x,y,lorentz_fit_y,residual
498.215,1095,,
498.25,1101,,
498.285,1105,,
498.32,1097,,
498.355,1097,,
498.39,1104,,
498.425,1099,,
498.46,1099,,
498.495,1104,,
498.53,1104,,
498.565,1100,,
498.6,1104,,
498.635,1104,,
498.67,1104,,
498.705,1104,,
498.74,1107,,
498.775,1107,,
498.81,1103,,
498.845,1103,,
498.88,1105,,
498.915,1105,,
498.95,1105,,
498.985,1105,,
499.02,1105,,
499.055,1112,,
499.09,1111,,
499.125,1112,,
499.16,1113,,
499.195,1113,,
499.23,1112,,
499.265,1113,,
499.3,1112,,
499.335,1110,,
499.37,1105,,
499.405,1104,,
499.44,1102,,
499.475,1101,,
499.51,1101,,
499.545,1102,,
499.58,1101,,
499.615,1104,,
499.65,1104,,
499.685,1100,,
499.72,1099,,
499.755,1099,,
499.79,1099,,
499.825,1099,,
499.86,1100,,
499.894,1107,,
499.929,1110,,
499.964,1110,,
499.999,1112,,
500.034,1116,,
500.069,1116,,
500.104,1116,,
500.139,1103,,
500.174,1103,,
500.209,1103,,
500.244,1107,,
500.279,1110,,
500.314,1110,,
500.349,1110,,
500.384,1106,,
500.419,1106,,
500.454,1106,,
500.489,1106,,
500.524,1101,,
500.559,1109,,
500.594,1108,,
500.629,1108,,
500.664,1108,,
500.699,1108,,
500.734,1105,,
500.768,1105,,
500.803,1105,,
500.838,1103,,
500.873,1108,,
500.908,1108,,
500.943,1100,,
500.978,1100,,
501.013,1100,,
501.048,1100,,
501.083,1100,,
501.118,1100,,
501.153,1105,,
501.188,1105,,
501.223,1105,,
501.258,1105,,
501.293,1105,,
501.328,1105,,
501.362,1098,,
501.397,1098,,
501.432,1098,,
501.467,1108,,
501.502,1099,,
501.537,1107,,
501.572,1099,,
501.607,1105,,
501.642,1101,,
501.677,1105,,
501.712,1101,,
501.747,1105,,
501.782,1101,,
501.817,1100,,
501.852,1097,,
501.886,1100,,
501.921,1100,,
501.956,1109,,
501.991,1109,,
502.026,1109,,
502.061,1107,,
502.096,1107,,
502.131,1107,,
502.166,1107,,
502.201,1108,,
502.236,1112,,
502.271,1108,,
502.305,1112,,
502.34,1112,,
502.375,1106,,
502.41,1105,,
502.445,1106,,
502.48,1106,,
502.515,1106,,
502.55,1105,,
502.585,1110,,
502.62,1110,,
502.655,1111,,
502.69,1111,,
502.724,1111,,
502.759,1111,,
502.794,1111,,
502.829,1111,,
502.864,1111,,
502.899,1111,,
502.934,1106,,
502.969,1106,,
503.004,1106,,
503.039,1106,,
503.073,1110,,
503.108,1110,,
503.143,1103,,
503.178,1103,,
503.213,1103,,
503.248,1102,,
503.283,1102,,
503.318,1102,,
503.353,1102,,
503.388,1102,,
503.422,1108,,
503.457,1108,,
503.492,1108,,
503.527,1108,,
503.562,1108,,
503.597,1103,,
503.632,1103,,
503.667,1103,,
503.702,1102,,
503.736,1102,,
503.771,1113,,
503.806,1113,,
503.841,1112,,
503.876,1112,,
503.911,1109,,
503.946,1108,,
503.981,1108,,
504.015,1103,,
504.05,1103,,
504.085,1103,,
504.12,1103,,
504.155,1108,,
504.19,1112,,
504.225,1108,,
504.26,1108,,
504.294,1121,,
504.329,1106,,
504.364,1104,,
504.399,1106,,
504.434,1110,,
504.469,1104,,
504.504,1110,,
504.539,1112,,
504.573,1113,,
504.608,1113,,
504.643,1113,,
504.678,1110,,
504.713,1109,,
504.748,1109,,
504.783,1104,,
504.817,1104,,
504.852,1104,,
504.887,1111,,
504.922,1116,,
504.957,1116,,
504.992,1116,,
505.027,1115,,
505.061,1111,,
505.096,1111,,
505.131,1110,,
505.166,1108,,
505.201,1108,,
505.236,1112,,
505.271,1108,,
505.305,1112,,
505.34,1112,,
505.375,1112,,
505.41,1112,,
505.445,1113,,
505.48,1113,,
505.514,1120,,
505.549,1117,,
505.584,1118,,
505.619,1117,,
505.654,1117,,
505.689,1113,,
505.724,1113,,
505.758,1113,,
505.793,1113,,
505.828,1113,,
505.863,1105,,
505.898,1105,,
505.933,1105,,
505.967,1107,,
506.002,1107,,
506.037,1107,,
506.072,1107,,
506.107,1112,,
506.142,1112,,
506.176,1112,,
506.211,1112,,
506.246,1111,,
506.281,1111,,
506.316,1111,,
506.35,1111,,
506.385,1119,,
506.42,1119,,
506.455,1120,,
506.49,1119,,
506.525,1119,,
506.559,1116,,
506.594,1113,,
506.629,1108,,
506.664,1107,,
506.699,1107,,
506.734,1106,,
506.768,1106,,
506.803,1106,,
506.838,1108,,
506.873,1117,,
506.908,1117,,
506.942,1117,,
506.977,1108,,
507.012,1108,,
507.047,1099,,
507.082,1108,,
507.116,1112,,
507.151,1114,,
507.186,1114,,
507.221,1114,,
507.256,1114,,
507.29,1114,,
507.325,1114,,
507.36,1110,,
507.395,1109,,
507.43,1109,,
507.464,1109,,
507.499,1109,,
507.534,1115,,
507.569,1115,,
507.604,1115,,
507.638,1115,,
507.673,1115,,
507.708,1115,,
507.743,1112,,
507.778,1114,,
507.812,1114,,
507.847,1114,,
507.882,1114,,
507.917,1114,,
507.952,1114,,
507.986,1115,,
508.021,1115,,
508.056,1115,,
508.091,1115,,
508.126,1116,,
508.16,1120,,
508.195,1120,,
508.23,1120,,
508.265,1120,,
508.299,1120,,
508.334,1120,,
508.369,1116,,
508.404,1116,,
508.439,1121,,
508.473,1120,,
508.508,1118,,
508.543,1118,,
508.578,1118,,
508.612,1118,,
508.647,1113,,
508.682,1110,,
508.717,1110,,
508.752,1110,,
508.786,1110,,
508.821,1108,,
508.856,1108,,
508.891,1108,,
508.925,1112,,
508.96,1114,,
508.995,1116,,
509.03,1114,,
509.064,1116,,
509.099,1116,,
509.134,1108,,
509.169,1107,,
509.203,1108,,
509.238,1108,,
509.273,1111,,
509.308,1112,,
509.342,1112,,
509.377,1112,,
509.412,1106,,
509.447,1106,,
509.481,1106,,
509.516,1106,,
509.551,1109,,
509.586,1109,,
509.62,1109,,
509.655,1105,,
509.69,1111,,
509.725,1106,,
509.759,1106,,
509.794,1106,,
509.829,1108,,
509.864,1108,,
509.898,1109,,
509.933,1111,,
509.968,1111,,
510.003,1109,1112.140548,-3.140548068
510.037,1109,1112.142681,-3.142680785
510.072,1114,1112.144913,1.855087416
510.107,1109,1112.147182,-3.147182087
510.142,1114,1112.14949,1.850509853
510.176,1119,1112.15177,6.848229985
510.211,1114,1112.154157,1.84584332
510.246,1119,1112.156585,6.843415417
510.281,1119,1112.159055,6.840945322
510.315,1114,1112.161496,1.83850447
510.35,1111,1112.164052,-1.164051705
510.385,1111,1112.166653,-1.166653074
510.42,1111,1112.169301,-1.169300706
510.454,1111,1112.171918,-1.171918037
510.489,1116,1112.17466,3.825339867
510.524,1118,1112.177452,5.822548135
510.558,1118,1112.180213,5.819787498
510.593,1123,1112.183106,10.81689436
510.628,1123,1112.186052,10.81394789
510.663,1124,1112.189053,11.8109468
510.697,1124,1112.192022,11.80797785
510.732,1123,1112.195135,10.80486503
510.767,1122,1112.198307,9.801693417
510.801,1121,1112.201445,8.798554718
510.836,1121,1112.204737,8.795262803
510.871,1113,1112.208092,0.7919075377
510.906,1121,1112.211513,8.788487289
510.94,1121,1112.214899,8.785100938
510.975,1121,1112.218452,8.781547589
511.01,1116,1112.222076,3.777924084
511.045,1116,1112.225771,3.774228569
511.079,1116,1112.229432,3.770567868
511.114,1111,1112.233275,-1.233275287
511.149,1108,1112.237196,-4.237196339
511.183,1108,1112.241082,-4.241081956
511.218,1108,1112.245163,-4.245162839
511.253,1110,1112.249328,-2.249328118
511.288,1116,1112.25358,3.74641987
511.322,1117,1112.257796,4.742203998
511.357,1117,1112.262226,4.737773829
511.392,1119,1112.266751,6.733249487
511.426,1119,1112.271238,6.728761691
511.461,1117,1112.275956,4.724043744
511.496,1119,1112.280777,6.719223368
511.53,1108,1112.28556,-4.285560189
511.565,1108,1112.290591,-4.290591325
511.6,1113,1112.295734,0.7042659346
511.635,1115,1112.300992,2.699008272
511.669,1113,1112.306212,0.6937875228
511.704,1113,1112.311707,0.6882930996
511.739,1114,1112.317327,1.682673146
511.773,1112,1112.32291,-0.322910083
511.808,1112,1112.328789,-0.3287889065
511.843,1110,1112.334805,-2.334805118
511.877,1114,1112.340785,1.659214926
511.912,1113,1112.347085,0.6529151008
511.947,1113,1112.353535,0.6464646002
511.982,1113,1112.360141,0.6398585947
512.016,1114,1112.366712,1.633287665
512.051,1122,1112.37364,9.626360186
512.086,1122,1112.380738,9.619261669
512.12,1122,1112.387803,9.612196822
512.155,1120,1112.395256,7.604744316
512.19,1116,1112.402897,3.597103256
512.224,1116,1112.410506,3.5894939
512.259,1120,1112.418538,7.581462135
512.294,1120,1112.426778,7.573222008
512.328,1115,1112.434989,2.565010927
512.363,1117,1112.443661,4.556338511
512.398,1115,1112.452565,2.547435265
512.432,1114,1112.461442,1.538557558
512.467,1114,1112.470825,1.529174779
512.502,1114,1112.480464,1.519535602
512.537,1114,1112.490369,1.509630637
512.571,1112,1112.500255,-0.5002551466
512.606,1112,1112.510713,-0.5107132953
512.641,1110,1112.521468,-2.521467779
512.675,1110,1112.532209,-2.532209417
512.71,1110,1112.543582,-2.543581575
512.745,1114,1112.555285,1.44471489
512.779,1117,1112.566984,4.43301616
512.814,1117,1112.579379,4.420620829
512.849,1114,1112.592146,1.407853768
512.883,1114,1112.604919,1.395081364
512.918,1113,1112.618463,0.3815369851
512.953,1113,1112.632426,0.3675742255
512.987,1114,1112.646407,1.353593358
513.022,1119,1112.661246,6.338754202
513.057,1123,1112.676557,10.3234425
513.091,1123,1112.691903,10.30809668
513.126,1123,1112.708207,10.2917933
513.161,1116,1112.725046,3.274954213
513.195,1110,1112.741939,-2.741939083
513.23,1107,1112.759905,-5.759904601
513.265,1107,1112.77848,-5.778479826
513.299,1111,1112.797134,-1.797134444
513.334,1109,1112.816994,-3.816994383
513.369,1111,1112.837551,-1.837551167
513.403,1111,1112.858219,-1.858218943
513.438,1111,1112.880247,-1.88024731
513.473,1109,1112.903076,-3.903075677
513.507,1109,1112.926055,-3.926054751
513.542,1109,1112.950577,-3.950576534
513.577,1122,1112.976021,9.023978879
513.611,1118,1113.001666,4.998333547
513.646,1118,1113.029069,4.970930668
513.681,1118,1113.057542,4.942457912
513.715,1118,1113.086279,4.913721164
513.75,1115,1113.117028,1.882971873
513.784,1108,1113.148092,-5.14809247
513.819,1115,1113.181365,1.818634752
513.854,1118,1113.216023,4.783976874
513.888,1118,1113.25109,4.748909738
513.923,1118,1113.28871,4.711290014
513.958,1125,1113.32796,11.67203957
513.992,1125,1113.367741,11.6322594
514.027,1112,1113.410489,-1.410489495
514.062,1112,1113.455171,-1.455170936
514.096,1114,1113.500537,0.4994629411
514.131,1112,1113.549379,-1.549379075
514.166,1112,1113.600528,-1.600527604
514.2,1112,1113.652561,-1.652561387
514.235,1112,1113.708694,-1.708694478
514.269,1112,1113.765878,-1.765878349
514.304,1112,1113.827655,-1.827655355
514.339,1113,1113.892582,-0.8925818442
514.373,1113,1113.958872,-0.9588722877
514.408,1113,1114.030653,-1.030652965
514.443,1112,1114.106275,-2.106275326
514.477,1113,1114.183676,-1.183675573
514.512,1113,1114.267698,-1.267697877
514.547,1112,1114.356451,-2.356450699
514.581,1112,1114.447534,-2.447533645
514.616,1112,1114.546683,-2.546682703
514.65,1106,1114.64863,-8.648630041
514.685,1106,1114.759825,-8.759825349
514.72,1106,1114.877865,-8.877864785
514.754,1108,1114.999615,-6.999615264
514.789,1116,1115.132839,0.8671609992
514.824,1120,1115.274741,4.725259145
514.858,1120,1115.421607,4.578392729
514.893,1118,1115.582885,2.417115423
514.927,1124,1115.750216,8.249783803
514.962,1124,1115.934435,8.065564911
514.997,1124,1116.131909,7.868091125
515.031,1120,1116.337621,3.66237925
515.066,1120,1116.565034,3.434965538
515.101,1120,1116.80987,3.190129673
515.135,1124,1117.066045,6.933954758
515.17,1116,1117.350533,-1.350532677
515.204,1119,1117.64913,1.35087039
515.239,1119,1117.981796,1.018203856
515.274,1119,1118.34285,0.6571497825
515.308,1119,1118.723716,0.2762835395
515.343,1119,1119.150217,-0.1502169733
515.377,1118,1119.601687,-1.601687289
515.412,1120,1120.10903,-0.1090299243
515.447,1118,1120.66456,-2.664559938
515.481,1118,1121.255731,-3.255731098
515.516,1121,1121.92355,-0.9235495278
515.55,1123,1122.63659,0.3634097166
515.585,1121,1123.444638,-2.444638392
515.62,1121,1124.336668,-3.336667725
515.654,1116,1125.293028,-9.293028369
515.689,1116,1126.380585,-10.38058505
515.724,1116,1127.584327,-11.58432677
515.758,1127,1128.876692,-1.876691695
515.793,1128,1130.346101,-2.346101319
515.827,1135,1131.920211,3.079789225
515.862,1136,1133.702411,2.297588677
515.897,1140,1135.65692,4.343079568
515.931,1142,1137.723762,4.27623778
515.966,1140,1140.020166,-0.02016623464
516,1142,1142.400009,-0.4000093413
516.035,1142,1144.972444,-2.972444338
516.069,1143,1147.541829,-4.541829294
516.104,1150,1150.185364,-0.1853643684
516.139,1155,1152.72712,2.272879616
516.173,1155,1154.981271,0.01872851633
516.208,1157,1156.945817,0.05418298092
516.242,1157,1158.380328,-1.380327503
516.277,1162,1159.256842,2.743157914
516.312,1165,1159.451938,5.548061566
516.346,1165,1158.972498,6.027501917
516.381,1165,1157.831767,7.168233021
