metric,reference_mean
tenengrad,39548.838558860494
laplacian_var,100429.77183318902
brenner,1516.2712148203982
highfreq_ratio,0.7291404506950651
local_contrast,0.093532922714853
edge_width,32.0
halo_width,1.0
brightness_mean,242.374629241726
brightness_std,37.05891171349642
red_blue_ratio,1.000001296365883
modified_laplacian,111.22476749057394
dct_energy,0.01866985857486725
smd,7.900781944178927
entropy,1.5472988783492219
