cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
11,2026-06-08 15:17:27,True,False,moving,600.916768292683,331.63780487804877,605.882,327.059,4.9652317073170025,-4.578804878048743,1.0,3280,9125,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0011_20260608_151726_813_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0011_20260608_151726_813_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0011_20260608_151726_813_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0011_20260608_151726_813_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0011_20260608_151726_813_action_1_overlap_mask.png
12,2026-06-08 15:17:27,True,False,moving,601.0315854032506,331.7709291628335,605.882,327.059,4.850414596749374,-4.711929162833485,1.0,3261,9162,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0012_20260608_151727_213_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0012_20260608_151727_213_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0012_20260608_151727_213_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0012_20260608_151727_213_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0012_20260608_151727_213_action_1_overlap_mask.png
13,2026-06-08 15:17:27,True,False,moving,601.0033950617284,331.99475308641973,605.882,327.059,4.878604938271565,-4.935753086419709,1.0,3240,9156,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0013_20260608_151727_613_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0013_20260608_151727_613_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0013_20260608_151727_613_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0013_20260608_151727_613_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0013_20260608_151727_613_action_1_overlap_mask.png
14,2026-06-08 15:17:28,True,False,moving,600.8995098039215,332.0891544117647,605.882,327.059,4.982490196078402,-5.03015441176467,1.0,3264,9182,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0014_20260608_151728_013_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0014_20260608_151728_013_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0014_20260608_151728_013_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0014_20260608_151728_013_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0014_20260608_151728_013_action_1_overlap_mask.png
15,2026-06-08 15:17:28,True,False,moving,600.9179012345679,332.26234567901236,605.882,327.059,4.964098765432027,-5.20334567901233,1.0,3240,9109,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0015_20260608_151728_413_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0015_20260608_151728_413_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0015_20260608_151728_413_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0015_20260608_151728_413_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0015_20260608_151728_413_action_1_overlap_mask.png
16,2026-06-08 15:17:29,True,False,moving,600.7410604192355,332.3748458692972,605.882,327.059,5.140939580764439,-5.3158458692971635,1.0,3244,9066,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0016_20260608_151728_816_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0016_20260608_151728_816_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0016_20260608_151728_816_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0016_20260608_151728_816_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0016_20260608_151728_816_action_1_overlap_mask.png
17,2026-06-08 15:17:29,True,False,moving,600.9668525402726,332.53624535315987,605.882,327.059,4.915147459727336,-5.477245353159844,1.0,3228,9041,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0017_20260608_151729_213_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0017_20260608_151729_213_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0017_20260608_151729_213_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0017_20260608_151729_213_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0017_20260608_151729_213_action_1_overlap_mask.png
18,2026-06-08 15:17:29,True,False,moving,600.9006806930693,332.6417079207921,605.882,327.059,4.981319306930686,-5.582707920792075,1.0,3232,9173,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0018_20260608_151729_614_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0018_20260608_151729_614_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0018_20260608_151729_614_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0018_20260608_151729_614_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0018_20260608_151729_614_action_1_overlap_mask.png
19,2026-06-08 15:17:30,True,False,moving,600.6182098765432,332.8296296296296,605.882,327.059,5.263790123456715,-5.770629629629582,1.0,3240,9261,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0019_20260608_151730_012_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0019_20260608_151730_012_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0019_20260608_151730_012_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0019_20260608_151730_012_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0019_20260608_151730_012_action_1_overlap_mask.png
20,2026-06-08 15:17:30,True,False,moving,600.835407591786,333.0348475420037,605.882,327.059,5.046592408213996,-5.975847542003692,1.0,3214,9185,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0020_20260608_151730_413_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0020_20260608_151730_413_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0020_20260608_151730_413_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0020_20260608_151730_413_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0020_20260608_151730_413_action_1_overlap_mask.png
21,2026-06-08 15:17:31,True,False,moving,600.8621334996881,333.0995009357455,605.882,327.059,5.019866500311878,-6.040500935745456,1.0,3206,9191,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0021_20260608_151730_816_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0021_20260608_151730_816_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0021_20260608_151730_816_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0021_20260608_151730_816_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0021_20260608_151730_816_action_1_overlap_mask.png
22,2026-06-08 15:17:31,True,False,moving,600.9155150753769,333.3545854271357,605.882,327.059,4.966484924623046,-6.295585427135677,1.0,3184,9217,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0022_20260608_151731_232_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0022_20260608_151731_232_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0022_20260608_151731_232_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0022_20260608_151731_232_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0022_20260608_151731_232_action_1_overlap_mask.png
23,2026-06-08 15:17:31,True,False,moving,600.7849765258215,333.49295774647885,605.882,327.059,5.0970234741784,-6.433957746478825,1.0,3195,9268,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0023_20260608_151731_614_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0023_20260608_151731_614_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0023_20260608_151731_614_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0023_20260608_151731_614_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0023_20260608_151731_614_action_1_overlap_mask.png
24,2026-06-08 15:17:32,True,False,moving,600.886119873817,333.69842271293373,605.882,327.059,4.995880126182897,-6.639422712933708,1.0,3170,9335,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0024_20260608_151732_013_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0024_20260608_151732_013_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0024_20260608_151732_013_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0024_20260608_151732_013_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0024_20260608_151732_013_action_1_overlap_mask.png
25,2026-06-08 15:17:32,True,False,moving,600.6276729559748,333.7685534591195,605.882,327.059,5.2543270440251035,-6.7095534591194905,1.0,3180,9246,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0025_20260608_151732_414_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0025_20260608_151732_414_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0025_20260608_151732_414_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0025_20260608_151732_414_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0025_20260608_151732_414_action_1_overlap_mask.png
26,2026-06-08 15:17:33,True,False,moving,600.8156477668673,333.8980044345898,605.882,327.059,5.066352233132648,-6.839004434589754,1.0,3157,9287,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0026_20260608_151732_816_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0026_20260608_151732_816_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0026_20260608_151732_816_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0026_20260608_151732_816_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0026_20260608_151732_816_action_1_overlap_mask.png
27,2026-06-08 15:17:33,True,False,moving,600.9782469609725,334.1471529110685,605.882,327.059,4.903753039027492,-7.088152911068448,1.0,3126,9305,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0027_20260608_151733_214_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0027_20260608_151733_214_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0027_20260608_151733_214_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0027_20260608_151733_214_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0027_20260608_151733_214_action_1_overlap_mask.png
28,2026-06-08 15:17:33,True,False,moving,600.9797622871828,334.31191776421457,605.882,327.059,4.902237712817168,-7.252917764214544,1.0,3113,9227,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0028_20260608_151733_613_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0028_20260608_151733_613_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0028_20260608_151733_613_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0028_20260608_151733_613_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0028_20260608_151733_613_action_1_overlap_mask.png
29,2026-06-08 15:17:34,True,False,moving,600.9880760554303,334.45278762487914,605.882,327.059,4.8939239445696785,-7.39378762487911,1.0,3103,9196,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0029_20260608_151734_013_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0029_20260608_151734_013_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0029_20260608_151734_013_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0029_20260608_151734_013_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0029_20260608_151734_013_action_1_overlap_mask.png
30,2026-06-08 15:17:34,True,False,moving,600.8405562742562,334.6937257438551,605.882,327.059,5.041443725743761,-7.6347257438550855,1.0,3092,9275,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0030_20260608_151734_415_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0030_20260608_151734_415_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0030_20260608_151734_415_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0030_20260608_151734_415_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0030_20260608_151734_415_action_1_overlap_mask.png
31,2026-06-08 15:17:35,True,False,moving,600.9996743731683,334.8521654184305,605.882,327.059,4.88232562683163,-7.793165418430476,1.0,3071,9322,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0031_20260608_151734_816_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0031_20260608_151734_816_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0031_20260608_151734_816_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0031_20260608_151734_816_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0031_20260608_151734_816_action_1_overlap_mask.png
32,2026-06-08 15:17:35,True,False,moving,601.0403410954411,334.9826172515579,605.882,327.059,4.8416589045588125,-7.923617251557857,1.0,3049,9284,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0032_20260608_151735_216_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0032_20260608_151735_216_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0032_20260608_151735_216_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0032_20260608_151735_216_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0032_20260608_151735_216_action_1_overlap_mask.png
33,2026-06-08 15:17:35,True,False,moving,601.0610359617287,335.15968327284725,605.882,327.059,4.8209640382712,-8.10068327284722,1.0,3031,9323,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0033_20260608_151735_613_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0033_20260608_151735_613_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0033_20260608_151735_613_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0033_20260608_151735_613_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0033_20260608_151735_613_action_1_overlap_mask.png
34,2026-06-08 15:17:36,True,False,moving,600.9598406903418,335.41354132094256,605.882,327.059,4.922159309658127,-8.35454132094253,1.0,3013,9282,9432,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_151709_632\overlays\step9_cycle_0034_20260608_151735_996_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\frames\step9_cycle_0034_20260608_151735_996_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0034_20260608_151735_996_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0034_20260608_151735_996_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151709_632\masks\step9_cycle_0034_20260608_151735_996_action_1_overlap_mask.png
