x,y,lorentz_fit_y,residual
498.215,1107,,
498.25,1103.5,,
498.285,1107,,
498.32,1107,,
498.355,1106,,
498.39,1100,,
498.425,1104,,
498.46,1104,,
498.495,1104,,
498.53,1109,,
498.565,1109,,
498.6,1110,,
498.635,1110,,
498.67,1109,,
498.705,1108,,
498.74,1107,,
498.775,1103,,
498.81,1100,,
498.845,1103,,
498.88,1107,,
498.915,1107,,
498.95,1107,,
498.985,1107,,
499.02,1107,,
499.055,1101,,
499.09,1101,,
499.125,1107,,
499.16,1114,,
499.195,1107,,
499.23,1107,,
499.265,1114,,
499.3,1106,,
499.335,1106,,
499.37,1106,,
499.405,1106,,
499.44,1099,,
499.475,1099,,
499.51,1099,,
499.545,1101,,
499.58,1106,,
499.615,1107,,
499.65,1107,,
499.685,1106,,
499.72,1106,,
499.755,1105,,
499.79,1102,,
499.825,1105,,
499.86,1105,,
499.894,1105,,
499.929,1111,,
499.964,1111,,
499.999,1111,,
500.034,1108,,
500.069,1112,,
500.104,1108,,
500.139,1105,,
500.174,1105,,
500.209,1105,,
500.244,1105,,
500.279,1105,,
500.314,1105,,
500.349,1110,,
500.384,1110,,
500.419,1110,,
500.454,1105,,
500.489,1105,,
500.524,1104,,
500.559,1104,,
500.594,1104,,
500.629,1104,,
500.664,1102,,
500.699,1102,,
500.734,1102,,
500.768,1104,,
500.803,1104,,
500.838,1104,,
500.873,1105,,
500.908,1104,,
500.943,1101,,
500.978,1101,,
501.013,1101,,
501.048,1099,,
501.083,1101,,
501.118,1102,,
501.153,1102,,
501.188,1102,,
501.223,1102,,
501.258,1102,,
501.293,1111,,
501.328,1111,,
501.362,1106,,
501.397,1106,,
501.432,1106,,
501.467,1106,,
501.502,1104,,
501.537,1104,,
501.572,1101,,
501.607,1104,,
501.642,1104,,
501.677,1102,,
501.712,1104,,
501.747,1112,,
501.782,1104,,
501.817,1102,,
501.852,1102,,
501.886,1102,,
501.921,1102,,
501.956,1102,,
501.991,1106,,
502.026,1106,,
502.061,1106,,
502.096,1103,,
502.131,1104,,
502.166,1104,,
502.201,1104,,
