cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,step9_c_source,step9_c_area_px,step9_c_center_x,step9_c_center_y,step9_c_dirty_before_update,step9_c_update_ok,step9_c_update_reason,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path,c_mask_path,c_raw_mask_path
1,2026-06-27 18:24:23,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,7275,504.34103092783505,378.34886597938146,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_182423_923_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_182423_923_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182423_923_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_182423_923_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182423_923_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182423_923_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182423_923_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182423_923_action_0_current_c_raw_mask.png
1,2026-06-27 18:27:19,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,8332,510.359337493999,374.7870859337494,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_182719_857_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_182719_857_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182719_857_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_182719_857_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182719_857_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182719_857_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182719_857_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182719_857_action_0_current_c_raw_mask.png
1,2026-06-27 18:28:36,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,8540,512.1496487119438,374.57107728337235,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_182836_820_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_182836_820_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182836_820_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_182836_820_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182836_820_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182836_820_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182836_820_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182836_820_action_0_current_c_raw_mask.png
1,2026-06-27 18:29:46,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,8238,512.4150279193979,376.2898761835397,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_182946_199_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_182946_199_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182946_199_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_182946_199_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182946_199_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_182946_199_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182946_199_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_182946_199_action_0_current_c_raw_mask.png
1,2026-06-27 18:33:04,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,14508,505.0,383.5,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_183304_532_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_183304_532_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183304_532_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_183304_532_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183304_532_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183304_532_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183304_532_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183304_532_action_0_current_c_raw_mask.png
1,2026-06-27 18:34:20,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,9070,505.41664829106946,393.0330760749724,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_183420_917_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_183420_917_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183420_917_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_183420_917_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183420_917_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183420_917_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183420_917_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183420_917_action_0_current_c_raw_mask.png
1,2026-06-27 18:35:14,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,12060,521.4111940298508,401.10273631840795,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_183514_284_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_183514_284_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183514_284_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_183514_284_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183514_284_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183514_284_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183514_284_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183514_284_action_0_current_c_raw_mask.png
1,2026-06-27 18:35:55,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,15314,535.3067781115319,417.094358103696,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_183555_896_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_183555_896_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183555_896_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_183555_896_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183555_896_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183555_896_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183555_896_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183555_896_action_0_current_c_raw_mask.png
1,2026-06-27 18:36:38,False,False,empty_color_region_mask,,,487.059,408.235,,,5.0,0,,,dynamic_sam2,18591,540.1500726157818,428.8914528535313,True,True,ok,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_183638_470_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_183638_470_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183638_470_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_183638_470_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183638_470_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183638_470_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183638_470_action_0_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183638_470_action_0_current_c_raw_mask.png
1,2026-06-27 18:37:16,True,False,moving,546.251269035533,521.1142131979695,487.059,408.235,-59.192269035533,-112.87921319796953,5.0,394,9085,23962,dynamic_sam2,27875,553.5089865470852,479.3080538116592,True,True,ok,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_181853_914\overlays\step9_cycle_0001_20260627_183713_858_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260627_181853_914\frames\step9_cycle_0001_20260627_183713_858_action_2_frame.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183713_858_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\masks\step9_cycle_0001_20260627_183713_858_action_2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183713_858_action_2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\ab_masks\step9_cycle_0001_20260627_183713_858_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183713_858_action_2_current_c_mask.png,measurement_output\step9_color_center_align\run_20260627_181853_914\c_masks\step9_cycle_0001_20260627_183713_858_action_2_current_c_raw_mask.png
