metric,reference_mean
tenengrad,483.28482128546244
laplacian_var,305.7011636783968
brenner,18.432148734227955
highfreq_ratio,0.0528285993508298
local_contrast,0.06757351625290002
edge_width,121.0
halo_width,5.0
brightness_mean,65.57489982368969
brightness_std,13.093338152548487
red_blue_ratio,369.7545621459055
modified_laplacian,16.650924827696745
dct_energy,0.003874467448519106
smd,1.8671789064497406
entropy,5.229886905069222
