cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-07-09 16:19:38,True,True,center_aligned,508.3699927166788,410.9402767662054,509.412,407.059,1.0420072833211975,-3.88127676620536,5.0,1373,6609,7978,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_161938_827_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_161938_827_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_161938_827_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_161938_827_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_161938_827_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_161938_827_action_0_b_mask.png
1,2026-07-09 16:20:20,True,False,moving,505.8806068601583,411.29419525065964,509.412,407.059,3.5313931398416685,-4.235195250659615,3.0,1516,6568,6527,1,右上,True,False,-20.0,0.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162017_636_action_1_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162017_636_action_1_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162017_636_action_1_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162017_636_action_1_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162017_636_action_1_b_mask.png
2,2026-07-09 16:20:26,True,False,moving,507.036303630363,410.64686468646863,509.412,407.059,2.3756963696369553,-3.587864686468606,3.0,1515,6525,6531,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0002_20260709_162021_163_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0002_20260709_162021_163_action_20_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162021_163_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0002_20260709_162021_163_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162021_163_action_20_b_mask.png
3,2026-07-09 16:20:27,True,True,center_aligned,508.55067328136073,407.73068745570515,509.412,407.059,0.8613267186392477,-0.6716874557051256,3.0,1411,6635,6714,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0003_20260709_162027_046_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0003_20260709_162027_046_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162027_046_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0003_20260709_162027_046_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162027_046_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162027_046_action_0_b_mask.png
1,2026-07-09 16:20:58,True,True,center_aligned,511.05776736924275,408.5433255269321,509.412,407.059,-1.6457673692427761,-1.484325526932082,3.0,1281,6607,6263,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162058_147_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162058_147_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162058_147_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162058_147_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162058_147_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162058_147_action_0_b_mask.png
1,2026-07-09 16:21:31,True,False,moving,506.4076923076923,407.73496503496506,509.412,407.059,3.004307692307691,-0.6759650349650315,3.0,1430,6574,8606,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162126_655_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162126_655_action_10_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162126_655_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162126_655_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162126_655_action_10_b_mask.png
2,2026-07-09 16:21:37,True,False,moving,510.3439226519337,410.77624309392263,509.412,407.059,-0.9319226519337462,-3.7172430939226047,3.0,1448,6581,8617,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0002_20260709_162132_539_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0002_20260709_162132_539_action_20_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162132_539_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0002_20260709_162132_539_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162132_539_action_20_b_mask.png
3,2026-07-09 16:21:38,True,True,center_aligned,509.40788579197823,407.27396329027874,509.412,407.059,0.00411420802174689,-0.21496329027871752,3.0,1471,6569,8534,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0003_20260709_162138_478_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0003_20260709_162138_478_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162138_478_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0003_20260709_162138_478_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162138_478_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162138_478_action_0_b_mask.png
1,2026-07-09 16:22:15,True,False,moving,515.6912972085386,406.76600985221677,509.412,407.059,-6.279297208538594,0.29299014778325727,3.0,1218,6699,6901,-10,左,True,False,20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162210_183_action_-10_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162210_183_action_-10_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162210_183_action_-10_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162210_183_action_-10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162210_183_action_-10_b_mask.png
2,2026-07-09 16:22:21,True,False,moving,502.17026378896884,409.8848920863309,509.412,407.059,7.241736211031139,-2.825892086330896,3.0,1251,6657,6889,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0002_20260709_162216_056_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0002_20260709_162216_056_action_10_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162216_056_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0002_20260709_162216_056_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162216_056_action_10_b_mask.png
3,2026-07-09 16:22:27,True,False,moving,507.1307189542484,413.38235294117646,509.412,407.059,2.281281045751598,-6.323352941176438,3.0,1224,6671,6835,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0003_20260709_162222_054_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0003_20260709_162222_054_action_20_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162222_054_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0003_20260709_162222_054_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162222_054_action_20_b_mask.png
4,2026-07-09 16:22:33,True,False,moving,506.3451109285127,409.0106820049302,509.412,407.059,3.066889071487253,-1.9516820049301487,3.0,1217,6716,6882,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0004_20260709_162228_052_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0004_20260709_162228_052_action_10_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0004_20260709_162228_052_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0004_20260709_162228_052_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0004_20260709_162228_052_action_10_b_mask.png
5,2026-07-09 16:22:38,True,False,moving,508.9284578696343,411.9364069952305,509.412,407.059,0.48354213036566307,-4.877406995230501,3.0,1258,6648,6847,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0005_20260709_162233_977_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0005_20260709_162233_977_action_20_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0005_20260709_162233_977_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0005_20260709_162233_977_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0005_20260709_162233_977_action_20_b_mask.png
6,2026-07-09 16:22:39,True,True,center_aligned,510.05882352941177,408.5087440381558,509.412,407.059,-0.6468235294117903,-1.4497440381557567,3.0,1258,6661,6913,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0006_20260709_162239_851_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0006_20260709_162239_851_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0006_20260709_162239_851_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0006_20260709_162239_851_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0006_20260709_162239_851_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0006_20260709_162239_851_action_0_b_mask.png
1,2026-07-09 16:23:11,True,True,center_aligned,508.73667462211614,408.6308671439936,509.412,407.059,0.6753253778838371,-1.571867143993586,3.0,1257,6696,6448,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162310_987_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162310_987_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162310_987_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162310_987_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162310_987_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162310_987_action_0_b_mask.png
1,2026-07-09 16:23:46,True,False,moving,506.2582938388626,409.99763033175356,509.412,407.059,3.153706161137393,-2.9386303317535294,3.0,1266,6672,6484,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162341_870_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162341_870_action_10_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162341_870_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162341_870_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162341_870_action_10_b_mask.png
2,2026-07-09 16:23:52,True,False,moving,508.28171091445427,412.66445427728615,509.412,407.059,1.1302890855457122,-5.605454277286128,3.0,1356,6649,6549,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0002_20260709_162347_849_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0002_20260709_162347_849_action_20_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162347_849_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0002_20260709_162347_849_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162347_849_action_20_b_mask.png
3,2026-07-09 16:23:53,True,True,center_aligned,507.7709090909091,409.0269090909091,509.412,407.059,1.6410909090909058,-1.9679090909090746,3.0,1375,6645,6539,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0003_20260709_162353_780_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0003_20260709_162353_780_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162353_780_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0003_20260709_162353_780_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162353_780_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162353_780_action_0_b_mask.png
1,2026-07-09 16:24:41,True,True,center_aligned,507.78888054094665,409.08264462809916,509.412,407.059,1.6231194590533278,-2.0236446280991345,3.0,1331,6578,6598,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162441_420_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162441_420_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162441_420_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162441_420_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162441_420_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162441_420_action_0_b_mask.png
1,2026-07-09 16:25:17,True,False,moving,508.0549853372434,410.883431085044,509.412,407.059,1.3570146627565691,-3.8244310850439547,3.0,1364,6603,6409,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0001_20260709_162512_767_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0001_20260709_162512_767_action_20_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162512_767_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0001_20260709_162512_767_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0001_20260709_162512_767_action_20_b_mask.png
2,2026-07-09 16:25:23,True,False,moving,504.3623919308357,406.80043227665703,509.412,407.059,5.049608069164265,0.25856772334299194,3.0,1388,6629,6372,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0002_20260709_162518_700_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0002_20260709_162518_700_action_10_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162518_700_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0002_20260709_162518_700_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0002_20260709_162518_700_action_10_b_mask.png
3,2026-07-09 16:25:24,True,True,center_aligned,508.7670850767085,409.7071129707113,509.412,407.059,0.6449149232914806,-2.6481129707112814,3.0,1434,6622,6568,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_161318_127\overlays\step9_cycle_0003_20260709_162524_714_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_161318_127\frames\step9_cycle_0003_20260709_162524_714_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162524_714_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\masks\step9_cycle_0003_20260709_162524_714_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162524_714_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_161318_127\ab_masks\step9_cycle_0003_20260709_162524_714_action_0_b_mask.png
