x,y,lorentz_fit_y,residual
498.215,1103,,
498.25,1107,,
498.285,1104,,
498.32,1104,,
498.355,1104,,
498.39,1104,,
498.425,1104,,
498.46,1107,,
498.495,1107,,
498.53,1109,,
498.565,1109,,
498.6,1117,,
498.635,1108,,
498.67,1108,,
498.705,1105,,
498.74,1108,,
498.775,1108,,
498.81,1104,,
498.845,1112,,
498.88,1112,,
498.915,1105,,
498.95,1104,,
498.985,1104,,
499.02,1104,,
499.055,1104,,
499.09,1106,,
499.125,1113,,
499.16,1113,,
499.195,1110,,
499.23,1110,,
499.265,1126,,
499.3,1110,,
499.335,1110,,
499.37,1111,,
499.405,1107,,
499.44,1107,,
499.475,1108,,
499.51,1108,,
499.545,1105,,
499.58,1105,,
499.615,1104,,
499.65,1104,,
499.685,1099,,
499.72,1099,,
499.755,1103,,
499.79,1103,,
499.825,1103,,
499.86,1103,,
499.894,1103,,
499.929,1103,,
499.964,1104,,
499.999,1119,,
500.034,1119,,
500.069,1119,,
500.104,1107,,
500.139,1107,,
500.174,1107,,
500.209,1106,,
500.244,1109,,
500.279,1112,,
500.314,1109,,
500.349,1109,,
500.384,1115,,
500.419,1116,,
500.454,1115,,
500.489,1115,,
500.524,1116,,
500.559,1112,,
500.594,1106,,
500.629,1106,,
500.664,1106,,
500.699,1106,,
500.734,1107,,
500.768,1108,,
500.803,1112,,
500.838,1108,,
500.873,1112,,
500.908,1112,,
500.943,1109,,
500.978,1106,,
501.013,1106,,
501.048,1102,,
501.083,1102,,
501.118,1102,,
501.153,1102,,
501.188,1102,,
501.223,1104,,
501.258,1104,,
501.293,1106,,
501.328,1109,,
501.362,1110,,
501.397,1109,,
501.432,1109,,
501.467,1110,,
501.502,1111,,
501.537,1111,,
501.572,1112,,
501.607,1113,,
501.642,1113,,
501.677,1113,,
501.712,1113,,
501.747,1106,,
501.782,1106,,
501.817,1106,,
501.852,1107,,
501.886,1107,,
501.921,1107,,
501.956,1106,,
501.991,1106,,
502.026,1106,,
502.061,1111,,
502.096,1116,,
502.131,1116,,
502.166,1114,,
502.201,1114,,
502.236,1113,,
502.271,1110,,
502.305,1111,,
502.34,1111,,
502.375,1111,,
502.41,1111,,
502.445,1111,,
502.48,1109,,
502.515,1105,,
502.55,1109,,
502.585,1109,,
502.62,1110,,
502.655,1113,,
502.69,1117,,
502.724,1117,,
502.759,1117,,
502.794,1117,,
502.829,1117,,
502.864,1114,,
502.899,1114,,
502.934,1111,,
502.969,1111,,
503.004,1114,,
503.039,1108,,
503.073,1108,,
503.108,1108,,
503.143,1105,,
503.178,1105,,
503.213,1105,,
503.248,1105,,
503.283,1105,,
503.318,1104,,
503.353,1104,,
503.388,1104,,
503.422,1104,,
503.457,1111,,
503.492,1111,,
503.527,1111,,
503.562,1111,,
503.597,1106,,
503.632,1106,,
503.667,1106,,
503.702,1106,,
503.736,1104,,
503.771,1112,,
503.806,1118,,
503.841,1118,,
503.876,1108,,
503.911,1118,,
503.946,1114,,
503.981,1108,,
504.015,1114,,
504.05,1115,,
504.085,1115,,
504.12,1115,,
504.155,1115,,
504.19,1118,,
504.225,1115,,
504.26,1115,,
504.294,1114,,
504.329,1114,,
504.364,1114,,
504.399,1112,,
504.434,1114,,
504.469,1111,,
504.504,1114,,
504.539,1114,,
504.573,1114,,
504.608,1111,,
504.643,1112,,
504.678,1112,,
504.713,1112,,
504.748,1115,,
504.783,1115,,
504.817,1115,,
504.852,1112,,
504.887,1112,,
504.922,1112,,
504.957,1112,,
504.992,1120,,
505.027,1120,,
505.061,1120,,
505.096,1120,,
505.131,1117,,
505.166,1109,,
505.201,1117,,
505.236,1120,,
505.271,1118,,
505.305,1118,,
505.34,1120,,
505.375,1122,,
505.41,1123,,
505.445,1123,,
505.48,1123,,
505.514,1114,,
505.549,1114,,
505.584,1114,,
505.619,1118,,
505.654,1118,,
505.689,1119,,
505.724,1118,,
505.758,1116,,
505.793,1116,,
505.828,1116,,
505.863,1116,,
505.898,1113,,
505.933,1116,,
505.967,1113,,
506.002,1113,,
506.037,1119,,
506.072,1119,,
506.107,1116,,
506.142,1120,,
506.176,1120,,
506.211,1121,,
506.246,1121,,
506.281,1121,,
506.316,1117,,
506.35,1112,,
506.385,1112,,
506.42,1117,,
506.455,1119,,
506.49,1119,,
506.525,1121,,
506.559,1119,,
506.594,1116,,
506.629,1116,,
506.664,1116,,
506.699,1116,,
506.734,1116,,
506.768,1116,,
506.803,1116,,
506.838,1117,,
506.873,1123,,
506.908,1123,,
506.942,1123,,
506.977,1109,,
507.012,1109,,
507.047,1109,,
507.082,1120,,
507.116,1120,,
507.151,1120,,
507.186,1118,,
507.221,1118,,
507.256,1117,,
507.29,1117,,
507.325,1114,,
507.36,1114,,
507.395,1117,,
507.43,1128,,
507.464,1129,,
507.499,1131,,
507.534,1131,,
507.569,1131,,
507.604,1134,,
507.638,1134,,
507.673,1125,,
507.708,1125,,
507.743,1125,,
507.778,1125,,
507.812,1119,,
507.847,1117,,
507.882,1117,,
507.917,1117,,
507.952,1115,,
507.986,1113,,
508.021,1113,,
508.056,1113,,
508.091,1113,,
508.126,1124,,
508.16,1124,,
508.195,1125,,
508.23,1125,,
508.265,1123,,
508.299,1123,,
508.334,1120,,
508.369,1114,,
508.404,1114,,
508.439,1123,,
508.473,1122,,
508.508,1123,,
508.543,1123,,
508.578,1122,,
508.612,1118,,
508.647,1118,,
508.682,1118,,
508.717,1121,,
508.752,1121,,
508.786,1122,,
508.821,1121,,
508.856,1117,,
508.891,1117,,
508.925,1123,,
508.96,1120,,
508.995,1123,,
509.03,1123,,
509.064,1125,,
509.099,1124,,
509.134,1124,,
509.169,1122,,
509.203,1124,,
509.238,1123,,
509.273,1121,,
509.308,1123,,
509.342,1123,,
509.377,1120,,
509.412,1116,,
509.447,1116,,
509.481,1115,,
509.516,1116,,
509.551,1115,,
509.586,1117,,
509.62,1117,,
509.655,1117,,
509.69,1115,,
509.725,1120,,
509.759,1120,,
509.794,1120,,
509.829,1125,,
509.864,1125,,
509.898,1125,,
509.933,1117,,
509.968,1117,,
510.003,1117,1118.828229,-1.828229022
510.037,1119,1118.834854,0.16514554
510.072,1121,1118.841788,2.158212171
510.107,1122,1118.848838,3.151161542
510.142,1122,1118.856009,3.143990999
510.176,1128,1118.863092,9.136907919
510.211,1128,1118.870507,9.129492911
510.246,1128,1118.87805,9.121949652
510.281,1118,1118.885725,-0.8857248256
510.315,1118,1118.893309,-0.8933085762
510.35,1118,1118.901251,-0.90125077
510.385,1118,1118.909334,-0.9093335201
510.42,1124,1118.91756,5.082439846
510.454,1124,1118.925693,5.074307233
510.489,1124,1118.934213,5.065786808
510.524,1124,1118.942888,5.057112014
510.558,1124,1118.951466,5.048533707
510.593,1124,1118.960456,5.039543518
510.628,1124,1118.969612,5.030387505
510.663,1124,1118.978938,5.021061576
510.697,1120,1118.988165,1.011835397
510.732,1124,1118.997838,5.002162009
510.767,1121,1119.007694,1.992305779
510.801,1121,1119.017448,1.982551692
510.836,1125,1119.027679,5.972321322
510.871,1125,1119.038106,5.961893938
510.906,1121,1119.048736,1.951264463
510.94,1118,1119.05926,-1.059259793
510.975,1118,1119.070303,-1.070303185
511.01,1118,1119.081565,-1.081564742
511.045,1129,1119.09305,9.906949767
511.079,1129,1119.104428,9.895572358
511.114,1129,1119.116372,9.883627764
511.149,1126,1119.128559,6.871440946
511.183,1126,1119.140636,6.85936415
511.218,1121,1119.15332,1.846680344
511.253,1126,1119.166266,6.833734124
511.288,1130,1119.179482,10.82051823
511.322,1130,1119.192585,10.80741457
511.357,1123,1119.206355,3.79364476
511.392,1123,1119.220418,3.779582161
511.426,1123,1119.234367,3.765633092
511.461,1123,1119.249031,3.750968604
511.496,1123,1119.264014,3.735985695
511.53,1122,1119.278883,2.721117195
511.565,1122,1119.294521,2.705479133
511.6,1133,1119.310506,13.68949416
511.635,1129,1119.326848,9.673151995
511.669,1129,1119.343075,9.656924583
511.704,1129,1119.360153,9.639846563
511.739,1126,1119.377622,6.622378423
511.773,1118,1119.394975,-1.394975489
511.808,1118,1119.413248,-1.41324807
511.843,1117,1119.431948,-2.431947553
511.877,1118,1119.450534,-1.450534193
511.912,1118,1119.470115,-1.470114852
511.947,1115,1119.490164,-4.490163608
511.982,1115,1119.510695,-4.510695432
512.016,1118,1119.531118,-1.531117954
512.051,1117,1119.552648,-2.552648306
512.086,1117,1119.57471,-2.574709856
512.12,1118,1119.596666,-1.596666347
512.155,1121,1119.619827,1.380172851
512.19,1122,1119.643573,2.356426605
512.224,1125,1119.667221,5.332779465
512.259,1125,1119.69218,5.307820293
512.294,1128,1119.717786,8.28221437
512.328,1128,1119.743301,8.256699499
512.363,1128,1119.770248,8.229751986
512.398,1125,1119.797912,5.202088227
512.432,1125,1119.825495,5.174504884
512.467,1120,1119.854647,0.1453534633
512.502,1120,1119.884593,0.1154067763
512.537,1120,1119.915364,0.0846358162
512.571,1119,1119.946074,-0.9460740167
512.606,1119,1119.97856,-0.9785601436
512.641,1116,1120.011965,-4.011964847
512.675,1114,1120.045328,-6.045327633
512.71,1114,1120.080647,-6.0806465
512.745,1115,1120.116992,-5.116992021
512.779,1115,1120.15332,-5.153319988
512.814,1115,1120.191808,-5.191808151
512.849,1115,1120.231447,-5.231447282
512.883,1115,1120.2711,-5.271099587
512.918,1115,1120.313145,-5.313144672
512.953,1118,1120.356484,-2.356484272
512.987,1126,1120.399876,5.600124355
513.022,1121,1120.445926,0.5540741468
