cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-18 15:14:03,True,True,center_aligned,542.7666666666667,431.99925925925925,543.529,432.941,0.7623333333333449,0.9417407407407268,10.0,2700,8685,14088,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151403_179_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151403_179_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151403_179_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151403_179_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151403_179_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151403_179_action_0_b_mask.png
1,2026-06-18 15:14:26,True,True,center_aligned,541.967019543974,428.7581433224756,543.529,432.941,1.561980456026049,4.1828566775243985,10.0,2456,7794,14517,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151426_112_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151426_112_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151426_112_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151426_112_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151426_112_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151426_112_action_0_b_mask.png
1,2026-06-18 15:14:55,True,True,center_aligned,540.6817231283982,430.13592639063154,543.529,432.941,2.847276871601821,2.805073609368435,10.0,2391,7875,14459,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151455_250_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151455_250_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151455_250_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151455_250_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151455_250_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151455_250_action_0_b_mask.png
1,2026-06-18 15:15:33,True,True,center_aligned,538.6550404083368,429.2207571246278,543.529,432.941,4.8739595916631515,3.7202428753721506,10.0,2351,7650,14450,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151533_636_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151533_636_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151533_636_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151533_636_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151533_636_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151533_636_action_0_b_mask.png
1,2026-06-18 15:16:00,True,True,center_aligned,539.3135299219427,428.43018213356464,543.529,432.941,4.215470078057251,4.510817866435332,5.0,2306,7788,14513,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151600_016_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151600_016_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151600_016_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151600_016_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151600_016_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151600_016_action_0_b_mask.png
1,2026-06-18 15:16:46,True,False,moving,538.2737547090833,430.7203850983675,543.529,432.941,5.255245290916719,2.220614901632473,5.0,2389,7940,14221,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151641_874_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151641_874_action_10_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151641_874_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151641_874_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151641_874_action_10_b_mask.png
2,2026-06-18 15:16:47,True,True,center_aligned,541.9773019271948,431.1049250535332,543.529,432.941,1.5516980728051522,1.8360749464667947,5.0,2335,7796,14233,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0002_20260618_151647_498_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0002_20260618_151647_498_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0002_20260618_151647_498_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0002_20260618_151647_498_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0002_20260618_151647_498_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0002_20260618_151647_498_action_0_b_mask.png
1,2026-06-18 15:17:32,True,True,center_aligned,541.274207369323,431.43530419880034,543.529,432.941,2.2547926306770023,1.5056958011996358,5.0,2334,7550,13472,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151732_089_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151732_089_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151732_089_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151732_089_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151732_089_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151732_089_action_0_b_mask.png
1,2026-06-18 15:18:20,True,True,center_aligned,541.6838474025974,431.46550324675326,543.529,432.941,1.8451525974026026,1.4754967532467163,5.0,2464,7451,14159,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151820_205_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151820_205_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151820_205_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151820_205_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151820_205_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151820_205_action_0_b_mask.png
1,2026-06-18 15:19:41,True,True,center_aligned,539.4952251023192,431.0145520691223,543.529,432.941,4.033774897680814,1.9264479308776572,5.0,2199,7582,12585,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_151154_896\overlays\step9_cycle_0001_20260618_151941_301_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_151154_896\frames\step9_cycle_0001_20260618_151941_301_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151941_301_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\masks\step9_cycle_0001_20260618_151941_301_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151941_301_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_151154_896\ab_masks\step9_cycle_0001_20260618_151941_301_action_0_b_mask.png
