x,y,lorentz_fit_y,residual
498.215,1096,,
498.25,1100,,
498.285,1104,,
498.32,1104,,
498.355,1104,,
498.39,1104,,
498.425,1104,,
498.46,1105,,
498.495,1105,,
498.53,1109,,
498.565,1109,,
498.6,1109,,
498.635,1109,,
498.67,1109,,
498.705,1107,,
498.74,1107,,
498.775,1102,,
498.81,1101,,
498.845,1101,,
498.88,1103,,
498.915,1103,,
498.95,1103,,
498.985,1104,,
499.02,1107,,
499.055,1107,,
499.09,1107,,
499.125,1109,,
499.16,1109,,
499.195,1112,,
499.23,1114,,
499.265,1114,,
499.3,1113,,
499.335,1112,,
499.37,1113,,
499.405,1107,,
499.44,1105,,
499.475,1105,,
499.51,1106,,
499.545,1106,,
499.58,1106,,
499.615,1106,,
499.65,1106,,
499.685,1106,,
499.72,1105,,
499.755,1105,,
499.79,1106,,
499.825,1106,,
499.86,1096,,
499.894,1108,,
499.929,1113,,
499.964,1115,,
499.999,1117,,
500.034,1117,,
500.069,1117,,
500.104,1110,,
500.139,1110,,
500.174,1109,,
500.209,1109,,
500.244,1109,,
500.279,1109,,
500.314,1109,,
500.349,1109,,
500.384,1108,,
500.419,1108,,
500.454,1106,,
500.489,1106,,
500.524,1105,,
500.559,1106,,
500.594,1109,,
500.629,1113,,
500.664,1109,,
500.699,1109,,
500.734,1107,,
500.768,1107,,
500.803,1106,,
500.838,1104,,
500.873,1107,,
500.908,1109,,
500.943,1107,,
500.978,1109,,
501.013,1109,,
501.048,1108,,
501.083,1108,,
501.118,1108,,
501.153,1108,,
501.188,1108,,
501.223,1105,,
501.258,1105,,
501.293,1109,,
501.328,1106,,
501.362,1106,,
501.397,1106,,
501.432,1104,,
501.467,1104,,
501.502,1103,,
501.537,1098,,
501.572,1103,,
501.607,1106,,
501.642,1106,,
501.677,1106,,
501.712,1106,,
501.747,1103,,
501.782,1103,,
501.817,1100,,
501.852,1100,,
501.886,1106,,
501.921,1106,,
501.956,1106,,
501.991,1107,,
502.026,1109,,
502.061,1107,,
502.096,1107,,
502.131,1107,,
502.166,1108,,
502.201,1108,,
502.236,1108,,
502.271,1110,,
502.305,1110,,
502.34,1110,,
502.375,1110,,
502.41,1110,,
502.445,1105,,
502.48,1105,,
502.515,1107,,
502.55,1107,,
502.585,1107,,
502.62,1108,,
502.655,1109,,
502.69,1108,,
502.724,1106,,
502.759,1119,,
502.794,1106,,
502.829,1104,,
502.864,1104,,
502.899,1107,,
502.934,1104,,
502.969,1107,,
503.004,1107,,
503.039,1107,,
503.073,1106,,
503.108,1106,,
503.143,1106,,
503.178,1106,,
503.213,1109,,
503.248,1109,,
