a_area,a_conf,a_source,a_x,a_y,ab_b_contact_x,ab_b_contact_y,ab_edge_dist,ab_overlap,ab_overlap_area,ab_status,ac_c_contact_x,ac_c_contact_y,ac_clearance,ac_collision_like,ac_raw_dist,ac_status,action_id,action_name,action_step,b_area,b_conf,b_edge_angle_deg,b_edge_x1,b_edge_x2,b_edge_y1,b_edge_y2,b_source,b_x,b_y,c_area,c_conf,c_contour_points,c_source,c_x,c_y,contact_valid,cycle,direction,distance_status,ok,stage_x,stage_y,static_c_map_name,time
9228.5,1.0,sam2,561.9150819020787,217.1665853966878,501.4708477387313,204.53135000660953,61.750745881780674,False,250.0,ab_no_overlap,475.0,354.0,162.10371622528268,False,162.10371622528268,ac_too_far,2,DOWN,20,8396.5,1.0,101.80706342159856,465.0,502.0,379.0,202.0,sam2,458.23698366382814,297.67121221143725,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,False,1,down,ac_too_far|ab_no_overlap,True,0.0,0.0,default_static_c_map,1780936169.9259453
9508.5,1.0,sam2,559.232143170146,219.96268251213826,502.0,214.0,57.54191337267682,False,369.0,ab_no_overlap,475.0,354.0,158.30684262652014,False,158.30684262652014,ac_ok,3,LEFT,20,8678.5,1.0,102.5653483799073,465.0,502.0,380.0,214.0,sam2,458.77935895219986,295.9150006721591,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,2,left,ac_ok|ab_no_overlap,True,0.0,5.0,default_static_c_map,1780936179.4569328
9416.0,1.0,sam2,562.6836059190031,226.04869371282922,500.62838211257844,212.10369959902593,63.602780304790606,False,349.0,ab_no_overlap,475.0,354.0,155.11270588688865,False,155.11270588688865,ac_ok,3,LEFT,20,8513.5,1.0,102.66506376504236,462.0,502.0,384.0,206.0,sam2,458.2404024979934,296.8498854760087,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,3,left,ac_ok|ab_no_overlap,True,20.0,5.0,default_static_c_map,1780936188.5211802
9334.5,1.0,sam2,562.6699341153784,230.94729230274788,500.0,219.0,63.79857706401584,False,400.0,ab_no_overlap,475.0,354.0,151.08933191797547,False,151.08933191797547,ac_ok,3,LEFT,20,8682.0,1.0,102.33908727832619,465.0,500.0,379.0,219.0,sam2,458.46024341549565,295.5902441833679,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,4,left,ac_ok|ab_no_overlap,True,40.0,5.0,default_static_c_map,1780936197.6874273
9257.0,1.0,sam2,561.1530013323251,235.03226387238485,500.1148096369023,221.50883217938696,62.51834970792461,False,310.0,ab_no_overlap,475.0,354.0,146.88656125696957,False,146.88656125696957,ac_ok,3,LEFT,20,8776.5,1.0,102.49247557736108,465.0,502.0,380.0,213.0,sam2,458.88021041037615,295.23595206897204,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,5,left,ac_ok|ab_no_overlap,True,60.0,5.0,default_static_c_map,1780936206.5543334
9260.0,1.0,sam2,559.7951583873289,237.10896328293737,497.387882172986,224.06337446976966,63.756219398389185,False,225.0,ab_no_overlap,475.0,354.0,144.40821773957978,False,144.40821773957978,ac_ok,3,LEFT,20,8397.0,1.0,101.80706342159856,465.0,502.0,379.0,202.0,sam2,458.43648525266957,297.13316263744986,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,6,left,ac_ok|ab_no_overlap,True,80.0,5.0,default_static_c_map,1780936215.4524128
9264.5,1.0,sam2,558.372551136057,238.38217568856027,498.2466273518969,225.4481106884793,61.50135566249701,False,289.0,ab_no_overlap,475.0,354.0,142.54284822973543,False,142.54284822973543,ac_ok,3,LEFT,20,8486.0,1.0,102.14024796027823,465.0,502.0,380.0,208.0,sam2,458.49787885929766,296.9185521250687,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,7,left,ac_ok|ab_no_overlap,True,100.0,5.0,default_static_c_map,1780936224.4028163
9318.0,1.0,sam2,555.289457680475,241.09177577448665,498.33693705099085,228.55505739692725,58.31602621689905,False,239.0,ab_no_overlap,475.0,354.0,138.54480904163677,False,138.54480904163677,ac_ok,3,LEFT,20,8477.0,1.0,102.41429264608558,465.0,500.0,380.0,221.0,sam2,458.7826471629114,296.8701781290551,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,8,left,ac_ok|ab_no_overlap,True,120.0,5.0,default_static_c_map,1780936233.470665
9198.5,1.0,sam2,551.0619122683046,243.17745646935185,497.040079696724,231.44700139666577,55.280755879457665,False,252.0,ab_no_overlap,475.0,354.0,134.41372940482555,False,134.41372940482555,ac_ok,3,LEFT,20,8542.0,1.0,102.25118042339938,465.0,503.0,379.0,204.0,sam2,458.70947475220476,296.25651681885586,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,9,left,ac_ok|ab_no_overlap,True,140.0,5.0,default_static_c_map,1780936242.7114546
9329.5,1.0,sam2,548.5988352359004,244.12871357879126,493.5962949187266,229.5997406648208,56.88910700017377,False,375.0,ab_no_overlap,475.0,354.0,132.2440476087015,False,132.2440476087015,ac_ok,3,LEFT,20,8515.0,1.0,104.79676224505734,489.0,503.0,247.0,194.0,sam2,458.5227637502446,296.1132119788608,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,10,left,ac_ok|ab_no_overlap,True,160.0,5.0,default_static_c_map,1780936252.1908462
9196.0,1.0,sam2,545.5951681890676,246.27745759025663,492.86536987922386,248.09572649749262,52.76113846019458,False,373.0,ab_no_overlap,475.0,354.0,128.7937262247727,False,128.7937262247727,ac_ok,3,LEFT,20,8514.0,1.0,88.02506598911802,493.0,492.0,252.0,223.0,sam2,458.41216427844336,296.8253269125362,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,11,left,ac_ok|ab_no_overlap,True,180.0,5.0,default_static_c_map,1780936260.7803986
9011.5,1.0,sam2,542.4940538940982,247.8615287872903,494.88104833631286,240.24344789804465,48.21860071259626,False,295.0,ab_no_overlap,475.0,354.0,125.780850618966,False,125.780850618966,ac_ok,3,LEFT,20,8461.0,1.0,99.09027692082232,493.0,501.0,252.0,202.0,sam2,458.3661702714415,297.4879840838356,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,12,left,ac_ok|ab_no_overlap,True,200.0,5.0,default_static_c_map,1780936270.5120974
8681.5,1.0,sam2,540.653112941312,248.833707692603,493.79016058600666,239.2481038017451,47.83325313427936,False,286.0,ab_no_overlap,475.0,354.0,123.97693445383109,False,123.97693445383109,ac_ok,3,LEFT,20,8490.0,1.0,101.56013079421776,465.0,501.0,380.0,204.0,sam2,458.1055359246172,297.59511189634867,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,13,left,ac_ok|ab_no_overlap,True,220.0,5.0,default_static_c_map,1780936278.993074
8662.0,1.0,sam2,537.2144808743169,248.86502347417837,493.83168399324086,233.99092168638086,45.861813845708966,False,311.0,ab_no_overlap,475.0,354.0,122.16384456763716,False,122.16384456763716,ac_ok,3,LEFT,20,8270.5,1.0,108.92464441605124,488.0,500.0,251.0,216.0,sam2,457.82471837655925,298.3518529714044,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,14,left,ac_ok|ab_no_overlap,True,240.0,5.0,default_static_c_map,1780936288.595616
8819.0,1.0,sam2,533.1477302793211,248.01770797898476,493.17332051719393,233.39292391966995,42.56568740913313,False,599.0,ab_no_overlap,475.0,354.0,120.88591629575558,False,120.88591629575558,ac_ok,3,LEFT,20,8216.0,1.0,110.09523119190482,486.0,501.0,253.0,212.0,sam2,458.03119928594606,298.49478659526125,11658.0,1.0,4,full_calibration_static_c,474.6125914095991,408.7934773472304,True,15,left,ac_ok|ab_no_overlap,True,260.0,5.0,default_static_c_map,1780936296.941779
