x,y,lorentz_fit_y,residual
498.215,1096,,
498.25,1096.5,,
498.285,1096,,
498.32,1096,,
498.355,1097,,
498.39,1107,,
498.425,1111,,
498.46,1111,,
498.495,1113,,
498.53,1111,,
498.565,1111,,
498.6,1112,,
498.635,1114,,
498.67,1112,,
498.705,1112,,
498.74,1112,,
498.775,1112,,
498.81,1109,,
498.845,1107,,
498.88,1112,,
498.915,1108,,
498.95,1107,,
498.985,1107,,
499.02,1108,,
499.055,1108,,
499.09,1116,,
499.125,1118,,
499.16,1122,,
499.195,1122,,
499.23,1123,,
499.265,1127,,
499.3,1123,,
499.335,1115,,
499.37,1121,,
499.405,1115,,
499.44,1108,,
499.475,1111,,
499.51,1111,,
499.545,1108,,
499.58,1111,,
499.615,1112,,
499.65,1114,,
499.685,1112,,
499.72,1113,,
499.755,1113,,
499.79,1113,,
499.825,1113,,
499.86,1113,,
499.894,1116,,
499.929,1122,,
499.964,1123,,
499.999,1123,,
500.034,1123,,
500.069,1106,,
500.104,1106,,
500.139,1106,,
500.174,1112,,
500.209,1116,,
500.244,1116,,
500.279,1117,,
500.314,1116,,
500.349,1117,,
500.384,1116,,
500.419,1123,,
500.454,1120,,
500.489,1120,,
500.524,1117,,
500.559,1117,,
500.594,1112,,
500.629,1107,,
500.664,1107,,
500.699,1107,,
500.734,1107,,
500.768,1112,,
500.803,1112,,
500.838,1112,,
500.873,1113,,
500.908,1112,,
500.943,1113,,
500.978,1110,,
501.013,1114,,
501.048,1110,,
501.083,1109,,
501.118,1109,,
501.153,1109,,
501.188,1109,,
501.223,1109,,
501.258,1107,,
501.293,1117,,
501.328,1107,,
501.362,1107,,
501.397,1113,,
501.432,1113,,
501.467,1109,,
501.502,1113,,
501.537,1109,,
501.572,1109,,
501.607,1111,,
501.642,1111,,
501.677,1111,,
501.712,1112,,
501.747,1111,,
501.782,1111,,
501.817,1108,,
501.852,1108,,
501.886,1108,,
501.921,1108,,
501.956,1108,,
501.991,1110,,
502.026,1109,,
502.061,1107,,
502.096,1107,,
502.131,1107,,
502.166,1102,,
502.201,1102,,
502.236,1102,,
