cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-10 20:03:33,True,False,moving,534.1813804173355,428.9879614767255,524.706,416.471,-9.475380417335487,-12.516961476725498,5.0,3738,12836,7133,2,左上,True,False,0.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0001_20260610_200331_391_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0001_20260610_200331_391_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0001_20260610_200331_391_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0001_20260610_200331_391_action_2_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0001_20260610_200331_391_action_2_b_intersect_c_dynamic_mask.png
2,2026-06-10 20:03:36,True,False,moving,535.0383002516074,428.29214425496224,524.706,416.471,-10.332300251607421,-11.821144254962235,5.0,3577,12985,7133,2,左上,True,False,0.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0002_20260610_200334_350_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0002_20260610_200334_350_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0002_20260610_200334_350_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0002_20260610_200334_350_action_2_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0002_20260610_200334_350_action_2_b_intersect_c_dynamic_mask.png
3,2026-06-10 20:03:39,True,False,moving,535.3975653206651,427.11104513064134,524.706,416.471,-10.691565320665063,-10.64004513064134,5.0,3368,13002,7133,2,左上,True,False,0.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0003_20260610_200337_341_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0003_20260610_200337_341_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0003_20260610_200337_341_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0003_20260610_200337_341_action_2_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0003_20260610_200337_341_action_2_b_intersect_c_dynamic_mask.png
4,2026-06-10 20:03:42,True,False,moving,535.5343680709534,425.8577763699715,524.706,416.471,-10.828368070953388,-9.386776369971471,5.0,3157,12905,7133,2,左上,True,False,0.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0004_20260610_200340_242_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0004_20260610_200340_242_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0004_20260610_200340_242_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0004_20260610_200340_242_action_2_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0004_20260610_200340_242_action_2_b_intersect_c_dynamic_mask.png
5,2026-06-10 20:03:45,True,False,moving,535.5181818181818,424.7919191919192,524.706,416.471,-10.812181818181784,-8.320919191919188,5.0,2970,12991,7133,2,左上,True,False,0.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0005_20260610_200343_102_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0005_20260610_200343_102_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0005_20260610_200343_102_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0005_20260610_200343_102_action_2_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0005_20260610_200343_102_action_2_b_intersect_c_dynamic_mask.png
6,2026-06-10 20:03:48,True,False,moving,535.4461152882205,423.7737200143215,524.706,416.471,-10.740115288220522,-7.302720014321494,5.0,2793,13071,7133,2,左上,True,False,0.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0006_20260610_200346_021_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0006_20260610_200346_021_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0006_20260610_200346_021_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0006_20260610_200346_021_action_2_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0006_20260610_200346_021_action_2_b_intersect_c_dynamic_mask.png
7,2026-06-10 20:03:51,True,False,moving,535.797164237889,422.337140606538,524.706,416.471,-11.091164237888961,-5.866140606538011,5.0,2539,12848,7133,2,左上,True,False,0.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0007_20260610_200348_915_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0007_20260610_200348_915_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0007_20260610_200348_915_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0007_20260610_200348_915_action_2_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0007_20260610_200348_915_action_2_b_intersect_c_dynamic_mask.png
8,2026-06-10 20:03:56,True,False,moving,536.003466204506,420.7946273830156,524.706,416.471,-11.297466204506009,-4.323627383015605,5.0,2308,13012,7133,-10,左,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0008_20260610_200351_811_action_-10_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0008_20260610_200351_811_action_-10_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0008_20260610_200351_811_action_-10_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0008_20260610_200351_811_action_-10_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0008_20260610_200351_811_action_-10_b_intersect_c_dynamic_mask.png
9,2026-06-10 20:04:02,True,False,moving,530.293473499781,418.89005694261937,524.706,416.471,-5.5874734997810265,-2.4190569426193633,5.0,2283,12984,7133,-10,左,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0009_20260610_200357_112_action_-10_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0009_20260610_200357_112_action_-10_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0009_20260610_200357_112_action_-10_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0009_20260610_200357_112_action_-10_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0009_20260610_200357_112_action_-10_b_intersect_c_dynamic_mask.png
10,2026-06-10 20:04:02,True,True,center_aligned,527.6322333811573,417.03060736489715,524.706,416.471,-2.926233381157317,-0.5596073648971469,5.0,2091,12791,7133,0,,False,,,,measurement_output\step9_bc_center_align\run_20260610_200106_303\overlays\step9_cycle_0010_20260610_200402_424_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\frames\step9_cycle_0010_20260610_200402_424_action_0_frame.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0010_20260610_200402_424_action_0_b_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0010_20260610_200402_424_action_0_c_dynamic_geometry_mask.png,measurement_output\step9_bc_center_align\run_20260610_200106_303\masks\step9_cycle_0010_20260610_200402_424_action_0_b_intersect_c_dynamic_mask.png
