source_csv,output_dir,ok,reason,x_column,y_column,n_points,fit_x_min,fit_x_max,y0,z,w,c,peak_height_z_over_w,r2,rmse,curve_csv,params_json,plot_png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0048_202232_821_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0048_202232_821_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1114.152869215139,132.76486598881107,0.9893495218499728,516.3255822180876,134.19409728985934,0.9273693737761033,8.370228245400785,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0048_202232_821_spectrum\cycle_0048_202232_821_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0048_202232_821_spectrum\cycle_0048_202232_821_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0048_202232_821_spectrum\cycle_0048_202232_821_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0049_202307_039_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0049_202307_039_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1113.7196366813162,141.85902388293098,0.8926229260601701,516.2769345413398,158.92379608606257,0.9034292579597322,11.145849807166536,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0049_202307_039_spectrum\cycle_0049_202307_039_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0049_202307_039_spectrum\cycle_0049_202307_039_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0049_202307_039_spectrum\cycle_0049_202307_039_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0050_202445_036_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0050_202445_036_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1112.1933708012416,153.43487275449547,0.9445603463034944,516.3207733559944,162.4405188667487,0.9295291690327717,9.800133619322695,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0050_202445_036_spectrum\cycle_0050_202445_036_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0050_202445_036_spectrum\cycle_0050_202445_036_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0050_202445_036_spectrum\cycle_0050_202445_036_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0051_202616_437_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0051_202616_437_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1118.38742448646,167.48092308898953,0.8930803258408726,516.2955588247539,187.5317574948247,0.9632664477163843,7.857218131947675,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0051_202616_437_spectrum\cycle_0051_202616_437_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0051_202616_437_spectrum\cycle_0051_202616_437_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0051_202616_437_spectrum\cycle_0051_202616_437_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0052_202810_479_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0052_202810_479_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1115.1174466779823,115.51589443335433,0.9336260629628762,516.2618078320323,123.7282237674074,0.9271480758015381,7.566373011294859,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0052_202810_479_spectrum\cycle_0052_202810_479_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0052_202810_479_spectrum\cycle_0052_202810_479_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0052_202810_479_spectrum\cycle_0052_202810_479_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0053_202942_203_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0053_202942_203_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1110.467007010463,95.53142497435351,1.080870802230095,516.1373118452179,88.38375944400508,0.9011143945298209,6.735335910010713,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0053_202942_203_spectrum\cycle_0053_202942_203_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0053_202942_203_spectrum\cycle_0053_202942_203_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0053_202942_203_spectrum\cycle_0053_202942_203_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0054_203102_212_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0054_203102_212_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1112.9971204784947,83.83683941034042,0.9772366746379487,516.3164814257132,85.78969822371913,0.8956767052076569,6.496239199800381,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0054_203102_212_spectrum\cycle_0054_203102_212_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0054_203102_212_spectrum\cycle_0054_203102_212_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0054_203102_212_spectrum\cycle_0054_203102_212_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0055_203140_218_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0055_203140_218_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1111.112800295842,70.1425839731503,0.9445206943990863,516.2861393947538,74.26262271339192,0.832300464619765,7.303768310748276,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0055_203140_218_spectrum\cycle_0055_203140_218_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0055_203140_218_spectrum\cycle_0055_203140_218_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0055_203140_218_spectrum\cycle_0055_203140_218_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0056_203237_459_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0056_203237_459_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1113.3159916171471,59.55214121648151,0.8510852485190686,516.2939387252962,69.97200494322425,0.8701911198992848,5.6927982985943535,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0056_203237_459_spectrum\cycle_0056_203237_459_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0056_203237_459_spectrum\cycle_0056_203237_459_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0056_203237_459_spectrum\cycle_0056_203237_459_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0057_203339_201_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0057_203339_201_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1111.77080626705,50.3328968141415,1.0505313408652448,516.2345117734602,47.91184694469565,0.8000148551249343,5.455565238771427,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0057_203339_201_spectrum\cycle_0057_203339_201_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0057_203339_201_spectrum\cycle_0057_203339_201_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0057_203339_201_spectrum\cycle_0057_203339_201_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0058_203459_209_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0058_203459_209_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1113.2644643968836,34.54760310954805,0.8250761706504078,516.3308678643342,41.87201659492136,0.778035411717893,4.655042119207045,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0058_203459_209_spectrum\cycle_0058_203459_209_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0058_203459_209_spectrum\cycle_0058_203459_209_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0058_203459_209_spectrum\cycle_0058_203459_209_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0059_203615_914_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0059_203615_914_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1111.5666609698585,26.465444541126946,0.870847969284956,516.1449548814504,30.390430332928766,0.5736725458777259,5.567255211799249,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0059_203615_914_spectrum\cycle_0059_203615_914_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0059_203615_914_spectrum\cycle_0059_203615_914_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0059_203615_914_spectrum\cycle_0059_203615_914_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0060_203732_492_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0060_203732_492_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1111.899479242057,30.195333860659268,1.3979401310648982,516.2352360710157,21.59987626770368,0.5361676973519436,5.031003192064441,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0060_203732_492_spectrum\cycle_0060_203732_492_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0060_203732_492_spectrum\cycle_0060_203732_492_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0060_203732_492_spectrum\cycle_0060_203732_492_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0061_203836_271_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0061_203836_271_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1110.6218496735426,28.657001274557732,1.4116968410261979,516.2797165143201,20.299685061083114,0.503453650491166,5.06375444864936,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0061_203836_271_spectrum\cycle_0061_203836_271_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0061_203836_271_spectrum\cycle_0061_203836_271_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0061_203836_271_spectrum\cycle_0061_203836_271_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0062_203944_963_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0062_203944_963_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1113.0521562622366,17.75962564546605,0.8090063434486351,516.3022078317105,21.952393561909854,0.49367072491088915,4.592057924620628,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0062_203944_963_spectrum\cycle_0062_203944_963_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0062_203944_963_spectrum\cycle_0062_203944_963_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0062_203944_963_spectrum\cycle_0062_203944_963_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0063_204040_032_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0063_204040_032_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1115.7290846350995,33.1562617891993,1.07386805473498,516.0255224186953,30.875545317699146,0.6746263341726467,4.9212973317665405,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0063_204040_032_spectrum\cycle_0063_204040_032_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0063_204040_032_spectrum\cycle_0063_204040_032_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0063_204040_032_spectrum\cycle_0063_204040_032_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0064_204110_917_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0064_204110_917_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1120.0168447742221,26.860826497425293,0.782928044659656,516.3211256871363,34.308167501014566,0.5760958864997853,6.001152811693698,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0064_204110_917_spectrum\cycle_0064_204110_917_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0064_204110_917_spectrum\cycle_0064_204110_917_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0064_204110_917_spectrum\cycle_0064_204110_917_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0065_204205_022_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0065_204205_022_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1117.0786460491217,39.20711679228003,0.8876077446364006,516.2316344901815,44.17167045826175,0.7495308055614543,5.46565941897451,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0065_204205_022_spectrum\cycle_0065_204205_022_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0065_204205_022_spectrum\cycle_0065_204205_022_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0065_204205_022_spectrum\cycle_0065_204205_022_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0066_204259_108_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0066_204259_108_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1114.3783692999584,52.134903297656834,0.907269856931442,516.2426544447749,57.46350206540193,0.829083056560044,5.631161472824329,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0066_204259_108_spectrum\cycle_0066_204259_108_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0066_204259_108_spectrum\cycle_0066_204259_108_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0066_204259_108_spectrum\cycle_0066_204259_108_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0067_204330_467_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0067_204330_467_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1117.9068162973788,48.41015564434572,0.9447357074067424,516.2640433476209,51.242009024121096,0.7967926893329911,5.670314205311622,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0067_204330_467_spectrum\cycle_0067_204330_467_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0067_204330_467_spectrum\cycle_0067_204330_467_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0067_204330_467_spectrum\cycle_0067_204330_467_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0068_204401_593_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0068_204401_593_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1120.2386101188008,56.75191017851614,0.9813785496016546,516.2559077953823,57.8287656700383,0.79889203962913,6.4474480314622875,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0068_204401_593_spectrum\cycle_0068_204401_593_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0068_204401_593_spectrum\cycle_0068_204401_593_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0068_204401_593_spectrum\cycle_0068_204401_593_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0069_204440_439_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0069_204440_439_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1118.4362710572823,87.0871522865407,0.9692848386281874,516.3202358137303,89.84681160369091,0.8967950773520099,6.742428094390529,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0069_204440_439_spectrum\cycle_0069_204440_439_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0069_204440_439_spectrum\cycle_0069_204440_439_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0069_204440_439_spectrum\cycle_0069_204440_439_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0070_204519_146_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0070_204519_146_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1119.1796834815043,96.83379512996159,1.033548869947153,516.2509656723746,93.69058197984664,0.8856974534678832,7.620825830673799,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0070_204519_146_spectrum\cycle_0070_204519_146_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0070_204519_146_spectrum\cycle_0070_204519_146_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0070_204519_146_spectrum\cycle_0070_204519_146_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0071_204550_043_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0071_204550_043_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1124.0698193841697,100.32858444284616,0.9623051207927803,516.2763100885699,104.25859976739187,0.8975387373544836,7.771611258820056,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0071_204550_043_spectrum\cycle_0071_204550_043_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0071_204550_043_spectrum\cycle_0071_204550_043_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0071_204550_043_spectrum\cycle_0071_204550_043_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0072_204643_916_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0072_204643_916_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1118.2178578463897,95.0226155925217,1.0180643036466586,516.2770705965061,93.33655570886353,0.8986384434229842,7.059335544255233,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0072_204643_916_spectrum\cycle_0072_204643_916_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0072_204643_916_spectrum\cycle_0072_204643_916_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0072_204643_916_spectrum\cycle_0072_204643_916_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0073_204737_856_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0073_204737_856_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1115.6007737030966,98.18986539228052,0.9329012253114274,516.2706743389356,105.25215609991521,0.9019867523851229,7.566967633490659,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0073_204737_856_spectrum\cycle_0073_204737_856_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0073_204737_856_spectrum\cycle_0073_204737_856_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0073_204737_856_spectrum\cycle_0073_204737_856_spectrum_lorentz_fit.png
E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\cycle_0074_205026_304_spectrum.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0074_205026_304_spectrum,True,ok,wavelength,median_filtered_y,347,510.003,521.972,1115.134749034865,105.05058331713356,0.9386607701233972,516.1242346583481,111.91538696490268,0.9375316533159512,6.314795200057177,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0074_205026_304_spectrum\cycle_0074_205026_304_spectrum_lorentz_fit_curve.csv,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0074_205026_304_spectrum\cycle_0074_205026_304_spectrum_lorentz_fit_params.json,E:\jupyter file\2_Optics\8821L\Utils\AutoZoom\lorenzt\光谱\lorentz_fit_output\cycle_0074_205026_304_spectrum\cycle_0074_205026_304_spectrum_lorentz_fit.png
