x,y,lorentz_fit_y,residual
498.215,1103,,
498.25,1106,,
498.285,1109,,
498.32,1110,,
498.355,1110,,
498.39,1110,,
498.425,1109,,
498.46,1109,,
498.495,1109,,
498.53,1109,,
498.565,1106,,
498.6,1109,,
498.635,1105,,
498.67,1105,,
498.705,1105,,
498.74,1111,,
498.775,1105,,
498.81,1105,,
498.845,1100,,
498.88,1100,,
498.915,1100,,
498.95,1100,,
498.985,1102,,
499.02,1106,,
499.055,1102,,
499.09,1098,,
499.125,1114,,
499.16,1121,,
499.195,1106,,
499.23,1108,,
499.265,1115,,
499.3,1115,,
499.335,1108,,
499.37,1109,,
499.405,1109,,
499.44,1109,,
499.475,1109,,
499.51,1109,,
499.545,1106,,
499.58,1106,,
499.615,1110,,
499.65,1106,,
499.685,1110,,
499.72,1110,,
499.755,1109,,
499.79,1104,,
499.825,1104,,
499.86,1104,,
499.894,1106,,
499.929,1106,,
499.964,1110,,
499.999,1115,,
500.034,1115,,
500.069,1115,,
500.104,1109,,
500.139,1109,,
500.174,1109,,
500.209,1110,,
500.244,1110,,
500.279,1117,,
500.314,1117,,
500.349,1118,,
500.384,1117,,
500.419,1118,,
500.454,1118,,
500.489,1116,,
500.524,1114,,
500.559,1114,,
500.594,1106,,
500.629,1102,,
500.664,1102,,
500.699,1102,,
500.734,1102,,
500.768,1108,,
500.803,1109,,
500.838,1108,,
500.873,1108,,
500.908,1108,,
500.943,1106,,
500.978,1106,,
501.013,1104,,
501.048,1104,,
501.083,1104,,
501.118,1106,,
501.153,1104,,
501.188,1102,,
501.223,1101,,
501.258,1102,,
501.293,1102,,
501.328,1104,,
501.362,1106,,
501.397,1108,,
501.432,1106,,
501.467,1104,,
501.502,1113,,
501.537,1110,,
501.572,1109,,
501.607,1110,,
501.642,1110,,
501.677,1109,,
501.712,1104,,
501.747,1104,,
501.782,1104,,
501.817,1104,,
501.852,1104,,
501.886,1111,,
501.921,1111,,
501.956,1111,,
501.991,1111,,
502.026,1111,,
502.061,1106,,
502.096,1106,,
502.131,1106,,
502.166,1106,,
502.201,1106,,
502.236,1110,,
502.271,1110,,
502.305,1109,,
502.34,1109,,
502.375,1114,,
502.41,1109,,
502.445,1109,,
502.48,1110,,
502.515,1111,,
502.55,1110,,
502.585,1110,,
502.62,1110,,
502.655,1108,,
502.69,1108,,
502.724,1112,,
502.759,1112,,
502.794,1112,,
502.829,1113,,
502.864,1112,,
502.899,1114,,
502.934,1114,,
502.969,1114,,
503.004,1113,,
503.039,1116,,
503.073,1113,,
503.108,1113,,
503.143,1110,,
503.178,1110,,
503.213,1108,,
503.248,1110,,
503.283,1110,,
503.318,1114,,
503.353,1111,,
503.388,1111,,
503.422,1111,,
503.457,1111,,
503.492,1111,,
503.527,1111,,
503.562,1112,,
503.597,1113,,
503.632,1113,,
503.667,1112,,
503.702,1111,,
503.736,1107,,
503.771,1107,,
503.806,1109,,
503.841,1109,,
503.876,1114,,
503.911,1114,,
503.946,1112,,
503.981,1115,,
504.015,1112,,
504.05,1112,,
504.085,1121,,
504.12,1121,,
504.155,1116,,
504.19,1119,,
504.225,1119,,
504.26,1119,,
504.294,1119,,
504.329,1119,,
504.364,1107,,
504.399,1107,,
504.434,1104,,
504.469,1107,,
504.504,1107,,
504.539,1108,,
504.573,1108,,
504.608,1112,,
504.643,1112,,
504.678,1112,,
504.713,1111,,
504.748,1111,,
504.783,1106,,
504.817,1106,,
504.852,1113,,
504.887,1116,,
504.922,1116,,
504.957,1120,,
504.992,1121,,
505.027,1121,,
505.061,1121,,
505.096,1124,,
505.131,1121,,
505.166,1119,,
505.201,1115,,
505.236,1108,,
505.271,1108,,
505.305,1113,,
505.34,1115,,
505.375,1113,,
505.41,1127,,
505.445,1127,,
505.48,1127,,
505.514,1120,,
505.549,1120,,
505.584,1117,,
505.619,1109,,
505.654,1117,,
505.689,1114,,
505.724,1114,,
505.758,1121,,
505.793,1121,,
505.828,1114,,
505.863,1114,,
505.898,1113,,
505.933,1113,,
505.967,1114,,
506.002,1113,,
506.037,1120,,
506.072,1120,,
506.107,1118,,
506.142,1118,,
506.176,1121,,
506.211,1118,,
506.246,1115,,
506.281,1121,,
506.316,1121,,
506.35,1121,,
506.385,1121,,
506.42,1121,,
506.455,1121,,
506.49,1121,,
506.525,1116,,
506.559,1116,,
506.594,1122,,
506.629,1120,,
506.664,1122,,
506.699,1124,,
506.734,1122,,
506.768,1122,,
506.803,1123,,
506.838,1123,,
506.873,1122,,
506.908,1122,,
506.942,1121,,
506.977,1117,,
507.012,1117,,
507.047,1117,,
507.082,1119,,
507.116,1119,,
507.151,1120,,
507.186,1119,,
507.221,1120,,
507.256,1117,,
507.29,1117,,
507.325,1114,,
507.36,1117,,
507.395,1117,,
507.43,1115,,
507.464,1119,,
507.499,1121,,
507.534,1119,,
507.569,1125,,
507.604,1125,,
507.638,1115,,
507.673,1115,,
507.708,1121,,
507.743,1114,,
507.778,1118,,
507.812,1121,,
507.847,1120,,
507.882,1120,,
507.917,1122,,
507.952,1122,,
507.986,1122,,
508.021,1122,,
508.056,1122,,
508.091,1123,,
508.126,1122,,
508.16,1122,,
508.195,1124,,
508.23,1124,,
508.265,1121,,
508.299,1121,,
508.334,1113,,
508.369,1113,,
508.404,1113,,
508.439,1113,,
508.473,1113,,
508.508,1112,,
508.543,1112,,
508.578,1114,,
508.612,1118,,
508.647,1118,,
508.682,1121,,
508.717,1121,,
508.752,1121,,
508.786,1122,,
508.821,1122,,
508.856,1117,,
508.891,1117,,
508.925,1117,,
508.96,1117,,
508.995,1117,,
509.03,1120,,
509.064,1120,,
509.099,1120,,
509.134,1119,,
509.169,1119,,
509.203,1111,,
509.238,1108,,
509.273,1108,,
