cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
13,2026-06-09 19:43:53,True,False,moving,326.5252764612954,513.9691943127962,364.706,500.0,38.180723538704626,-13.969194312796162,5.0,1266,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0013_20260609_194350_518_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0013_20260609_194350_518_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0013_20260609_194350_518_action_1_color_region_mask.png
14,2026-06-09 19:43:55,True,False,moving,323.5871335504886,513.7377850162867,364.706,500.0,41.118866449511415,-13.737785016286693,5.0,1228,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0014_20260609_194353_268_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0014_20260609_194353_268_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0014_20260609_194353_268_action_1_color_region_mask.png
15,2026-06-09 19:43:58,True,False,moving,321.078721745908,514.5354637568199,364.706,500.0,43.627278254092005,-14.535463756819922,5.0,1283,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0015_20260609_194355_937_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0015_20260609_194355_937_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0015_20260609_194355_937_action_1_color_region_mask.png
16,2026-06-09 19:44:01,True,False,moving,318.22861710631497,515.7482014388489,364.706,500.0,46.477382893685046,-15.748201438848923,5.0,1251,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0016_20260609_194358_617_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0016_20260609_194358_617_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0016_20260609_194358_617_action_1_color_region_mask.png
17,2026-06-09 19:44:03,True,False,moving,316.14366424535916,515.8079096045198,364.706,500.0,48.562335754640856,-15.80790960451975,5.0,1239,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0017_20260609_194401_368_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0017_20260609_194401_368_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0017_20260609_194401_368_action_1_color_region_mask.png
18,2026-06-09 19:44:06,True,False,moving,313.20748576078114,516.780309194467,364.706,500.0,51.49851423921888,-16.78030919446701,5.0,1229,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0018_20260609_194404_034_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0018_20260609_194404_034_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0018_20260609_194404_034_action_1_color_region_mask.png
19,2026-06-09 19:44:09,True,False,moving,310.75651465798046,516.836319218241,364.706,500.0,53.94948534201956,-16.836319218240988,5.0,1228,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0019_20260609_194406_718_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0019_20260609_194406_718_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0019_20260609_194406_718_action_1_color_region_mask.png
20,2026-06-09 19:44:11,True,False,moving,308.2047697368421,517.3347039473684,364.706,500.0,56.501230263157936,-17.33470394736844,5.0,1216,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0020_20260609_194409_384_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0020_20260609_194409_384_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0020_20260609_194409_384_action_1_color_region_mask.png
21,2026-06-09 19:44:14,True,False,moving,306.27669902912623,517.5242718446602,364.706,500.0,58.42930097087378,-17.524271844660234,5.0,1236,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0021_20260609_194412_034_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0021_20260609_194412_034_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0021_20260609_194412_034_action_1_color_region_mask.png
22,2026-06-09 19:44:17,True,False,moving,303.8881469115192,517.9966611018364,364.706,500.0,60.81785308848083,-17.996661101836366,5.0,1198,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0022_20260609_194414_720_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0022_20260609_194414_720_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0022_20260609_194414_720_action_1_color_region_mask.png
23,2026-06-09 19:44:19,True,False,moving,301.1629445822994,518.4789081885856,364.706,500.0,63.5430554177006,-18.478908188585592,5.0,1209,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0023_20260609_194417_451_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0023_20260609_194417_451_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0023_20260609_194417_451_action_1_color_region_mask.png
24,2026-06-09 19:44:22,True,False,moving,297.96391339214114,519.2020850040096,364.706,500.0,66.74208660785888,-19.202085004009632,5.0,1247,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0024_20260609_194420_118_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0024_20260609_194420_118_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0024_20260609_194420_118_action_1_color_region_mask.png
25,2026-06-09 19:44:25,True,False,moving,295.415,519.5275,364.706,500.0,69.291,-19.527500000000032,5.0,1200,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0025_20260609_194422_851_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0025_20260609_194422_851_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0025_20260609_194422_851_action_1_color_region_mask.png
26,2026-06-09 19:44:28,True,False,moving,293.19623875715456,520.3017170891251,364.706,500.0,71.50976124284546,-20.301717089125077,5.0,1223,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0026_20260609_194425_534_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0026_20260609_194425_534_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0026_20260609_194425_534_action_1_color_region_mask.png
27,2026-06-09 19:44:30,True,False,moving,290.3742926434923,520.5101050929669,364.706,500.0,74.3317073565077,-20.51010509296691,5.0,1237,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0027_20260609_194428_234_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0027_20260609_194428_234_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0027_20260609_194428_234_action_1_color_region_mask.png
28,2026-06-09 19:44:33,True,False,moving,287.5970149253731,520.3524046434494,364.706,500.0,77.1089850746269,-20.352404643449404,5.0,1206,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0028_20260609_194430_917_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0028_20260609_194430_917_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0028_20260609_194430_917_action_1_color_region_mask.png
29,2026-06-09 19:44:36,True,False,moving,285.6797706797707,520.8771498771499,364.706,500.0,79.02622932022933,-20.877149877149918,5.0,1221,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0029_20260609_194433_669_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0029_20260609_194433_669_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0029_20260609_194433_669_action_1_color_region_mask.png
30,2026-06-09 19:44:38,True,False,moving,283.3708231458843,520.5973920130399,364.706,500.0,81.33517685411573,-20.597392013039894,5.0,1227,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0030_20260609_194436_349_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0030_20260609_194436_349_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0030_20260609_194436_349_action_1_color_region_mask.png
31,2026-06-09 19:44:41,True,False,moving,281.12989175686926,520.6378018318069,364.706,500.0,83.57610824313076,-20.637801831806883,5.0,1201,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0031_20260609_194439_036_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0031_20260609_194439_036_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0031_20260609_194439_036_action_1_color_region_mask.png
32,2026-06-09 19:44:44,True,False,moving,279.0070643642072,519.9631083202512,364.706,500.0,85.6989356357928,-19.963108320251195,5.0,1274,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0032_20260609_194441_733_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0032_20260609_194441_733_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0032_20260609_194441_733_action_1_color_region_mask.png
33,2026-06-09 19:44:46,True,False,moving,276.50491803278686,519.327868852459,364.706,500.0,88.20108196721316,-19.327868852459005,5.0,1220,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0033_20260609_194444_434_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0033_20260609_194444_434_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0033_20260609_194444_434_action_1_color_region_mask.png
34,2026-06-09 19:44:49,True,False,moving,274.10154346060114,518.5093419983752,364.706,500.0,90.60445653939888,-18.50934199837525,5.0,1231,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0034_20260609_194447_135_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0034_20260609_194447_135_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0034_20260609_194447_135_action_1_color_region_mask.png
35,2026-06-09 19:44:51,True,False,moving,271.9357142857143,518.3277777777778,364.706,500.0,92.7702857142857,-18.327777777777783,5.0,1260,,,1,右上,True,False,20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_193728_498\overlays\step9_cycle_0035_20260609_194449_835_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_193728_498\frames\step9_cycle_0035_20260609_194449_835_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_193728_498\masks\step9_cycle_0035_20260609_194449_835_action_1_color_region_mask.png
