a_area,a_conf,a_source,a_x,a_y,ab_b_contact_x,ab_b_contact_y,ab_edge_dist,ab_overlap,ab_overlap_area,ab_status,ac_c_contact_x,ac_c_contact_y,ac_clearance,ac_collision_like,ac_raw_dist,ac_status,action_id,action_name,b_area,b_conf,b_edge_angle_deg,b_edge_x1,b_edge_x2,b_edge_y1,b_edge_y2,b_source,b_x,b_y,c_area,c_conf,c_source,c_x,c_y,contact_valid,cycle,direction,distance_status,ok,stage_x,stage_y,time
9096.0,1.0,sam2,546.6812518323072,214.94274039871004,461.17088096640725,229.42810376943626,86.72859550117096,False,0.0,ab_no_overlap,489.0,340.0,137.71871692666352,False,137.71871692666352,ac_too_far,3,LEFT,8620.5,1.0,80.38543072909904,486.0,455.0,376.0,193.0,sam2,448.3809910484697,298.8641223440249,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,1,left,ac_too_far|ab_no_overlap,True,0.0,0.0,1780587804.876203
9122.5,1.0,sam2,546.7254955695624,214.8295240705216,461.53976364804157,229.1121617579622,86.37478024467512,False,0.0,ab_no_overlap,489.0,340.0,137.84005543804642,False,137.84005543804642,ac_too_far,3,LEFT,8578.0,1.0,80.48205083905124,486.0,458.0,375.0,208.0,sam2,448.4620540918629,298.98000699463745,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,2,left,ac_too_far|ab_no_overlap,True,100.0,0.0,1780587805.2764056
9141.0,1.0,sam2,546.6991029427852,214.92901943623963,461.1691194539856,229.41770516385048,86.74848753556344,False,0.0,ab_no_overlap,489.0,340.0,137.73865346946965,False,137.73865346946965,ac_too_far,3,LEFT,8572.0,1.0,80.38543072909904,486.0,455.0,376.0,193.0,sam2,448.46539119614243,299.15556462902475,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,3,left,ac_too_far|ab_no_overlap,True,200.0,0.0,1780587805.6584337
9098.5,1.0,sam2,546.7453609569342,214.9849242549138,461.5312136888221,229.18728213293247,86.38957034229774,False,0.0,ab_no_overlap,489.0,340.0,137.70728330628071,False,137.70728330628071,ac_too_far,3,LEFT,8523.0,1.0,80.53767779197437,486.0,458.0,376.0,208.0,sam2,448.6822323907857,299.80368805975985,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,4,left,ac_too_far|ab_no_overlap,True,300.0,0.0,1780587806.0423338
9119.5,1.0,sam2,546.7201235447849,214.8987517590511,461.5165576783538,229.09934607012295,86.37884298335388,False,0.0,ab_no_overlap,489.0,340.0,137.77494319893134,False,137.77494319893134,ac_too_far,3,LEFT,8570.0,1.0,80.53767779197437,486.0,458.0,376.0,208.0,sam2,448.4986970050564,299.3277907429016,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,5,left,ac_too_far|ab_no_overlap,True,400.0,0.0,1780587806.4257371
9097.0,1.0,sam2,546.7212084570004,215.09281448096442,461.7102187930483,229.2613127582898,86.18361043190957,False,0.0,ab_no_overlap,489.0,340.0,137.5992111170092,False,137.5992111170092,ac_too_far,3,LEFT,8575.5,1.0,80.53767779197437,486.0,458.0,375.0,207.0,sam2,448.55918994033385,299.32905758653527,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,6,left,ac_too_far|ab_no_overlap,True,500.0,0.0,1780587806.8266976
9088.5,1.0,sam2,546.6571124681374,214.98564119491667,461.2955620087223,229.36720676144856,86.564563910296,False,0.0,ab_no_overlap,489.0,340.0,137.66964997997763,False,137.66964997997763,ac_too_far,3,LEFT,8624.5,1.0,80.43671617045693,486.0,455.0,376.0,192.0,sam2,448.42825671053396,298.9512628751425,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,7,left,ac_too_far|ab_no_overlap,True,600.0,0.0,1780587807.2419991
9101.5,1.0,sam2,546.8511783771905,214.88666703290667,461.51814001553055,229.10884009318335,86.51010139046767,False,0.0,ab_no_overlap,489.0,340.0,137.8408681261268,False,137.8408681261268,ac_too_far,3,LEFT,8585.5,1.0,80.53767779197437,486.0,458.0,376.0,208.0,sam2,448.6042552365422,299.26857298157745,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,8,left,ac_too_far|ab_no_overlap,True,700.0,0.0,1780587807.6407936
9115.0,1.0,sam2,546.8684768696287,214.76370451636495,461.2650365290823,229.18602326939177,86.8098627827011,False,0.0,ab_no_overlap,489.0,340.0,137.9597416700796,False,137.9597416700796,ac_too_far,3,LEFT,8543.0,1.0,80.43671617045693,486.0,455.0,376.0,192.0,sam2,448.6156307308127,299.52409379999216,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,9,left,ac_too_far|ab_no_overlap,True,800.0,0.0,1780587808.042503
9146.5,1.0,sam2,546.9039158876801,214.81958490497274,461.67084933290585,229.02509599743513,86.40875059696589,False,0.0,ab_no_overlap,489.0,340.0,137.9238913259442,False,137.9238913259442,ac_too_far,3,LEFT,8570.5,1.0,80.53767779197437,486.0,458.0,375.0,207.0,sam2,448.61046613383115,299.0252416233981,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,10,left,ac_too_far|ab_no_overlap,True,900.0,0.0,1780587808.4417086
9139.5,1.0,sam2,546.6177033754582,215.15161296205116,461.46044377184097,229.5154880759143,86.36017468419406,False,0.0,ab_no_overlap,489.0,340.0,137.5024344811384,False,137.5024344811384,ac_too_far,3,LEFT,8567.0,1.0,80.42577211490817,486.0,458.0,375.0,209.0,sam2,448.4841640403097,299.4579393797907,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,11,left,ac_too_far|ab_no_overlap,True,1000.0,0.0,1780587808.8412306
9148.5,1.0,sam2,546.7388096409247,215.01384562132225,461.1841957118923,229.50670371859005,86.77346887369048,False,0.0,ab_no_overlap,489.0,340.0,137.6782805133824,False,137.6782805133824,ac_too_far,3,LEFT,8588.5,1.0,80.38543072909904,486.0,455.0,376.0,193.0,sam2,448.50610312239235,299.21911082649274,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,12,left,ac_too_far|ab_no_overlap,True,1100.0,0.0,1780587809.242276
9226.0,1.0,sam2,546.7909350386587,214.9852048558422,461.3338074193836,229.46946377436342,86.6759160168258,False,0.0,ab_no_overlap,489.0,340.0,137.72614558455564,False,137.72614558455564,ac_too_far,3,LEFT,8577.5,1.0,80.38027220030114,486.0,456.0,375.0,198.0,sam2,448.4777615855436,299.1004760516856,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,13,left,ac_too_far|ab_no_overlap,True,1200.0,0.0,1780587809.644345
9158.0,1.0,sam2,546.7212455412389,214.93954284050375,461.42852687462926,229.32626647101623,86.49754721587291,False,0.0,ab_no_overlap,489.0,340.0,137.7383756684178,False,137.7383756684178,ac_too_far,3,LEFT,8481.5,1.0,80.42577211490817,486.0,458.0,375.0,209.0,sam2,448.5935467389809,299.820295152194,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,14,left,ac_too_far|ab_no_overlap,True,1300.0,0.0,1780587810.0451276
9166.5,1.0,sam2,546.7484681539664,214.91916216658484,461.5550099858285,229.20309527261995,86.38261433658946,False,0.0,ab_no_overlap,489.0,340.0,137.76828941102076,False,137.76828941102076,ac_too_far,3,LEFT,8496.0,1.0,80.48205083905124,486.0,458.0,375.0,208.0,sam2,448.5970456685499,299.58354912115504,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,15,left,ac_too_far|ab_no_overlap,True,1400.0,0.0,1780587810.443977
9198.0,1.0,sam2,546.8464158875117,214.946419511488,461.4331174292592,229.3534819020366,86.61983029447522,False,0.0,ab_no_overlap,489.0,340.0,137.7846356602496,False,137.7846356602496,ac_too_far,3,LEFT,8497.0,1.0,80.42577211490817,486.0,458.0,375.0,209.0,sam2,448.5878937664273,299.839394296026,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,16,left,ac_too_far|ab_no_overlap,True,1500.0,0.0,1780587810.8445191
9188.0,1.0,sam2,546.7455920766217,214.96903569873749,461.6908055748391,229.1448334490346,86.22801139259305,False,0.0,ab_no_overlap,489.0,340.0,137.72180451324033,False,137.72180451324033,ac_too_far,3,LEFT,8523.5,1.0,80.53767779197437,486.0,458.0,375.0,207.0,sam2,448.52924268199683,299.1621595197591,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,17,left,ac_too_far|ab_no_overlap,True,1600.0,0.0,1780587811.2440243
9134.5,1.0,sam2,546.6872114875837,215.01629353914646,461.82333872324097,229.07658015099022,86.02074494079753,False,0.0,ab_no_overlap,489.0,340.0,137.65442691721182,False,137.65442691721182,ac_too_far,3,LEFT,8529.5,1.0,80.59266412779309,486.0,458.0,375.0,206.0,sam2,448.6669402270551,299.51390272974186,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,18,left,ac_too_far|ab_no_overlap,True,1700.0,0.0,1780587811.6419852
9191.5,1.0,sam2,546.8108759904984,215.0471087417723,460.85341741283827,229.83548871212244,87.2203007749779,False,0.0,ab_no_overlap,489.0,340.0,137.67832950969176,False,137.67832950969176,ac_too_far,3,LEFT,8540.0,1.0,80.23822522495774,486.0,454.0,376.0,190.0,sam2,448.5842896174863,299.4828649492584,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,19,left,ac_too_far|ab_no_overlap,True,1800.0,0.0,1780587812.0438287
9183.0,1.0,sam2,546.7165232857817,215.09878761479544,461.45451372934446,229.48033139539933,86.46640431471303,False,0.0,ab_no_overlap,489.0,340.0,137.59182357790073,False,137.59182357790073,ac_too_far,3,LEFT,8555.0,1.0,80.42577211490817,486.0,458.0,375.0,209.0,sam2,448.43230079875315,299.3017143970387,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,20,left,ac_too_far|ab_no_overlap,True,1900.0,0.0,1780587812.4396045
9141.0,1.0,sam2,546.7630091529007,215.00915290084964,461.6977817988648,229.18669079318894,86.23859626340482,False,0.0,ab_no_overlap,489.0,340.0,137.69269074631842,False,137.69269074631842,ac_too_far,3,LEFT,8599.0,1.0,80.53767779197437,486.0,458.0,375.0,207.0,sam2,448.4812575105632,299.05859208435083,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,21,left,ac_too_far|ab_no_overlap,True,2000.0,0.0,1780587812.842168
9135.0,1.0,sam2,546.7200693304142,215.10125889436233,460.41401962224126,227.8595445033966,87.24395719997634,False,0.0,ab_no_overlap,489.0,340.0,137.59106778160026,False,137.59106778160026,ac_too_far,3,LEFT,8533.5,1.0,81.59108826739929,473.0,456.0,313.0,198.0,sam2,448.63621804261635,299.5121970274018,44196.0,1.0,sam2,497.87404968775456,483.8403663981657,False,22,left,ac_too_far|ab_no_overlap,True,2100.0,0.0,1780587813.242238
