cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-27 22:23:25,True,False,moving,543.140243902439,392.2479674796748,494.118,405.882,-49.022243902439016,13.634032520325206,10.0,492,0,18530,-1,左下,True,False,20.0,0.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0001_20260627_222322_446_action_-1_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0001_20260627_222322_446_action_-1_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0001_20260627_222322_446_action_-1_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0001_20260627_222322_446_action_-1_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0001_20260627_222322_446_action_-1_b_mask.png
2,2026-06-27 22:23:30,True,False,moving,536.368029739777,406.76022304832713,494.118,405.882,-42.25002973977695,-0.8782230483271292,10.0,538,17,18617,-10,左,True,False,20.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0002_20260627_222325_941_action_-10_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0002_20260627_222325_941_action_-10_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0002_20260627_222325_941_action_-10_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0002_20260627_222325_941_action_-10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0002_20260627_222325_941_action_-10_b_mask.png
3,2026-06-27 22:23:36,True,False,moving,528.9401869158878,415.3626168224299,494.118,405.882,-34.82218691588781,-9.480616822429909,10.0,535,0,18556,-10,左,True,False,20.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0003_20260627_222331_820_action_-10_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0003_20260627_222331_820_action_-10_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0003_20260627_222331_820_action_-10_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0003_20260627_222331_820_action_-10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0003_20260627_222331_820_action_-10_b_mask.png
4,2026-06-27 22:23:40,True,False,moving,520.9924670433145,424.6214689265537,494.118,405.882,-26.874467043314496,-18.739468926553684,10.0,531,0,18460,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0004_20260627_222337_724_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0004_20260627_222337_724_action_2_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0004_20260627_222337_724_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0004_20260627_222337_724_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0004_20260627_222337_724_action_2_b_mask.png
5,2026-06-27 22:23:43,True,False,moving,518.4913627639155,420.1880998080614,494.118,405.882,-24.37336276391551,-14.30609980806139,10.0,521,0,18310,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0005_20260627_222341_144_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0005_20260627_222341_144_action_2_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0005_20260627_222341_144_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0005_20260627_222341_144_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0005_20260627_222341_144_action_2_b_mask.png
6,2026-06-27 22:23:47,True,False,moving,517.1468812877264,417.8430583501006,494.118,405.882,-23.028881287726392,-11.961058350100586,10.0,497,0,18223,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0006_20260627_222344_546_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0006_20260627_222344_546_action_2_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0006_20260627_222344_546_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0006_20260627_222344_546_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0006_20260627_222344_546_action_2_b_mask.png
7,2026-06-27 22:23:52,True,False,moving,514.1100917431193,413.54311926605504,494.118,405.882,-19.99209174311926,-7.661119266055039,10.0,545,0,18375,-10,左,True,False,20.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0007_20260627_222347_959_action_-10_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0007_20260627_222347_959_action_-10_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0007_20260627_222347_959_action_-10_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0007_20260627_222347_959_action_-10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0007_20260627_222347_959_action_-10_b_mask.png
8,2026-06-27 22:23:56,True,False,moving,507.06477732793525,423.9595141700405,494.118,405.882,-12.946777327935251,-18.0775141700405,10.0,494,0,18348,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0008_20260627_222353_778_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0008_20260627_222353_778_action_2_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0008_20260627_222353_778_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0008_20260627_222353_778_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0008_20260627_222353_778_action_2_b_mask.png
9,2026-06-27 22:23:59,True,False,moving,505.34120171673817,421.51931330472104,494.118,405.882,-11.223201716738174,-15.637313304721033,10.0,466,0,18288,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0009_20260627_222357_016_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0009_20260627_222357_016_action_2_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0009_20260627_222357_016_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0009_20260627_222357_016_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0009_20260627_222357_016_action_2_b_mask.png
10,2026-06-27 22:24:05,True,False,moving,503.4474272930649,419.32662192393735,494.118,405.882,-9.329427293064896,-13.444621923937348,10.0,447,0,18308,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0010_20260627_222400_450_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0010_20260627_222400_450_action_20_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0010_20260627_222400_450_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0010_20260627_222400_450_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0010_20260627_222400_450_action_20_b_mask.png
11,2026-06-27 22:24:06,True,True,center_aligned,504.02884615384613,411.0269230769231,494.118,405.882,-9.910846153846137,-5.144923076923078,10.0,520,0,18507,0,,False,,,,measurement_output\step9_color_center_align\run_20260627_222220_016\overlays\step9_cycle_0011_20260627_222406_287_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260627_222220_016\frames\step9_cycle_0011_20260627_222406_287_action_0_frame.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0011_20260627_222406_287_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\masks\step9_cycle_0011_20260627_222406_287_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0011_20260627_222406_287_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260627_222220_016\ab_masks\step9_cycle_0011_20260627_222406_287_action_0_b_mask.png
