cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-11 15:04:45,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5558,11652,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0001_20260611_150443_085_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0001_20260611_150443_085_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0001_20260611_150443_085_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0001_20260611_150443_085_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0001_20260611_150443_085_action_2_b_mask.png
2,2026-06-11 15:04:48,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5357,11278,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0002_20260611_150445_932_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0002_20260611_150445_932_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0002_20260611_150445_932_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0002_20260611_150445_932_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0002_20260611_150445_932_action_2_b_mask.png
3,2026-06-11 15:04:51,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5431,11505,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0003_20260611_150448_779_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0003_20260611_150448_779_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0003_20260611_150448_779_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0003_20260611_150448_779_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0003_20260611_150448_779_action_2_b_mask.png
4,2026-06-11 15:04:54,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5686,11691,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0004_20260611_150451_629_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0004_20260611_150451_629_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0004_20260611_150451_629_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0004_20260611_150451_629_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0004_20260611_150451_629_action_2_b_mask.png
5,2026-06-11 15:04:56,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5591,11728,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0005_20260611_150454_477_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0005_20260611_150454_477_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0005_20260611_150454_477_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0005_20260611_150454_477_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0005_20260611_150454_477_action_2_b_mask.png
6,2026-06-11 15:04:59,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5581,11601,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0006_20260611_150457_312_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0006_20260611_150457_312_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0006_20260611_150457_312_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0006_20260611_150457_312_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0006_20260611_150457_312_action_2_b_mask.png
7,2026-06-11 15:05:02,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5801,10952,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0007_20260611_150500_147_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0007_20260611_150500_147_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0007_20260611_150500_147_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0007_20260611_150500_147_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0007_20260611_150500_147_action_2_b_mask.png
8,2026-06-11 15:05:05,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5825,10845,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0008_20260611_150502_998_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0008_20260611_150502_998_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0008_20260611_150502_998_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0008_20260611_150502_998_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0008_20260611_150502_998_action_2_b_mask.png
9,2026-06-11 15:05:08,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5925,10872,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0009_20260611_150505_827_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0009_20260611_150505_827_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0009_20260611_150505_827_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0009_20260611_150505_827_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0009_20260611_150505_827_action_2_b_mask.png
10,2026-06-11 15:05:11,True,False,moving,1109.512048192771,864.7469879518072,577.647,456.471,-531.865048192771,-408.2759879518072,10.0,166,5726,10816,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260611_145953_485\overlays\step9_cycle_0010_20260611_150508_678_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260611_145953_485\frames\step9_cycle_0010_20260611_150508_678_action_2_frame.png,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0010_20260611_150508_678_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260611_145953_485\masks\step9_cycle_0010_20260611_150508_678_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260611_145953_485\ab_masks\step9_cycle_0010_20260611_150508_678_action_2_b_mask.png
