a_area,a_conf,a_source,a_x,a_y,ab_b_contact_x,ab_b_contact_y,ab_edge_dist,ab_status,ac_c_contact_x,ac_c_contact_y,ac_clearance,ac_collision_like,ac_raw_dist,ac_status,action_id,action_name,b_area,b_conf,b_edge_x1,b_edge_x2,b_edge_y1,b_edge_y2,b_source,b_x,b_y,c_area,c_conf,c_source,c_x,c_y,contact_valid,cycle,direction,distance_status,ok,stage_x,stage_y,time
8808.0,1.0,sam2,645.7074629125037,430.8891159551922,498.0,385.0,154.67160554929836,ab_too_far,568.5511190293206,482.32667854398096,92.73038469938302,False,92.73038469938302,ac_ok,3,LEFT,3237.0,1.0,488.0,498.0,398.0,385.0,sam2,459.66991041087425,383.24703943981046,26456.5,1.0,sam2,504.9056186570408,494.1820346606694,False,1,left,ac_ok|ab_too_far,True,0.0,0.0,1780572081.397904
8802.0,1.0,sam2,645.7159357721729,430.91748087555857,493.0,403.0,155.24671583388684,ab_too_far,569.0361699395717,478.47082402755933,90.22808284051311,False,90.22808284051311,ac_ok,3,LEFT,3207.0,1.0,483.0,493.0,404.0,403.0,sam2,459.53066209333747,383.31529986487885,26564.5,1.0,sam2,504.43856148870356,493.85863338917227,False,2,left,ac_ok|ab_too_far,True,-100.0,0.0,1780572081.8059485
8800.0,1.0,sam2,645.6301704545455,430.7005871212121,498.0,385.0,154.54193894105782,ab_too_far,568.2594087034333,482.7335555503226,93.23982291645649,False,93.23982291645649,ac_ok,3,LEFT,3237.5,1.0,489.0,498.0,398.0,385.0,sam2,459.743063063063,383.4555984555985,26074.0,1.0,sam2,505.5186456495615,494.73809797755104,False,3,left,ac_ok|ab_too_far,True,-200.0,0.0,1780572082.1958663
8914.0,1.0,sam2,645.4245381796425,430.4595953930147,499.0,382.0,154.23513791213813,ab_too_far,568.0837719782745,482.4723913763908,93.20367515620275,False,93.20367515620275,ac_ok,3,LEFT,3204.0,1.0,499.0,492.0,382.0,369.0,sam2,459.6710362047441,383.17009987515604,26044.5,1.0,sam2,505.6628654802357,494.5473260509256,False,4,left,ac_ok|ab_too_far,True,-300.0,0.0,1780572082.5889938
8858.0,1.0,sam2,645.6263641153006,430.67323323549334,498.0,384.0,154.8287249917084,ab_too_far,568.2455563745309,482.71295773951977,93.25192937987357,False,93.25192937987357,ac_ok,3,LEFT,3223.5,1.0,487.0,498.0,399.0,384.0,sam2,459.8444237629905,383.3609430742981,26073.0,1.0,sam2,505.6026732635293,494.6499188176785,False,5,left,ac_ok|ab_too_far,True,-400.0,0.0,1780572082.988155
8889.0,1.0,sam2,645.7015787302659,430.63981700228743,498.0,386.0,154.29993396437547,ab_too_far,568.4342474565221,482.1513711847832,92.86377494191507,False,92.86377494191507,ac_ok,3,LEFT,3243.5,1.0,487.0,498.0,399.0,386.0,sam2,459.8900878680438,383.1766610143364,26582.0,1.0,sam2,504.6783851227647,493.8301168710656,False,6,left,ac_ok|ab_too_far,True,-500.0,0.0,1780572083.3894606
8888.5,1.0,sam2,645.6358778196546,430.6105454613639,499.0,383.0,154.1714782411756,ab_too_far,568.1272338450156,481.8297078539616,92.90313496856093,False,92.90313496856093,ac_ok,3,LEFT,3195.0,1.0,487.0,499.0,398.0,383.0,sam2,459.9722483046426,383.31210224308813,26154.0,1.0,sam2,505.66978282480693,494.6935076852489,False,7,left,ac_ok|ab_too_far,True,-600.0,0.0,1780572083.7912395
8881.5,1.0,sam2,645.5013229747227,430.30873163317005,499.0,382.0,154.26072470123322,ab_too_far,566.889224810396,483.1685907436657,94.73133949743978,False,94.73133949743978,ac_ok,3,LEFT,3206.5,1.0,488.0,499.0,399.0,382.0,sam2,460.0759394978949,383.210405946255,26054.0,1.0,sam2,505.51819938077324,494.48816560476956,False,8,left,ac_ok|ab_too_far,True,-700.0,0.0,1780572084.1875756
8859.5,1.0,sam2,645.6650676298511,430.646819797957,499.0,382.0,154.52234511333208,ab_too_far,567.6468230494035,481.74648876292855,93.26319025073201,False,93.26319025073201,ac_ok,3,LEFT,3219.5,1.0,499.0,491.0,382.0,368.0,sam2,459.86628358440754,383.3718486307397,26455.0,1.0,sam2,504.5586593586593,493.7907263907264,False,9,left,ac_ok|ab_too_far,True,-800.0,0.0,1780572084.5881705
8826.5,1.0,sam2,645.8309069280009,430.64532940576674,499.0,383.0,154.36771891649911,ab_too_far,568.29633464153,482.78846281479684,93.43723166574384,False,93.43723166574384,ac_ok,3,LEFT,3250.0,1.0,487.0,499.0,399.0,383.0,sam2,459.79271794871795,383.24984615384614,26078.5,1.0,sam2,505.6918214876878,494.63867425912787,False,10,left,ac_ok|ab_too_far,True,-900.0,0.0,1780572084.9898174
