metric,reference_mean
tenengrad,684.235596590909
laplacian_var,396.89902602014456
brenner,25.798970005057754
highfreq_ratio,0.06311916902930576
local_contrast,0.07605137915603287
edge_width,110.0
halo_width,9.0
brightness_mean,67.45808948863636
brightness_std,14.002809855523507
red_blue_ratio,313.0065195785233
modified_laplacian,18.47413352272727
dct_energy,0.005125920842927779
smd,2.1229788084722294
entropy,5.295004022052736
