cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-10 20:54:37,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205437_093_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205437_093_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205437_093_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205437_093_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205437_093_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205437_093_action_0_b_mask.png
1,2026-06-10 20:54:51,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205451_723_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205451_723_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205451_723_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205451_723_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205451_723_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205451_723_action_0_b_mask.png
1,2026-06-10 20:55:06,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205506_318_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205506_318_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205506_318_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205506_318_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205506_318_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205506_318_action_0_b_mask.png
1,2026-06-10 20:55:28,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205528_592_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205528_592_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205528_592_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205528_592_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205528_592_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205528_592_action_0_b_mask.png
1,2026-06-10 20:55:42,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205542_792_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205542_792_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205542_792_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205542_792_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205542_792_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205542_792_action_0_b_mask.png
1,2026-06-10 20:55:57,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205556_963_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205556_963_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205556_963_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205556_963_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205556_963_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205556_963_action_0_b_mask.png
1,2026-06-10 20:56:10,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205610_939_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205610_939_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205610_939_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205610_939_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205610_939_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205610_939_action_0_b_mask.png
1,2026-06-10 20:56:24,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205624_941_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205624_941_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205624_941_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205624_941_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205624_941_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205624_941_action_0_b_mask.png
1,2026-06-10 20:56:39,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205639_037_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205639_037_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205639_037_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205639_037_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205639_037_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205639_037_action_0_b_mask.png
1,2026-06-10 20:56:53,False,False,empty_color_region_mask,,,601.176,475.294,,,5.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260610_205219_303\overlays\step9_cycle_0001_20260610_205653_023_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260610_205219_303\frames\step9_cycle_0001_20260610_205653_023_action_0_frame.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205653_023_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\masks\step9_cycle_0001_20260610_205653_023_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205653_023_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260610_205219_303\ab_masks\step9_cycle_0001_20260610_205653_023_action_0_b_mask.png
