x,y,lorentz_fit_y,residual
498.215,1106,,
498.25,1104,,
498.285,1106,,
498.32,1102,,
498.355,1102,,
498.39,1101,,
498.425,1101,,
498.46,1101,,
498.495,1109,,
498.53,1109,,
498.565,1109,,
498.6,1109,,
498.635,1104,,
498.67,1101,,
498.705,1104,,
498.74,1104,,
498.775,1103,,
498.81,1103,,
498.845,1103,,
498.88,1103,,
498.915,1103,,
498.95,1106,,
498.985,1106,,
499.02,1116,,
499.055,1116,,
499.09,1113,,
499.125,1113,,
499.16,1115,,
499.195,1113,,
499.23,1115,,
499.265,1118,,
499.3,1118,,
499.335,1118,,
499.37,1118,,
499.405,1107,,
499.44,1107,,
499.475,1107,,
499.51,1107,,
499.545,1114,,
499.58,1114,,
499.615,1101,,
499.65,1101,,
499.685,1098,,
499.72,1097,,
499.755,1098,,
499.79,1098,,
499.825,1100,,
499.86,1106,,
499.894,1109,,
499.929,1110,,
499.964,1115,,
499.999,1118,,
500.034,1118,,
500.069,1118,,
500.104,1104,,
500.139,1104,,
500.174,1104,,
500.209,1104,,
500.244,1104,,
500.279,1107,,
500.314,1107,,
500.349,1111,,
500.384,1118,,
500.419,1118,,
500.454,1118,,
500.489,1111,,
500.524,1110,,
500.559,1110,,
500.594,1111,,
500.629,1111,,
500.664,1112,,
500.699,1112,,
500.734,1112,,
500.768,1114,,
500.803,1114,,
500.838,1111,,
500.873,1111,,
500.908,1108,,
500.943,1108,,
500.978,1107,,
501.013,1107,,
501.048,1107,,
501.083,1107,,
501.118,1106,,
501.153,1107,,
501.188,1107,,
501.223,1107,,
501.258,1107,,
501.293,1108,,
501.328,1108,,
501.362,1108,,
501.397,1107,,
501.432,1108,,
501.467,1107,,
501.502,1099,,
501.537,1099,,
501.572,1103,,
501.607,1103,,
501.642,1109,,
501.677,1110,,
501.712,1113,,
501.747,1113,,
501.782,1113,,
501.817,1106,,
501.852,1104,,
501.886,1104,,
501.921,1106,,
501.956,1112,,
501.991,1112,,
502.026,1112,,
502.061,1108,,
502.096,1105,,
502.131,1105,,
502.166,1105,,
502.201,1105,,
502.236,1107,,
502.271,1107,,
502.305,1110,,
502.34,1107,,
502.375,1105,,
502.41,1104,,
502.445,1105,,
502.48,1105,,
502.515,1107,,
502.55,1108,,
502.585,1110,,
502.62,1110,,
502.655,1110,,
502.69,1110,,
502.724,1111,,
502.759,1111,,
502.794,1116,,
502.829,1113,,
502.864,1113,,
502.899,1119,,
502.934,1113,,
502.969,1113,,
503.004,1123,,
503.039,1123,,
503.073,1116,,
503.108,1116,,
503.143,1115,,
503.178,1115,,
503.213,1112,,
503.248,1108,,
503.283,1105,,
503.318,1105,,
503.353,1105,,
503.388,1100,,
503.422,1109,,
503.457,1109,,
503.492,1104,,
503.527,1104,,
503.562,1109,,
503.597,1107,,
503.632,1109,,
503.667,1111,,
503.702,1111,,
503.736,1120,,
503.771,1120,,
503.806,1120,,
503.841,1114,,
