x,y,lorentz_fit_y,residual
498.215,1101,,
498.25,1102,,
498.285,1101,,
498.32,1103,,
498.355,1101,,
498.39,1098,,
498.425,1098,,
498.46,1106,,
498.495,1106,,
498.53,1106,,
498.565,1106,,
498.6,1107,,
498.635,1104,,
498.67,1102,,
498.705,1101,,
498.74,1101,,
498.775,1101,,
498.81,1101,,
498.845,1101,,
498.88,1101,,
498.915,1105,,
498.95,1105,,
498.985,1108,,
499.02,1109,,
499.055,1109,,
499.09,1105,,
499.125,1112,,
499.16,1105,,
499.195,1105,,
499.23,1107,,
499.265,1109,,
499.3,1107,,
499.335,1107,,
499.37,1109,,
499.405,1109,,
499.44,1109,,
499.475,1109,,
499.51,1109,,
499.545,1101,,
499.58,1101,,
499.615,1101,,
499.65,1100,,
499.685,1106,,
499.72,1106,,
499.755,1101,,
499.79,1101,,
499.825,1105,,
499.86,1101,,
499.894,1105,,
499.929,1107,,
499.964,1107,,
499.999,1116,,
500.034,1116,,
500.069,1116,,
500.104,1112,,
500.139,1112,,
500.174,1110,,
500.209,1110,,
500.244,1110,,
500.279,1113,,
500.314,1110,,
500.349,1104,,
500.384,1104,,
500.419,1104,,
500.454,1102,,
500.489,1102,,
500.524,1102,,
500.559,1109,,
500.594,1106,,
500.629,1106,,
500.664,1106,,
500.699,1106,,
500.734,1106,,
500.768,1106,,
500.803,1101,,
500.838,1104,,
500.873,1104,,
500.908,1103,,
500.943,1103,,
500.978,1103,,
501.013,1103,,
501.048,1103,,
501.083,1105,,
501.118,1109,,
501.153,1109,,
501.188,1105,,
501.223,1109,,
501.258,1109,,
501.293,1108,,
501.328,1104,,
501.362,1108,,
501.397,1108,,
501.432,1108,,
501.467,1108,,
501.502,1115,,
501.537,1108,,
501.572,1103,,
501.607,1103,,
501.642,1103,,
501.677,1103,,
501.712,1102,,
501.747,1101,,
501.782,1101,,
501.817,1101,,
501.852,1101,,
501.886,1104,,
501.921,1104,,
501.956,1104,,
501.991,1104,,
502.026,1103,,
502.061,1102,,
502.096,1103,,
502.131,1102,,
502.166,1102,,
502.201,1104,,
502.236,1107,,
502.271,1107,,
502.305,1114,,
502.34,1107,,
502.375,1111,,
502.41,1107,,
502.445,1107,,
502.48,1106,,
502.515,1106,,
502.55,1104,,
502.585,1104,,
502.62,1104,,
502.655,1104,,
502.69,1099,,
502.724,1098,,
502.759,1099,,
502.794,1099,,
502.829,1099,,
502.864,1102,,
502.899,1102,,
502.934,1111,,
502.969,1111,,
503.004,1111,,
503.039,1113,,
503.073,1111,,
503.108,1113,,
503.143,1113,,
503.178,1113,,
503.213,1106,,
503.248,1110,,
503.283,1110,,
503.318,1106,,
503.353,1106,,
503.388,1107,,
503.422,1104,,
503.457,1100,,
503.492,1100,,
