cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-08 21:03:25,True,False,moving,424.1203501094092,393.6710430342815,440.0,363.529,15.879649890590827,-30.142043034281528,5.0,1371,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0001_20260608_210325_489_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0001_20260608_210325_489_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0001_20260608_210325_489_action_1_color_region_mask.png
2,2026-06-08 21:03:26,True,False,moving,425.60102489019033,393.5241581259151,440.0,363.529,14.398975109809669,-29.99515812591511,5.0,1366,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0002_20260608_210326_085_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0002_20260608_210326_085_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0002_20260608_210326_085_action_1_color_region_mask.png
3,2026-06-08 21:03:26,True,False,moving,427.50451807228916,394.3546686746988,440.0,363.529,12.495481927710841,-30.825668674698818,5.0,1328,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0003_20260608_210326_437_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0003_20260608_210326_437_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0003_20260608_210326_437_action_1_color_region_mask.png
4,2026-06-08 21:03:27,True,False,moving,430.07494489346067,394.5584129316679,440.0,363.529,9.925055106539332,-31.029412931667878,5.0,1361,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0004_20260608_210326_801_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0004_20260608_210326_801_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0004_20260608_210326_801_action_1_color_region_mask.png
5,2026-06-08 21:03:27,True,False,moving,430.36390101892283,394.2307132459971,440.0,363.529,9.636098981077168,-30.701713245997098,5.0,1374,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0005_20260608_210327_185_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0005_20260608_210327_185_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0005_20260608_210327_185_action_1_color_region_mask.png
6,2026-06-08 21:03:27,True,False,moving,432.26490066225165,395.0103016924209,440.0,363.529,7.735099337748352,-31.481301692420914,5.0,1359,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0006_20260608_210327_569_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0006_20260608_210327_569_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0006_20260608_210327_569_action_1_color_region_mask.png
7,2026-06-08 21:03:28,True,False,moving,433.3982365907421,394.81778104335046,440.0,363.529,6.601763409257899,-31.28878104335047,5.0,1361,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0007_20260608_210327_951_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0007_20260608_210327_951_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0007_20260608_210327_951_action_1_color_region_mask.png
8,2026-06-08 21:03:28,True,False,moving,433.605421686747,395.08584337349396,440.0,363.529,6.394578313253021,-31.55684337349396,5.0,1328,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0008_20260608_210328_318_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0008_20260608_210328_318_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0008_20260608_210328_318_action_1_color_region_mask.png
9,2026-06-08 21:03:28,True,False,moving,434.71178707224334,394.9019011406844,440.0,363.529,5.2882129277566605,-31.372901140684405,5.0,1315,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0009_20260608_210328_703_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0009_20260608_210328_703_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0009_20260608_210328_703_action_1_color_region_mask.png
10,2026-06-08 21:03:29,True,False,moving,435.58047690014905,395.225782414307,440.0,363.529,4.419523099850949,-31.696782414306995,5.0,1342,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0010_20260608_210329_068_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0010_20260608_210329_068_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0010_20260608_210329_068_action_1_color_region_mask.png
11,2026-06-08 21:03:29,True,False,moving,435.7995529061103,395.06482861400895,440.0,363.529,4.200447093889693,-31.53582861400895,5.0,1342,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0011_20260608_210329_401_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0011_20260608_210329_401_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0011_20260608_210329_401_action_1_color_region_mask.png
12,2026-06-08 21:03:29,True,False,moving,437.31329827197595,395.0413223140496,440.0,363.529,2.6867017280240475,-31.512322314049584,5.0,1331,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0012_20260608_210329_753_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0012_20260608_210329_753_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0012_20260608_210329_753_action_1_color_region_mask.png
13,2026-06-08 21:03:30,True,False,moving,437.69469696969696,395.1068181818182,440.0,363.529,2.305303030303037,-31.577818181818202,5.0,1320,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0013_20260608_210330_085_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0013_20260608_210330_085_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0013_20260608_210330_085_action_1_color_region_mask.png
14,2026-06-08 21:03:30,True,False,moving,438.15589353612165,395.1984790874525,440.0,363.529,1.8441064638783473,-31.669479087452487,5.0,1315,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0014_20260608_210330_435_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0014_20260608_210330_435_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0014_20260608_210330_435_action_1_color_region_mask.png
15,2026-06-08 21:03:31,True,False,moving,439.36550151975683,395.2515197568389,440.0,363.529,0.6344984802431668,-31.722519756838892,5.0,1316,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0015_20260608_210330_801_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0015_20260608_210330_801_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0015_20260608_210330_801_action_1_color_region_mask.png
16,2026-06-08 21:03:31,True,False,moving,439.7876304023845,395.05737704918033,440.0,363.529,0.21236959761552043,-31.528377049180335,5.0,1342,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0016_20260608_210331_185_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0016_20260608_210331_185_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0016_20260608_210331_185_action_1_color_region_mask.png
17,2026-06-08 21:03:31,True,False,moving,440.7402108433735,394.90060240963857,440.0,363.529,-0.740210843373518,-31.37160240963857,5.0,1328,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0017_20260608_210331_569_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0017_20260608_210331_569_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0017_20260608_210331_569_action_2_color_region_mask.png
18,2026-06-08 21:03:32,True,False,moving,439.79695817490494,394.6889733840304,440.0,363.529,0.20304182509505608,-31.159973384030422,5.0,1315,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0018_20260608_210331_950_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0018_20260608_210331_950_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0018_20260608_210331_950_action_1_color_region_mask.png
19,2026-06-08 21:03:32,True,False,moving,440.52658788774005,394.609305760709,440.0,363.529,-0.5265878877400496,-31.080305760708995,5.0,1354,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0019_20260608_210332_352_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0019_20260608_210332_352_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0019_20260608_210332_352_action_2_color_region_mask.png
20,2026-06-08 21:03:32,True,False,moving,440.4488424197162,394.6303211351755,440.0,363.529,-0.4488424197161862,-31.10132113517551,5.0,1339,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0020_20260608_210332_720_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0020_20260608_210332_720_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0020_20260608_210332_720_action_2_color_region_mask.png
21,2026-06-08 21:03:33,True,False,moving,440.3813112283346,394.5327807083647,440.0,363.529,-0.38131122833459585,-31.00378070836473,5.0,1327,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0021_20260608_210333_085_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0021_20260608_210333_085_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0021_20260608_210333_085_action_2_color_region_mask.png
22,2026-06-08 21:03:33,True,False,moving,439.7691723614275,394.1389521640091,440.0,363.529,0.23082763857252075,-30.609952164009087,5.0,1317,,,1,右上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0022_20260608_210333_418_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0022_20260608_210333_418_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0022_20260608_210333_418_action_1_color_region_mask.png
23,2026-06-08 21:03:34,True,False,moving,440.83295711060947,394.2791572610986,440.0,363.529,-0.8329571106094704,-30.750157261098593,5.0,1329,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0023_20260608_210333_772_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0023_20260608_210333_772_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0023_20260608_210333_772_action_2_color_region_mask.png
24,2026-06-08 21:03:34,True,False,moving,440.91603053435114,393.8152671755725,440.0,363.529,-0.9160305343511368,-30.286267175572505,5.0,1310,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0024_20260608_210334_155_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0024_20260608_210334_155_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0024_20260608_210334_155_action_2_color_region_mask.png
25,2026-06-08 21:03:34,True,False,moving,441.24906785980613,393.6055182699478,440.0,363.529,-1.2490678598061322,-30.076518269947826,5.0,1341,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0025_20260608_210334_486_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0025_20260608_210334_486_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0025_20260608_210334_486_action_2_color_region_mask.png
26,2026-06-08 21:03:35,True,False,moving,441.17368018362663,393.7222647283856,440.0,363.529,-1.1736801836266295,-30.1932647283856,5.0,1307,,,2,左上,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_210322_388\overlays\step9_cycle_0026_20260608_210334_834_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210322_388\frames\step9_cycle_0026_20260608_210334_834_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210322_388\masks\step9_cycle_0026_20260608_210334_834_action_2_color_region_mask.png
