timestamp,frame_index,step,phase,raw_angle,final_angle,angle_deg,baseline_angle,last_confirmed_angle_before,raw_delta_to_last,delta_from_baseline,final_delta_to_baseline,angle_source,edge_length_px,endpoints,trigger_type,controller_action,raw_image_path,overlay_image_path,reason
2026-07-17 22:15:47.936,27,4,pause,-35.9504525530947,-35.9504525530947,-35.9504525530947,-35.802916700309794,-35.9504525530947,0.0,0.14753585278490533,0.14753585278490533,yolo_obb_long_edge,280.3866263247219,"[[472.904052734375, 440.6044006347656], [699.884033203125, 275.9934997558594]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221547_918_step7_realtime_frame_000027_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221547_918_step7_realtime_frame_000027_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:48.484,28,4,pause,-35.950023380947954,-35.950023380947954,-35.950023380947954,-35.802916700309794,-35.9504525530947,0.0004291721467453158,0.14710668063816001,0.14710668063816001,yolo_obb_long_edge,280.38736508546543,"[[664.0559692382812, 226.5886688232422], [437.07415771484375, 391.19830322265625]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221548_467_step7_realtime_frame_000028_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221548_467_step7_realtime_frame_000028_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:49.037,29,4,pause,-35.950023380947954,-35.950023380947954,-35.950023380947954,-35.802916700309794,-35.950023380947954,0.0,0.14710668063816001,0.14710668063816001,yolo_obb_long_edge,280.38736508546543,"[[664.0559692382812, 226.5886688232422], [437.07415771484375, 391.19830322265625]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221549_019_step7_realtime_frame_000029_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221549_019_step7_realtime_frame_000029_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:49.601,30,4,pause,-35.95066346735323,-35.95066346735323,-35.95066346735323,-35.802916700309794,-35.950023380947954,0.0006400864052764632,0.14774676704343648,0.14774676704343648,yolo_obb_long_edge,280.3866585964287,"[[472.9003601074219, 440.59912109375], [699.8797607421875, 275.98736572265625]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221549_584_step7_realtime_frame_000030_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221549_584_step7_realtime_frame_000030_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:50.151,31,4,pause,-35.95016378200709,-35.95016378200709,-35.95016378200709,-35.802916700309794,-35.95066346735323,0.0004996853461420869,0.1472470816972944,0.1472470816972944,yolo_obb_long_edge,280.3902383371668,"[[472.8996887207031, 440.5997314453125], [699.8834228515625, 275.98785400390625]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221550_132_step7_realtime_frame_000031_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221550_132_step7_realtime_frame_000031_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:50.701,32,4,pause,-35.95016378200709,-35.95016378200709,-35.95016378200709,-35.802916700309794,-35.95016378200709,0.0,0.1472470816972944,0.1472470816972944,yolo_obb_long_edge,280.3902383371668,"[[472.8996887207031, 440.5997314453125], [699.8834228515625, 275.98785400390625]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221550_684_step7_realtime_frame_000032_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221550_684_step7_realtime_frame_000032_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:51.251,33,4,pause,-35.95052866415324,-35.95052866415324,-35.95052866415324,-35.802916700309794,-35.95016378200709,0.0003648821461510465,0.14761196384344544,0.14761196384344544,yolo_obb_long_edge,280.38663255602705,"[[472.9041442871094, 440.6044921875], [699.8839111328125, 275.9932861328125]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221551_234_step7_realtime_frame_000033_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221551_234_step7_realtime_frame_000033_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:51.413,,4,pause,,,,-35.802916700309794,,,,,controller,,,,action_id=1,,measurement_output\save\07.17\20260717_221443\step7_a_route_overlays\step7_a_route_step_0004_cur_0016_target_0017.png,controller_step_ok
2026-07-17 22:15:52.485,34,5,planning,-35.950870459022134,-35.950870459022134,-35.950870459022134,-35.802916700309794,-35.95052866415324,0.00034179486889485133,0.1479537587123403,0.1479537587123403,yolo_obb_long_edge,280.4395300082356,"[[472.85577392578125, 440.62506103515625], [699.8773803710938, 275.9814453125]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221552_468_step7_realtime_frame_000034_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221552_468_step7_realtime_frame_000034_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:53.038,35,5,pause,-35.950870459022134,-35.950870459022134,-35.950870459022134,-35.802916700309794,-35.950870459022134,0.0,0.1479537587123403,0.1479537587123403,yolo_obb_long_edge,280.4395300082356,"[[472.85577392578125, 440.62506103515625], [699.8773803710938, 275.9814453125]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221553_019_step7_realtime_frame_000035_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221553_019_step7_realtime_frame_000035_YOLO_OBB_overlay.png,ok
