x,y,lorentz_fit_y,residual
498.215,1105,,
498.25,1106,,
498.285,1105,,
498.32,1104,,
498.355,1104,,
498.39,1104,,
498.425,1100,,
498.46,1100,,
498.495,1100,,
498.53,1105,,
498.565,1104,,
498.6,1110,,
498.635,1110,,
498.67,1110,,
498.705,1108,,
498.74,1109,,
498.775,1108,,
498.81,1103,,
498.845,1103,,
498.88,1106,,
498.915,1105,,
498.95,1105,,
498.985,1105,,
499.02,1105,,
499.055,1104,,
499.09,1104,,
499.125,1106,,
499.16,1107,,
499.195,1106,,
499.23,1107,,
499.265,1117,,
499.3,1115,,
499.335,1115,,
499.37,1115,,
499.405,1106,,
499.44,1102,,
499.475,1102,,
499.51,1101,,
499.545,1094,,
499.58,1101,,
499.615,1097,,
499.65,1097,,
499.685,1104,,
499.72,1104,,
499.755,1104,,
499.79,1105,,
499.825,1105,,
499.86,1106,,
499.894,1110,,
499.929,1113,,
499.964,1116,,
499.999,1116,,
500.034,1116,,
500.069,1116,,
500.104,1109,,
500.139,1109,,
500.174,1109,,
500.209,1109,,
500.244,1104,,
500.279,1109,,
500.314,1108,,
500.349,1107,,
500.384,1108,,
500.419,1117,,
500.454,1108,,
500.489,1107,,
500.524,1107,,
500.559,1106,,
500.594,1106,,
500.629,1106,,
500.664,1099,,
500.699,1102,,
500.734,1099,,
500.768,1099,,
500.803,1102,,
500.838,1104,,
500.873,1104,,
500.908,1106,,
500.943,1106,,
500.978,1104,,
501.013,1104,,
501.048,1104,,
501.083,1101,,
501.118,1101,,
501.153,1112,,
501.188,1101,,
501.223,1099,,
501.258,1117,,
501.293,1108,,
501.328,1099,,
501.362,1106,,
501.397,1106,,
501.432,1106,,
501.467,1105,,
501.502,1105,,
501.537,1105,,
501.572,1105,,
501.607,1105,,
501.642,1098,,
501.677,1098,,
501.712,1098,,
501.747,1097,,
501.782,1097,,
501.817,1103,,
501.852,1103,,
501.886,1102,,
501.921,1102,,
501.956,1102,,
501.991,1102,,
502.026,1102,,
502.061,1102,,
502.096,1103,,
502.131,1108,,
502.166,1106,,
502.201,1106,,
502.236,1110,,
502.271,1112,,
502.305,1112,,
502.34,1113,,
502.375,1112,,
502.41,1112,,
502.445,1108,,
502.48,1107,,
502.515,1107,,
502.55,1104,,
502.585,1104,,
502.62,1104,,
502.655,1102,,
502.69,1102,,
502.724,1102,,
502.759,1109,,
502.794,1109,,
502.829,1109,,
502.864,1109,,
502.899,1107,,
502.934,1105,,
502.969,1107,,
503.004,1111,,
503.039,1107,,
503.073,1105,,
503.108,1100,,
503.143,1100,,
503.178,1100,,
503.213,1100,,
503.248,1109,,
503.283,1111,,
503.318,1111,,
503.353,1102,,
503.388,1102,,
503.422,1102,,
503.457,1102,,
503.492,1102,,
