cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
11,2026-06-08 15:37:42,True,False,moving,604.0196270853778,412.34303783665905,575.294,389.412,-28.725627085377823,-22.931037836659073,5.0,9171,9257,16761,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0011_20260608_153741_812_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0011_20260608_153741_812_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0011_20260608_153741_812_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0011_20260608_153741_812_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0011_20260608_153741_812_action_2_overlap_mask.png
12,2026-06-08 15:37:42,True,False,moving,604.502545769689,413.16812913010506,575.294,389.412,-29.208545769689067,-23.75612913010508,5.0,9231,9302,16722,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0012_20260608_153742_216_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0012_20260608_153742_216_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0012_20260608_153742_216_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0012_20260608_153742_216_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0012_20260608_153742_216_action_2_overlap_mask.png
13,2026-06-08 15:37:42,True,False,moving,604.6442328500325,413.4777104522831,575.294,389.412,-29.350232850032512,-24.0657104522831,5.0,9242,9316,16725,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0013_20260608_153742_614_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0013_20260608_153742_614_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0013_20260608_153742_614_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0013_20260608_153742_614_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0013_20260608_153742_614_action_2_overlap_mask.png
14,2026-06-08 15:37:43,True,False,moving,604.7249264946096,413.33278884896004,575.294,389.412,-29.430926494609594,-23.920788848960058,5.0,9183,9257,16670,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0014_20260608_153743_013_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0014_20260608_153743_013_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0014_20260608_153743_013_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0014_20260608_153743_013_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0014_20260608_153743_013_action_2_overlap_mask.png
15,2026-06-08 15:37:43,True,False,moving,605.0854238754325,413.787089100346,575.294,389.412,-29.791423875432542,-24.37508910034603,5.0,9248,9329,16654,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0015_20260608_153743_417_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0015_20260608_153743_417_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0015_20260608_153743_417_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0015_20260608_153743_417_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0015_20260608_153743_417_action_2_overlap_mask.png
16,2026-06-08 15:37:44,True,False,moving,605.0024064756071,413.57952308028877,575.294,389.412,-29.70840647560715,-24.167523080288788,5.0,9142,9208,16694,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0016_20260608_153743_815_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0016_20260608_153743_815_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0016_20260608_153743_815_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0016_20260608_153743_815_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0016_20260608_153743_815_action_2_overlap_mask.png
17,2026-06-08 15:37:44,True,False,moving,605.6546559583243,414.24560451486866,575.294,389.412,-30.360655958324287,-24.833604514868682,5.0,9214,9280,16591,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0017_20260608_153744_214_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0017_20260608_153744_214_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0017_20260608_153744_214_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0017_20260608_153744_214_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0017_20260608_153744_214_action_2_overlap_mask.png
18,2026-06-08 15:37:44,True,False,moving,605.8688363992599,414.41972352236854,575.294,389.412,-30.57483639925988,-25.007723522368565,5.0,9187,9257,16580,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0018_20260608_153744_615_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0018_20260608_153744_615_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0018_20260608_153744_615_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0018_20260608_153744_615_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0018_20260608_153744_615_action_2_overlap_mask.png
19,2026-06-08 15:37:45,True,False,moving,605.9363043478261,414.56141304347824,575.294,389.412,-30.642304347826098,-25.149413043478262,5.0,9200,9261,16623,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0019_20260608_153745_015_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0019_20260608_153745_015_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0019_20260608_153745_015_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0019_20260608_153745_015_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0019_20260608_153745_015_action_2_overlap_mask.png
20,2026-06-08 15:37:45,True,False,moving,605.9956393764309,414.6903957265889,575.294,389.412,-30.701639376430876,-25.27839572658894,5.0,9173,9228,16552,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0020_20260608_153745_412_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0020_20260608_153745_412_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0020_20260608_153745_412_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0020_20260608_153745_412_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0020_20260608_153745_412_action_2_overlap_mask.png
21,2026-06-08 15:37:46,True,False,moving,606.6491247145808,415.44068718060237,575.294,389.412,-31.355124714580825,-26.02868718060239,5.0,9197,9274,16416,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0021_20260608_153745_817_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0021_20260608_153745_817_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0021_20260608_153745_817_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0021_20260608_153745_817_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0021_20260608_153745_817_action_2_overlap_mask.png
22,2026-06-08 15:37:46,True,False,moving,606.9244933536718,415.55011985181955,575.294,389.412,-31.630493353671795,-26.138119851819567,5.0,9178,9258,16487,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0022_20260608_153746_215_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0022_20260608_153746_215_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0022_20260608_153746_215_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0022_20260608_153746_215_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0022_20260608_153746_215_action_2_overlap_mask.png
23,2026-06-08 15:37:46,True,False,moving,607.1884295713036,415.83431758530185,575.294,389.412,-31.89442957130359,-26.42231758530187,5.0,9144,9220,16477,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0023_20260608_153746_617_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0023_20260608_153746_617_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0023_20260608_153746_617_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0023_20260608_153746_617_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0023_20260608_153746_617_action_2_overlap_mask.png
24,2026-06-08 15:37:47,True,False,moving,607.1828840674995,415.8743151435459,575.294,389.412,-31.888884067499475,-26.462315143545936,5.0,9126,9203,16480,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0024_20260608_153747_013_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0024_20260608_153747_013_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0024_20260608_153747_013_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0024_20260608_153747_013_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0024_20260608_153747_013_action_2_overlap_mask.png
25,2026-06-08 15:37:47,True,False,moving,607.4062843331136,416.0438365194463,575.294,389.412,-32.11228433311362,-26.631836519446324,5.0,9102,9180,16587,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0025_20260608_153747_413_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0025_20260608_153747_413_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0025_20260608_153747_413_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0025_20260608_153747_413_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0025_20260608_153747_413_action_2_overlap_mask.png
26,2026-06-08 15:37:48,True,False,moving,607.746839581517,416.65638622493464,575.294,389.412,-32.45283958151697,-27.244386224934658,5.0,9176,9245,16636,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0026_20260608_153747_816_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0026_20260608_153747_816_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0026_20260608_153747_816_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0026_20260608_153747_816_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0026_20260608_153747_816_action_2_overlap_mask.png
27,2026-06-08 15:37:48,True,False,moving,607.8067494778498,416.56392217214466,575.294,389.412,-32.512749477849866,-27.15192217214468,5.0,9097,9176,16567,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0027_20260608_153748_214_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0027_20260608_153748_214_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0027_20260608_153748_214_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0027_20260608_153748_214_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0027_20260608_153748_214_action_2_overlap_mask.png
28,2026-06-08 15:37:48,True,False,moving,607.9164924634173,416.7219716140389,575.294,389.412,-32.6224924634173,-27.309971614038943,5.0,9089,9170,16555,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0028_20260608_153748_633_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0028_20260608_153748_633_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0028_20260608_153748_633_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0028_20260608_153748_633_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0028_20260608_153748_633_action_2_overlap_mask.png
29,2026-06-08 15:37:49,True,False,moving,608.3797273526825,417.01484168865437,575.294,389.412,-33.08572735268251,-27.602841688654394,5.0,9096,9182,16588,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0029_20260608_153749_033_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0029_20260608_153749_033_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0029_20260608_153749_033_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0029_20260608_153749_033_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0029_20260608_153749_033_action_2_overlap_mask.png
30,2026-06-08 15:37:49,True,False,moving,608.5690976784932,417.3455978975033,575.294,389.412,-33.27509767849324,-27.93359789750332,5.0,9132,9209,16683,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0030_20260608_153749_433_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0030_20260608_153749_433_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0030_20260608_153749_433_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0030_20260608_153749_433_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0030_20260608_153749_433_action_2_overlap_mask.png
31,2026-06-08 15:37:50,True,False,moving,609.1358011289623,418.12299174989147,575.294,389.412,-33.84180112896229,-28.71099174989149,5.0,9212,9291,16644,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0031_20260608_153749_833_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0031_20260608_153749_833_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0031_20260608_153749_833_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0031_20260608_153749_833_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0031_20260608_153749_833_action_2_overlap_mask.png
32,2026-06-08 15:37:50,True,False,moving,609.3614065552421,418.4810071630128,575.294,389.412,-34.06740655524209,-29.069007163012827,5.0,9214,9292,16724,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0032_20260608_153750_237_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0032_20260608_153750_237_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0032_20260608_153750_237_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0032_20260608_153750_237_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0032_20260608_153750_237_action_2_overlap_mask.png
33,2026-06-08 15:37:50,True,False,moving,609.1736709966161,418.1296801659208,575.294,389.412,-33.87967099661614,-28.717680165920797,5.0,9161,9239,16686,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0033_20260608_153750_663_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0033_20260608_153750_663_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0033_20260608_153750_663_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0033_20260608_153750_663_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0033_20260608_153750_663_action_2_overlap_mask.png
34,2026-06-08 15:37:51,True,False,moving,609.646981770549,418.82414583560745,575.294,389.412,-34.352981770549036,-29.412145835607475,5.0,9161,9248,16578,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_153646_168\overlays\step9_cycle_0034_20260608_153751_064_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\frames\step9_cycle_0034_20260608_153751_064_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0034_20260608_153751_064_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0034_20260608_153751_064_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_153646_168\masks\step9_cycle_0034_20260608_153751_064_action_2_overlap_mask.png
