cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,step9_c_source,step9_c_area_px,step9_c_center_x,step9_c_center_y,step9_c_dirty_before_update,step9_c_update_ok,step9_c_update_reason,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path,c_mask_path,c_raw_mask_path
1,2026-06-27 20:52:00,True,False,moving,471.4952076677316,366.2156549520767,491.765,403.529,20.269792332268366,37.31334504792329,10.0,626,7736,17866,none,,,,False,False,static_c_load_failed:too many values to unpack (expected 2),-2,右下,True,False,-0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_204612_892\overlays\step9_cycle_0001_20260627_205157_901_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260627_204612_892\frames\step9_cycle_0001_20260627_205157_901_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0001_20260627_205157_901_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\masks\step9_cycle_0001_20260627_205157_901_action_-2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0001_20260627_205157_901_action_-2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0001_20260627_205157_901_action_-2_b_mask.png,,
2,2026-06-27 20:52:03,True,False,moving,470.16153846153844,364.0446153846154,491.765,403.529,21.603461538461545,39.48438461538461,10.0,650,7763,18017,none,,,,False,False,static_c_load_failed:too many values to unpack (expected 2),-2,右下,True,False,-0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_204612_892\overlays\step9_cycle_0002_20260627_205201_396_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260627_204612_892\frames\step9_cycle_0002_20260627_205201_396_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0002_20260627_205201_396_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\masks\step9_cycle_0002_20260627_205201_396_action_-2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0002_20260627_205201_396_action_-2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0002_20260627_205201_396_action_-2_b_mask.png,,
3,2026-06-27 20:52:07,True,False,moving,468.389751552795,361.20652173913044,491.765,403.529,23.375248447204967,42.32247826086956,10.0,644,7789,17966,none,,,,False,False,static_c_load_failed:too many values to unpack (expected 2),-2,右下,True,False,-0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_204612_892\overlays\step9_cycle_0003_20260627_205204_893_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260627_204612_892\frames\step9_cycle_0003_20260627_205204_893_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0003_20260627_205204_893_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\masks\step9_cycle_0003_20260627_205204_893_action_-2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0003_20260627_205204_893_action_-2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0003_20260627_205204_893_action_-2_b_mask.png,,
4,2026-06-27 20:52:10,True,False,moving,467.1500789889416,358.2132701421801,491.765,403.529,24.614921011058414,45.31572985781992,10.0,633,7761,17958,none,,,,False,False,static_c_load_failed:too many values to unpack (expected 2),-2,右下,True,False,-0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_204612_892\overlays\step9_cycle_0004_20260627_205208_382_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260627_204612_892\frames\step9_cycle_0004_20260627_205208_382_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0004_20260627_205208_382_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\masks\step9_cycle_0004_20260627_205208_382_action_-2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0004_20260627_205208_382_action_-2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0004_20260627_205208_382_action_-2_b_mask.png,,
5,2026-06-27 20:52:14,True,False,moving,465.6878881987578,355.92080745341616,491.765,403.529,26.07711180124221,47.60819254658384,10.0,644,7828,17975,none,,,,False,False,static_c_load_failed:too many values to unpack (expected 2),-2,右下,True,False,-0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_204612_892\overlays\step9_cycle_0005_20260627_205211_882_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260627_204612_892\frames\step9_cycle_0005_20260627_205211_882_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0005_20260627_205211_882_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\masks\step9_cycle_0005_20260627_205211_882_action_-2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0005_20260627_205211_882_action_-2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0005_20260627_205211_882_action_-2_b_mask.png,,
6,2026-06-27 20:52:17,True,False,moving,464.08755760368666,353.45929339477726,491.765,403.529,27.677442396313324,50.069706605222734,10.0,651,7762,17886,none,,,,False,False,static_c_load_failed:too many values to unpack (expected 2),-2,右下,True,False,-0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_204612_892\overlays\step9_cycle_0006_20260627_205215_367_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260627_204612_892\frames\step9_cycle_0006_20260627_205215_367_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0006_20260627_205215_367_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\masks\step9_cycle_0006_20260627_205215_367_action_-2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0006_20260627_205215_367_action_-2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0006_20260627_205215_367_action_-2_b_mask.png,,
7,2026-06-27 20:52:19,True,False,moving,462.43384615384616,350.6,491.765,403.529,29.331153846153825,52.928999999999974,10.0,650,7811,17983,none,,,,False,False,static_c_load_failed:too many values to unpack (expected 2),-2,右下,True,False,-0.0,-20.0,measurement_output\step9_color_center_align\run_20260627_204612_892\overlays\step9_cycle_0007_20260627_205218_869_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260627_204612_892\frames\step9_cycle_0007_20260627_205218_869_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0007_20260627_205218_869_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\masks\step9_cycle_0007_20260627_205218_869_action_-2_color_region_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0007_20260627_205218_869_action_-2_a_mask.png,measurement_output\step9_color_center_align\run_20260627_204612_892\ab_masks\step9_cycle_0007_20260627_205218_869_action_-2_b_mask.png,,
