cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-10 17:51:19,True,True,center_aligned,539.9567367119901,420.72805933250925,537.647,421.176,-2.3097367119900127,0.4479406674907409,5.0,809,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0001_20260610_175119_093_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0001_20260610_175119_093_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0001_20260610_175119_093_action_0_color_region_mask.png
1,2026-06-10 17:51:35,True,False,moving,530.6917525773196,431.50309278350517,537.647,421.176,6.955247422680486,-10.32709278350518,5.0,970,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0001_20260610_175133_177_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0001_20260610_175133_177_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0001_20260610_175133_177_action_1_color_region_mask.png
2,2026-06-10 17:51:38,True,False,moving,527.426213592233,431.25922330097086,537.647,421.176,10.220786407767037,-10.083223300970872,5.0,1030,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0002_20260610_175135_860_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0002_20260610_175135_860_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0002_20260610_175135_860_action_1_color_region_mask.png
3,2026-06-10 17:51:41,True,False,moving,528.0369261477045,430.7185628742515,537.647,421.176,9.6100738522955,-9.54256287425153,5.0,1002,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0003_20260610_175138_593_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0003_20260610_175138_593_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0003_20260610_175138_593_action_1_color_region_mask.png
4,2026-06-10 17:51:43,True,False,moving,528.946025515211,430.08635917566244,537.647,421.176,8.700974484789072,-8.91035917566245,5.0,1019,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0004_20260610_175141_260_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0004_20260610_175141_260_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0004_20260610_175141_260_action_1_color_region_mask.png
5,2026-06-10 17:51:46,True,False,moving,528.9057492931197,429.80301602262017,537.647,421.176,8.74125070688035,-8.627016022620182,5.0,1061,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0005_20260610_175143_931_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0005_20260610_175143_931_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0005_20260610_175143_931_action_1_color_region_mask.png
6,2026-06-10 17:51:49,True,False,moving,530.1301775147929,428.681459566075,537.647,421.176,7.516822485207172,-7.50545956607499,5.0,1014,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0006_20260610_175146_594_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0006_20260610_175146_594_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0006_20260610_175146_594_action_1_color_region_mask.png
7,2026-06-10 17:51:51,True,False,moving,530.4920782851817,428.37931034482756,537.647,421.176,7.154921714818329,-7.203310344827571,5.0,1073,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0007_20260610_175149_244_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0007_20260610_175149_244_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0007_20260610_175149_244_action_1_color_region_mask.png
8,2026-06-10 17:51:54,True,False,moving,531.4077490774907,428.2453874538745,537.647,421.176,6.239250922509314,-7.069387453874526,5.0,1084,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0008_20260610_175151_960_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0008_20260610_175151_960_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0008_20260610_175151_960_action_1_color_region_mask.png
9,2026-06-10 17:51:57,True,False,moving,532.629596412556,427.4457399103139,537.647,421.176,5.017403587444051,-6.269739910313888,5.0,1115,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0009_20260610_175154_676_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0009_20260610_175154_676_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0009_20260610_175154_676_action_1_color_region_mask.png
10,2026-06-10 17:52:02,True,False,moving,533.5431192660551,426.86238532110093,537.647,421.176,4.103880733944948,-5.686385321100943,5.0,1090,,,20,上,True,False,-20.0,-20.0,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0010_20260610_175157_342_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0010_20260610_175157_342_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0010_20260610_175157_342_action_20_color_region_mask.png
11,2026-06-10 17:52:02,True,True,center_aligned,537.351983723296,423.8718209562564,537.647,421.176,0.2950162767040183,-2.695820956256398,5.0,983,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\overlays\step9_cycle_0011_20260610_175202_457_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260610_175054_405\frames\step9_cycle_0011_20260610_175202_457_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260610_175054_405\masks\step9_cycle_0011_20260610_175202_457_action_0_color_region_mask.png
