cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-08 21:04:10,True,False,moving,442.88412340105344,393.4356659142212,440.0,363.529,-2.8841234010534436,-29.906665914221207,1.0,1329,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0001_20260608_210410_339_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0001_20260608_210410_339_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0001_20260608_210410_339_action_2_color_region_mask.png
2,2026-06-08 21:04:10,True,False,moving,443.4066016504126,393.2033008252063,440.0,363.529,-3.406601650412597,-29.67430082520633,1.0,1333,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0002_20260608_210410_705_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0002_20260608_210410_705_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0002_20260608_210410_705_action_2_color_region_mask.png
3,2026-06-08 21:04:11,True,False,moving,443.44042232277525,392.9653092006033,440.0,363.529,-3.440422322775248,-29.43630920060332,1.0,1326,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0003_20260608_210411_087_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0003_20260608_210411_087_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0003_20260608_210411_087_action_2_color_region_mask.png
4,2026-06-08 21:04:11,True,False,moving,442.9140445126631,392.9009976976209,440.0,363.529,-2.9140445126631107,-29.371997697620884,1.0,1303,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0004_20260608_210411_421_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0004_20260608_210411_421_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0004_20260608_210411_421_action_2_color_region_mask.png
5,2026-06-08 21:04:11,True,False,moving,442.95369678864824,392.05153099327856,440.0,363.529,-2.9536967886482444,-28.522530993278565,1.0,1339,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0005_20260608_210411_773_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0005_20260608_210411_773_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0005_20260608_210411_773_action_2_color_region_mask.png
6,2026-06-08 21:04:12,True,False,moving,443.0052199850858,391.85756897837433,440.0,363.529,-3.0052199850857733,-28.328568978374335,1.0,1341,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0006_20260608_210412_137_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0006_20260608_210412_137_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0006_20260608_210412_137_action_2_color_region_mask.png
7,2026-06-08 21:04:12,True,False,moving,442.9491150442478,391.21238938053096,440.0,363.529,-2.949115044247776,-27.68338938053097,1.0,1356,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0007_20260608_210412_522_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0007_20260608_210412_522_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0007_20260608_210412_522_action_2_color_region_mask.png
8,2026-06-08 21:04:13,True,False,moving,442.82116244411327,391.17511177347245,440.0,363.529,-2.82116244411327,-27.646111773472455,1.0,1342,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0008_20260608_210412_903_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0008_20260608_210412_903_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0008_20260608_210412_903_action_2_color_region_mask.png
9,2026-06-08 21:04:13,True,False,moving,442.24106463878326,390.8851711026616,440.0,363.529,-2.241064638783257,-27.35617110266162,1.0,1315,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0009_20260608_210413_287_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0009_20260608_210413_287_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0009_20260608_210413_287_action_2_color_region_mask.png
10,2026-06-08 21:04:13,True,False,moving,442.6129753914989,390.2192393736018,440.0,363.529,-2.6129753914988783,-26.6902393736018,1.0,1341,,,2,左上,True,False,50.0,-50.0,measurement_output\step9_bc_center_align\run_20260608_210401_808\overlays\step9_cycle_0010_20260608_210413_689_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_210401_808\frames\step9_cycle_0010_20260608_210413_689_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_210401_808\masks\step9_cycle_0010_20260608_210413_689_action_2_color_region_mask.png
