a_area,a_conf,a_source,a_x,a_y,ab_b_contact_x,ab_b_contact_y,ab_edge_dist,ab_overlap,ab_overlap_area,ab_status,ac_c_contact_x,ac_c_contact_y,ac_clearance,ac_collision_like,ac_raw_dist,ac_status,action_id,action_name,action_step,b_area,b_conf,b_edge_angle_deg,b_edge_x1,b_edge_x2,b_edge_y1,b_edge_y2,b_source,b_x,b_y,c_area,c_conf,c_contour_points,c_source,c_x,c_y,contact_valid,cycle,direction,distance_status,ok,stage_x,stage_y,static_c_map_name,time
8454.5,1.0,sam2,446.0232026337059,219.66574013838783,460.10423939245334,282.72429605799584,64.61158619680782,False,0.0,ab_no_overlap,500.0,291.0,89.45429717976653,False,89.45429717976653,ac_ok,2,DOWN,20,9122.0,1.0,167.4123066183512,535.0,432.0,266.0,289.0,sam2,534.6372506029379,289.7382701162026,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,1,down,ac_ok|ab_no_overlap,True,0.0,0.0,default_static_c_map,1780647070.8494198
8513.0,1.0,sam2,446.09105681506713,219.3209796781393,460.1835055036933,282.736998776957,64.96297859845386,False,0.0,ab_no_overlap,500.0,291.0,89.68866210184004,False,89.68866210184004,ac_ok,2,DOWN,20,9132.0,1.0,167.47119229084848,531.0,432.0,267.0,289.0,sam2,534.8601620674551,289.62242663162505,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,2,down,ac_ok|ab_no_overlap,True,0.0,20.0,default_static_c_map,1780647071.249713
8494.0,1.0,sam2,446.12457813358446,219.26408837610862,461.6291053080996,281.63457269177184,64.26871460264061,False,0.0,ab_no_overlap,500.0,291.0,89.71400168198385,False,89.71400168198385,ac_ok,2,DOWN,20,9172.0,1.0,166.0399476833241,609.0,432.0,245.0,289.0,sam2,534.6064108155255,289.6418629161215,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,3,down,ac_ok|ab_no_overlap,True,0.0,40.0,default_static_c_map,1780647071.633215
8463.5,1.0,sam2,446.31208522872726,219.28813926468558,462.288200870924,281.74022768418223,64.46316482278442,False,0.0,ab_no_overlap,500.0,291.0,89.58227035864059,False,89.58227035864059,ac_ok,2,DOWN,20,9078.5,1.0,165.65066795705286,602.0,430.0,246.0,290.0,sam2,535.3564649079326,289.5249215178719,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,4,down,ac_ok|ab_no_overlap,True,0.0,60.0,default_static_c_map,1780647072.033839
8459.5,1.0,sam2,446.0122544673641,219.37169257442324,460.1563537381448,282.7126588740065,64.90095188783165,False,0.0,ab_no_overlap,500.0,291.0,89.69554666955091,False,89.69554666955091,ac_ok,2,DOWN,20,9136.0,1.0,167.4123066183512,535.0,432.0,266.0,289.0,sam2,534.8601503210741,289.62713441331,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,5,down,ac_ok|ab_no_overlap,True,0.0,80.0,default_static_c_map,1780647072.4128017
8459.0,1.0,sam2,446.0136146904677,219.27999763565433,460.1011279630616,283.00922434500745,65.26769773155506,False,0.0,ab_no_overlap,500.0,291.0,89.76797055704799,False,89.76797055704799,ac_ok,2,DOWN,20,9094.0,1.0,167.53506715793503,528.0,433.0,268.0,289.0,sam2,534.9928341030716,289.62854629425993,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,6,down,ac_ok|ab_no_overlap,True,0.0,100.0,default_static_c_map,1780647072.8147812
8454.0,1.0,sam2,446.2114383723681,219.1942472991089,462.1604419177818,281.5403520675442,64.35376829594617,False,0.0,ab_no_overlap,500.0,291.0,89.71775455789721,False,89.71775455789721,ac_ok,2,DOWN,20,9094.5,1.0,165.65066795705286,605.0,433.0,245.0,289.0,sam2,535.3118001722652,289.34421903348175,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,7,down,ac_ok|ab_no_overlap,True,0.0,120.0,default_static_c_map,1780647073.2192416
8450.5,1.0,sam2,446.0392678934185,219.2216831351202,460.26715194540463,282.9084022249628,65.25665386016419,False,0.0,ab_no_overlap,500.0,291.0,89.7991502266772,False,89.7991502266772,ac_ok,2,DOWN,20,9128.0,1.0,167.40667004389687,527.0,433.0,268.0,289.0,sam2,535.0206507449606,289.5641615541922,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,8,down,ac_ok|ab_no_overlap,True,0.0,140.0,default_static_c_map,1780647073.6146865
8484.0,1.0,sam2,445.91220729215775,219.38179710828223,461.6231511134658,284.11088565207143,66.60847288045268,False,0.0,ab_no_overlap,500.0,291.0,89.74773704916333,False,89.74773704916333,ac_ok,2,DOWN,20,9071.0,1.0,166.35708522400992,528.0,425.0,268.0,293.0,sam2,535.3183221254548,289.5470730900673,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,9,down,ac_ok|ab_no_overlap,True,0.0,160.0,default_static_c_map,1780647073.9976308
8758.0,1.0,sam2,445.2863857806196,219.8217248991398,459.0756688368566,282.85844744193764,64.52730209874501,False,0.0,ab_no_overlap,500.0,291.0,89.77709299860918,False,89.77709299860918,ac_ok,2,DOWN,20,9161.0,1.0,167.6609127216738,527.0,431.0,268.0,289.0,sam2,534.2168249463305,289.86959211148707,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,10,down,ac_ok|ab_no_overlap,True,0.0,180.0,default_static_c_map,1780647074.3980408
8894.0,1.0,sam2,442.71366464283034,220.2128213777078,456.12146346838006,283.2294758577915,64.42722880280252,False,0.0,ab_no_overlap,500.0,291.0,91.06343325374027,False,91.06343325374027,ac_ok,2,DOWN,20,9127.0,1.0,167.98852161363456,523.0,429.0,269.0,289.0,sam2,534.7592125926737,289.6554727730908,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,11,down,ac_ok|ab_no_overlap,True,0.0,200.0,default_static_c_map,1780647074.799819
8859.5,1.0,sam2,440.5170156329364,220.10843350828677,452.6308327893417,282.2926949111672,63.35319196631361,False,0.0,ab_no_overlap,500.0,291.0,92.54101592732451,False,92.54101592732451,ac_ok,2,DOWN,20,9137.0,1.0,168.97654403625688,526.0,449.0,268.0,283.0,sam2,534.8954616759695,289.40582248002625,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,12,down,ac_ok|ab_no_overlap,True,0.0,220.0,default_static_c_map,1780647075.215117
8860.0,1.0,sam2,439.70097817908197,220.15300978179081,452.8858606611253,283.4404456955989,64.64627344719615,False,0.0,ab_no_overlap,500.0,291.0,93.0336931199583,False,93.0336931199583,ac_ok,2,DOWN,20,9162.0,1.0,168.23171106797935,527.0,431.0,268.0,288.0,sam2,534.5958124135923,289.5041293749545,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,13,down,ac_ok|ab_no_overlap,True,0.0,240.0,default_static_c_map,1780647075.6003313
8889.5,1.0,sam2,439.21270412659123,220.0713013480323,451.3811780483559,282.53613414642416,63.63903750148738,False,0.0,ab_no_overlap,500.0,291.0,93.41293075406092,False,93.41293075406092,ac_ok,2,DOWN,20,9161.0,1.0,168.97654403625688,526.0,449.0,268.0,283.0,sam2,534.6514026852964,289.43053887857945,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,14,down,ac_ok|ab_no_overlap,True,0.0,260.0,default_static_c_map,1780647075.999681
8915.5,1.0,sam2,439.2915521657039,220.00259847082793,451.32061549616003,282.55372778919997,63.69726951457045,False,0.0,ab_no_overlap,500.0,291.0,93.41384620249794,False,93.41384620249794,ac_ok,2,DOWN,20,9158.0,1.0,169.11447294534128,527.0,449.0,268.0,283.0,sam2,534.8287835772003,289.3431790056053,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,15,down,ac_ok|ab_no_overlap,True,0.0,280.0,default_static_c_map,1780647076.4147959
8921.5,1.0,sam2,439.3577500046703,220.07872368248985,452.6953972196731,283.43254795375304,64.74256623756868,False,0.0,ab_no_overlap,500.0,291.0,93.31296758222132,False,93.31296758222132,ac_ok,2,DOWN,20,9206.0,1.0,168.11134196037204,526.0,431.0,268.0,288.0,sam2,534.5143746831776,289.38196103990146,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,16,down,ac_ok|ab_no_overlap,True,0.0,300.0,default_static_c_map,1780647076.800857
8917.0,1.0,sam2,439.5027288699487,220.12995775858846,456.26019205179466,285.76335522081837,67.73887683395681,False,0.0,ab_no_overlap,500.0,291.0,93.17984063885488,False,93.17984063885488,ac_ok,2,DOWN,20,14195.0,1.0,165.67728002179646,612.0,424.0,246.0,294.0,sam2,541.292802630034,320.94459316660794,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,True,17,down,ac_ok|ab_no_overlap,True,0.0,320.0,default_static_c_map,1780647077.2005885
8896.0,1.0,sam2,439.2880695443645,220.238271882494,450.0,275.0,55.799572762719436,True,19.0,ab_overlap_stop,500.0,291.0,93.23712064315245,False,93.23712064315245,ac_ok,0,AB_OVERLAP_ANGLE_MONITOR,20,9634.0,1.0,56.309932474020215,454.0,450.0,281.0,275.0,sam2,521.4552972112656,341.81368071413743,47746.5,1.0,4,static_c_map_confirmed,644.6350133866705,386.4960293773714,False,18,monitor_only,ac_ok|ab_overlap_stop,True,0.0,340.0,default_static_c_map,1780647077.8171747
