cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-12 22:22:54,True,True,center_aligned,461.1267730496454,492.68794326241135,460.0,491.765,-1.1267730496454078,-0.9229432624113656,20.0,1128,8189,20820,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222254_746_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222254_746_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222254_746_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222254_746_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222254_746_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222254_746_action_0_b_mask.png
1,2026-06-12 22:23:38,True,True,center_aligned,461.68498168498166,492.8379120879121,460.0,491.765,-1.6849816849816648,-1.0729120879121297,20.0,1092,7078,19700,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222338_100_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222338_100_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222338_100_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222338_100_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222338_100_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222338_100_action_0_b_mask.png
1,2026-06-12 22:24:13,True,True,center_aligned,463.8545627376426,492.8013307984791,460.0,491.765,-3.8545627376425955,-1.0363307984791277,20.0,1052,7626,20514,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222413_526_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222413_526_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222413_526_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222413_526_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222413_526_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222413_526_action_0_b_mask.png
1,2026-06-12 22:25:30,True,True,center_aligned,463.89235127478753,493.00661000944285,460.0,491.765,-3.8923512747875293,-1.2416100094428657,20.0,1059,7327,16510,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222530_228_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222530_228_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222530_228_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222530_228_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222530_228_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222530_228_action_0_b_mask.png
1,2026-06-12 22:25:44,True,True,center_aligned,463.9786046511628,493.4697674418605,460.0,491.765,-3.9786046511628115,-1.704767441860497,20.0,1075,7700,20257,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222544_877_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222544_877_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222544_877_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222544_877_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222544_877_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222544_877_action_0_b_mask.png
1,2026-06-12 22:26:13,True,True,center_aligned,464.41598546775657,493.8492279745686,460.0,491.765,-4.41598546775657,-2.0842279745685914,20.0,1101,7051,19567,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222613_776_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222613_776_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222613_776_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222613_776_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222613_776_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222613_776_action_0_b_mask.png
1,2026-06-12 22:26:25,True,True,center_aligned,464.0187617260788,493.5694183864916,460.0,491.765,-4.0187617260788215,-1.8044183864915908,20.0,1066,7028,18988,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222625_095_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222625_095_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222625_095_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222625_095_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222625_095_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222625_095_action_0_b_mask.png
1,2026-06-12 22:26:41,True,True,center_aligned,464.72777777777776,493.9157407407407,460.0,491.765,-4.72777777777776,-2.15074074074073,20.0,1080,7582,20019,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222641_317_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222641_317_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222641_317_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222641_317_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222641_317_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222641_317_action_0_b_mask.png
1,2026-06-12 22:27:09,True,True,center_aligned,465.4192607003891,494.3647859922179,460.0,491.765,-5.4192607003890885,-2.599785992217903,20.0,1028,7495,20440,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222709_824_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222709_824_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222709_824_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222709_824_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222709_824_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222709_824_action_0_b_mask.png
1,2026-06-12 22:27:52,True,True,center_aligned,466.2248062015504,495.1017441860465,460.0,491.765,-6.224806201550393,-3.3367441860465306,20.0,1032,7655,20509,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_221954_099\overlays\step9_cycle_0001_20260612_222752_051_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_221954_099\frames\step9_cycle_0001_20260612_222752_051_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222752_051_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\masks\step9_cycle_0001_20260612_222752_051_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222752_051_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_221954_099\ab_masks\step9_cycle_0001_20260612_222752_051_action_0_b_mask.png
