x,y,lorentz_fit_y,residual
498.215,1100,,
498.25,1105.5,,
498.285,1100,,
498.32,1099,,
498.355,1098,,
498.39,1098,,
498.425,1098,,
498.46,1099,,
498.495,1103,,
498.53,1103,,
498.565,1103,,
498.6,1107,,
498.635,1107,,
498.67,1104,,
498.705,1107,,
498.74,1104,,
498.775,1104,,
498.81,1103,,
498.845,1103,,
498.88,1103,,
498.915,1102,,
498.95,1097,,
498.985,1102,,
499.02,1103,,
499.055,1103,,
499.09,1103,,
499.125,1111,,
499.16,1111,,
499.195,1110,,
499.23,1110,,
499.265,1110,,
499.3,1107,,
499.335,1107,,
499.37,1107,,
499.405,1107,,
499.44,1106,,
499.475,1106,,
499.51,1106,,
499.545,1101,,
499.58,1112,,
499.615,1113,,
499.65,1113,,
499.685,1107,,
499.72,1107,,
499.755,1099,,
499.79,1099,,
499.825,1098,,
499.86,1099,,
499.894,1099,,
499.929,1108,,
499.964,1107,,
499.999,1108,,
500.034,1107,,
500.069,1107,,
500.104,1105,,
500.139,1105,,
500.174,1104,,
500.209,1104,,
500.244,1104,,
500.279,1111,,
500.314,1111,,
500.349,1112,,
500.384,1112,,
500.419,1113,,
500.454,1113,,
500.489,1113,,
500.524,1105,,
500.559,1104,,
500.594,1104,,
500.629,1104,,
500.664,1104,,
500.699,1104,,
500.734,1108,,
500.768,1112,,
500.803,1108,,
500.838,1108,,
500.873,1108,,
500.908,1109,,
500.943,1107,,
500.978,1107,,
501.013,1106,,
501.048,1104,,
501.083,1104,,
501.118,1104,,
501.153,1106,,
501.188,1106,,
501.223,1106,,
501.258,1101,,
501.293,1101,,
501.328,1100,,
501.362,1100,,
501.397,1101,,
501.432,1107,,
501.467,1102,,
501.502,1106,,
501.537,1107,,
501.572,1106,,
501.607,1105,,
501.642,1106,,
501.677,1108,,
501.712,1105,,
501.747,1108,,
501.782,1111,,
501.817,1108,,
501.852,1103,,
501.886,1111,,
501.921,1110,,
501.956,1105,,
501.991,1105,,
502.026,1110,,
502.061,1106,,
502.096,1106,,
502.131,1107,,
502.166,1107,,
502.201,1107,,
502.236,1107,,
502.271,1107,,
502.305,1108,,
502.34,1116,,
502.375,1116,,
502.41,1116,,
502.445,1101,,
502.48,1101,,
502.515,1101,,
502.55,1101,,
502.585,1110,,
502.62,1111,,
502.655,1112,,
502.69,1113,,
502.724,1118,,
502.759,1112,,
502.794,1112,,
502.829,1112,,
502.864,1111,,
502.899,1111,,
502.934,1112,,
502.969,1113,,
503.004,1113,,
503.039,1114,,
503.073,1113,,
503.108,1108,,
503.143,1108,,
503.178,1110,,
503.213,1110,,
503.248,1110,,
503.283,1110,,
503.318,1108,,
503.353,1108,,
503.388,1107,,
503.422,1098,,
503.457,1098,,
503.492,1107,,
503.527,1107,,
503.562,1114,,
503.597,1114,,
503.632,1114,,
503.667,1111,,
503.702,1111,,
503.736,1111,,
503.771,1116,,
503.806,1119,,
503.841,1119,,
503.876,1116,,
503.911,1120,,
503.946,1106,,
503.981,1100,,
504.015,1104,,
504.05,1104,,
504.085,1098,,
504.12,1101,,
504.155,1104,,
504.19,1105,,
504.225,1112,,
504.26,1116,,
504.294,1116,,
504.329,1116,,
504.364,1109,,
504.399,1109,,
504.434,1105,,
504.469,1105,,
504.504,1108,,
504.539,1108,,
504.573,1108,,
504.608,1109,,
504.643,1109,,
504.678,1112,,
504.713,1112,,
504.748,1107,,
504.783,1107,,
504.817,1107,,
504.852,1107,,
504.887,1111,,
504.922,1117,,
504.957,1117,,
504.992,1117,,
505.027,1117,,
505.061,1114,,
505.096,1114,,
505.131,1113,,
505.166,1113,,
505.201,1113,,
505.236,1119,,
505.271,1116,,
505.305,1116,,
505.34,1118,,
505.375,1118,,
505.41,1116,,
505.445,1107,,
505.48,1118,,
505.514,1109,,
