x,y,lorentz_fit_y,residual
498.215,1111,,
498.25,1108,,
498.285,1108,,
498.32,1108,,
498.355,1108,,
498.39,1105,,
498.425,1104,,
498.46,1104,,
498.495,1104,,
498.53,1108,,
498.565,1112,,
498.6,1112,,
498.635,1113,,
498.67,1113,,
498.705,1111,,
498.74,1107,,
498.775,1106,,
498.81,1106,,
498.845,1106,,
498.88,1106,,
498.915,1103,,
498.95,1104,,
498.985,1104,,
499.02,1104,,
499.055,1106,,
499.09,1106,,
499.125,1110,,
499.16,1117,,
499.195,1114,,
499.23,1114,,
499.265,1116,,
499.3,1114,,
499.335,1114,,
499.37,1114,,
499.405,1113,,
499.44,1113,,
499.475,1107,,
499.51,1104,,
499.545,1103,,
499.58,1103,,
499.615,1103,,
499.65,1108,,
499.685,1108,,
499.72,1110,,
499.755,1108,,
499.79,1110,,
499.825,1106,,
499.86,1106,,
499.894,1106,,
499.929,1109,,
499.964,1109,,
499.999,1116,,
500.034,1116,,
500.069,1116,,
500.104,1114,,
500.139,1114,,
500.174,1114,,
500.209,1114,,
500.244,1110,,
500.279,1115,,
500.314,1115,,
500.349,1110,,
500.384,1106,,
500.419,1116,,
500.454,1113,,
500.489,1106,,
500.524,1108,,
500.559,1113,,
500.594,1108,,
500.629,1108,,
500.664,1108,,
500.699,1107,,
500.734,1107,,
500.768,1108,,
500.803,1108,,
500.838,1108,,
500.873,1108,,
500.908,1105,,
500.943,1102,,
500.978,1102,,
501.013,1102,,
501.048,1100,,
501.083,1100,,
501.118,1098,,
501.153,1098,,
501.188,1096,,
501.223,1096,,
501.258,1097,,
501.293,1099,,
501.328,1097,,
501.362,1099,,
501.397,1099,,
501.432,1099,,
501.467,1102,,
501.502,1102,,
501.537,1105,,
501.572,1097,,
501.607,1104,,
501.642,1104,,
501.677,1104,,
501.712,1098,,
501.747,1104,,
501.782,1107,,
501.817,1108,,
501.852,1109,,
501.886,1111,,
501.921,1111,,
501.956,1115,,
501.991,1111,,
502.026,1111,,
502.061,1111,,
502.096,1110,,
502.131,1110,,
502.166,1110,,
502.201,1112,,
502.236,1114,,
502.271,1114,,
502.305,1112,,
502.34,1106,,
502.375,1103,,
502.41,1098,,
502.445,1102,,
502.48,1102,,
502.515,1102,,
502.55,1104,,
502.585,1111,,
502.62,1111,,
502.655,1111,,
502.69,1110,,
502.724,1110,,
502.759,1106,,
502.794,1106,,
502.829,1105,,
502.864,1104,,
502.899,1100,,
502.934,1100,,
502.969,1100,,
503.004,1108,,
503.039,1108,,
503.073,1108,,
503.108,1106,,
503.143,1106,,
503.178,1106,,
503.213,1099,,
503.248,1100,,
503.283,1108,,
503.318,1108,,
503.353,1104,,
503.388,1104,,
503.422,1104,,
503.457,1103,,
503.492,1099,,
503.527,1099,,
503.562,1103,,
503.597,1106,,
503.632,1106,,
503.667,1109,,
503.702,1106,,
503.736,1106,,
503.771,1106,,
503.806,1106,,
503.841,1104,,
503.876,1104,,
503.911,1108,,
503.946,1104,,
503.981,1108,,
504.015,1108,,
504.05,1108,,
504.085,1106,,
504.12,1108,,
504.155,1109,,
504.19,1113,,
504.225,1113,,
504.26,1119,,
504.294,1119,,
504.329,1118,,
504.364,1111,,
504.399,1116,,
504.434,1111,,
504.469,1116,,
504.504,1111,,
504.539,1111,,
504.573,1108,,
504.608,1108,,
504.643,1108,,
504.678,1108,,
504.713,1108,,
504.748,1108,,
504.783,1108,,
504.817,1103,,
504.852,1103,,
504.887,1103,,
504.922,1110,,
504.957,1113,,
504.992,1119,,
505.027,1119,,
505.061,1119,,
505.096,1120,,
505.131,1118,,
505.166,1108,,
505.201,1108,,
505.236,1108,,
505.271,1108,,
505.305,1108,,
505.34,1111,,
505.375,1112,,
505.41,1113,,
505.445,1120,,
505.48,1120,,
505.514,1120,,
505.549,1115,,
505.584,1115,,
505.619,1115,,
505.654,1115,,
505.689,1115,,
505.724,1116,,
505.758,1116,,
505.793,1116,,
505.828,1116,,
505.863,1116,,
505.898,1110,,
505.933,1110,,
505.967,1110,,
506.002,1110,,
506.037,1110,,
506.072,1110,,
506.107,1108,,
506.142,1104,,
506.176,1108,,
506.211,1108,,
506.246,1107,,
506.281,1107,,
506.316,1110,,
506.35,1117,,
506.385,1107,,
506.42,1117,,
506.455,1119,,
506.49,1117,,
506.525,1119,,
506.559,1121,,
506.594,1121,,
506.629,1112,,
506.664,1112,,
506.699,1111,,
506.734,1110,,
506.768,1110,,
506.803,1112,,
506.838,1117,,
506.873,1117,,
506.908,1117,,
506.942,1107,,
506.977,1107,,
507.012,1107,,
507.047,1107,,
507.082,1110,,
507.116,1110,,
507.151,1106,,
507.186,1106,,
507.221,1109,,
507.256,1109,,
507.29,1120,,
507.325,1120,,
507.36,1122,,
507.395,1120,,
507.43,1113,,
507.464,1113,,
507.499,1113,,
507.534,1113,,
507.569,1116,,
507.604,1118,,
507.638,1118,,
507.673,1118,,
507.708,1118,,
507.743,1122,,
507.778,1122,,
507.812,1122,,
507.847,1118,,
507.882,1118,,
507.917,1118,,
507.952,1118,,
507.986,1116,,
508.021,1116,,
508.056,1115,,
508.091,1113,,
508.126,1113,,
508.16,1113,,
508.195,1113,,
508.23,1121,,
508.265,1121,,
508.299,1121,,
508.334,1121,,
508.369,1119,,
508.404,1109,,
508.439,1109,,
508.473,1117,,
508.508,1109,,
508.543,1109,,
508.578,1117,,
508.612,1114,,
508.647,1109,,
508.682,1107,,
508.717,1111,,
508.752,1107,,
508.786,1107,,
508.821,1109,,
508.856,1111,,
508.891,1114,,
508.925,1114,,
508.96,1115,,
508.995,1115,,
509.03,1114,,
509.064,1111,,
509.099,1111,,
509.134,1111,,
509.169,1111,,
509.203,1113,,
509.238,1113,,
509.273,1114,,
509.308,1114,,
509.342,1113,,
509.377,1114,,
509.412,1115,,
509.447,1119,,
509.481,1119,,
509.516,1119,,
509.551,1117,,
509.586,1117,,
509.62,1111,,
509.655,1111,,
509.69,1116,,
509.725,1111,,
509.759,1111,,
509.794,1116,,
509.829,1116,,
509.864,1111,,
509.898,1111,,
509.933,1124,,
509.968,1124,,
510.003,1113,1113.142306,-0.1423064659
510.037,1119,1113.143284,5.856716499
510.072,1119,1113.144306,5.855694065
510.107,1113,1113.145346,-0.1453456479
510.142,1113,1113.146403,-0.1464030315
510.176,1113,1113.147448,-0.147447506
510.211,1109,1113.148541,-4.148540915
510.246,1113,1113.149653,-0.149653223
510.281,1113,1113.150785,-0.1507848682
510.315,1122,1113.151903,8.848096876
510.35,1122,1113.153074,8.846925779
510.385,1122,1113.154266,8.845733968
510.42,1115,1113.155479,1.844520953
510.454,1113,1113.156678,-0.1566781878
510.489,1113,1113.157934,-0.1579344992
510.524,1108,1113.159214,-5.159213561
510.558,1113,1113.160478,-0.1604783848
510.593,1113,1113.161804,-0.1618039279
510.628,1121,1113.163154,7.83684609
510.663,1116,1113.164529,2.835471065
510.697,1121,1113.165889,7.834110757
510.732,1120,1113.167315,6.832684522
510.767,1120,1113.168769,6.831231338
510.801,1120,1113.170207,6.829793223
510.836,1120,1113.171715,6.828284893
510.871,1120,1113.173252,6.826747524
510.906,1120,1113.17482,6.825180367
510.94,1122,1113.176371,8.823628729
510.975,1117,1113.177999,3.822000558
511.01,1122,1113.17966,8.820340227
511.045,1119,1113.181353,5.818646884
511.079,1119,1113.183031,5.816969479
511.114,1112,1113.184792,-1.184791545
511.149,1112,1113.186588,-1.18658828
511.183,1112,1113.188369,-1.188368795
511.218,1112,1113.190239,-1.190238804
511.253,1112,1113.192148,-1.192147505
511.288,1120,1113.194096,6.805904031
511.322,1120,1113.196028,6.803972109
511.357,1120,1113.198058,6.801941965
511.392,1120,1113.200131,6.799868645
511.426,1117,1113.202188,3.797812051
511.461,1112,1113.20435,-1.204350035
511.496,1111,1113.206559,-2.206559084
511.53,1112,1113.208751,-1.208751283
511.565,1112,1113.211057,-1.211056968
511.6,1114,1113.213414,0.7865861746
511.635,1117,1113.215823,3.784176622
511.669,1117,1113.218216,3.78178396
511.704,1117,1113.220734,3.779265844
511.739,1117,1113.22331,3.776690167
511.773,1109,1113.225869,-4.22586871
511.808,1109,1113.228563,-4.228563094
511.843,1107,1113.23132,-6.231320482
511.877,1107,1113.234061,-6.234061286
511.912,1110,1113.236949,-3.236948733
511.947,1116,1113.239905,2.760094721
511.982,1116,1113.242933,2.757066859
512.016,1121,1113.245945,7.754055034
512.051,1121,1113.24912,7.75087974
512.086,1122,1113.252374,8.747626002
512.12,1122,1113.255612,8.744387652
512.155,1115,1113.259028,1.740971559
512.19,1113,1113.262531,-0.2625310147
512.224,1115,1113.266019,1.733980892
512.259,1115,1113.269701,1.730299113
512.294,1115,1113.273478,1.726521761
512.328,1108,1113.277242,-5.277242335
512.363,1116,1113.281218,2.718782022
512.398,1116,1113.2853,2.714700493
512.432,1112,1113.289369,-1.289369395
512.467,1116,1113.293671,2.706329098
512.502,1117,1113.29809,3.70190997
512.537,1117,1113.302631,3.697368909
512.571,1117,1113.307163,3.69283656
512.606,1117,1113.311958,3.688041711
512.641,1116,1113.316889,2.683110904
512.675,1116,1113.321814,2.678185894
512.71,1117,1113.327028,3.67297169
512.745,1116,1113.332395,2.66760544
512.779,1114,1113.337759,0.6622412846
512.814,1117,1113.343442,3.656557603
512.849,1111,1113.349297,-2.349296655
512.883,1108,1113.355153,-5.35515349
512.918,1111,1113.361364,-2.361364453
512.953,1118,1113.367767,4.632232583
512.987,1121,1113.374179,7.625821168
513.022,1122,1113.380984,8.619015994
513.057,1122,1113.388006,8.611993942
513.091,1121,1113.395044,7.604956066
513.126,1121,1113.402521,7.59747885
513.161,1121,1113.410244,7.589755742
513.195,1114,1113.417992,0.5820075661
513.23,1111,1113.426233,-2.426232612
513.265,1111,1113.434753,-2.434752681
513.299,1110,1113.443309,-3.44330941
513.334,1110,1113.452419,-3.452419274
513.369,1110,1113.461849,-3.46184907
513.403,1110,1113.47133,-3.471330069
513.438,1113,1113.481436,-0.481435534
513.473,1116,1113.491908,2.508091661
513.507,1116,1113.502451,2.49754937
513.542,1116,1113.513701,2.486298937
513.577,1119,1113.525375,5.474624716
513.611,1119,1113.537142,5.462857971
513.646,1121,1113.549716,7.450284356
513.681,1121,1113.562781,7.437219336
513.715,1120,1113.575967,6.424032669
513.75,1114,1113.590078,0.4099219263
513.784,1114,1113.604334,0.3956660221
513.819,1114,1113.619604,0.380395988
513.854,1114,1113.63551,0.3644895812
513.888,1114,1113.651605,0.3483946221
513.923,1114,1113.668873,0.3311272898
513.958,1107,1113.686889,-6.686889407
513.992,1119,1113.70515,5.294849842
514.027,1119,1113.724775,5.275225329
514.062,1119,1113.745287,5.254712563
514.096,1119,1113.766116,5.233884342
514.131,1119,1113.788541,5.211459037
514.166,1121,1113.812027,7.187973345
514.2,1119,1113.83592,5.164079747
514.235,1119,1113.861698,5.138302178
514.269,1113,1113.88796,-0.887959611
514.304,1113,1113.916333,-0.9163326857
514.339,1113,1113.946154,-0.9461543388
514.373,1113,1113.976605,-0.9766046431
514.408,1113,1114.009579,-1.009579306
514.443,1119,1114.044321,4.955678533
514.477,1119,1114.079883,4.920116748
514.512,1115,1114.118491,0.8815092416
514.547,1116,1114.159275,1.840724539
514.581,1116,1114.201135,1.798865319
514.616,1116,1114.246705,1.753294881
514.65,1116,1114.293566,1.706433753
514.685,1116,1114.344683,1.655316516
514.72,1116,1114.398953,1.60104716
514.754,1116,1114.454935,1.545065442
514.789,1116,1114.516199,1.48380116
514.824,1122,1114.581462,7.418538158
514.858,1122,1114.649017,7.350983331
514.893,1122,1114.72321,7.276790028
514.927,1116,1114.800199,1.19980084
514.962,1116,1114.884971,1.115029478
514.997,1116,1114.975855,1.024144557
515.031,1114,1115.070547,-1.070547058
515.066,1114,1115.175246,-1.175245988
515.101,1122,1115.287986,6.712013754
515.135,1115,1115.40597,-0.4059699304
515.17,1112,1115.537019,-3.537019105
515.204,1112,1115.674596,-3.674596473
515.239,1115,1115.827905,-0.8279050122
515.274,1115,1115.994335,-0.9943351146
515.308,1120,1116.169941,3.830059118
515.343,1120,1116.366638,3.633361658
515.377,1120,1116.574909,3.42509119
515.412,1118,1116.809022,1.190977822
515.447,1116,1117.065452,-1.065451684
515.481,1116,1117.338422,-1.338421788
515.516,1118,1117.64689,0.3531103791
515.55,1120,1117.976366,2.023634456
515.585,1120,1118.349885,1.650115039
515.62,1120,1118.762393,1.237606546
515.654,1120,1119.204838,0.7951616964
515.689,1122,1119.708201,2.291798751
515.724,1122,1120.265598,1.734402068
515.758,1122,1120.864313,1.135686736
515.793,1122,1121.545373,0.4546269361
515.827,1121,1122.275306,-1.275306363
515.862,1121,1123.102113,-2.102113323
515.897,1121,1124.009249,-3.009248744
515.931,1123,1124.968869,-1.968868648
515.966,1126,1126.035355,-0.03535455538
516,1127,1127.140718,-0.140717889
516.035,1131,1128.335405,2.664595387
516.069,1132,1129.528161,2.471839305
516.104,1132,1130.754228,1.245772316
516.139,1132,1131.931163,0.06883726697
516.173,1130,1132.972091,-2.972091129
516.208,1130,1133.875087,-3.875086833
516.242,1130,1134.528747,-4.528746531
516.277,1130,1134.919627,-4.919626758
516.312,1133,1134.991693,-1.991692774
516.346,1133,1134.750236,-1.750235787
516.381,1140,1134.202076,5.79792416
516.415,1140,1133.420835,6.579164678
516.45,1140,1132.419184,7.580815738
516.485,1138,1131.281902,6.718097754
516.519,1138,1130.106017,7.893983046
516.554,1123,1128.874018,-5.874017932
516.588,1123,1127.695095,-4.695094513
516.623,1123,1126.528713,-3.528712899
516.657,1119,1125.45944,-6.459440359
516.692,1123,1124.43479,-1.434790023
516.727,1118,1123.491601,-5.491601436
516.761,1118,1122.653298,-4.653297582
516.796,1123,1121.867671,1.132329176
516.83,1123,1121.175211,1.824788803
516.865,1122,1120.529733,1.470267341
516.899,1123,1119.962555,3.037445441
516.934,1122,1119.434554,2.565445818
516.969,1120,1118.957628,1.042371766
517.003,1122,1118.538233,3.461767262
517.038,1117,1118.146974,-1.146974093
517.072,1113,1117.802089,-4.802089031
517.107,1113,1117.479438,-4.479438142
517.141,1115,1117.194145,-2.194145047
517.176,1114,1116.92636,-2.926360392
517.211,1115,1116.682089,-1.682088548
517.245,1115,1116.464965,-1.464964897
517.28,1115,1116.260079,-1.260079241
517.314,1114,1116.077316,-2.077316428
517.349,1113,1115.904246,-2.904246129
517.383,1113,1115.749325,-2.749324788
517.418,1124,1115.602117,8.397883312
517.453,1120,1115.466164,4.533835551
517.487,1120,1115.343859,4.656140985
517.522,1121,1115.227075,5.77292506
517.556,1120,1115.121686,4.878313897
517.591,1120,1115.02075,4.979249763
517.625,1120,1114.929395,5.070604888
517.66,1118,1114.84165,3.158349722
517.694,1112,1114.762014,-2.762014088
517.729,1118,1114.68532,3.314680198
517.764,1112,1114.613546,-2.613545621
517.798,1110,1114.548153,-4.548152505
517.833,1112,1114.48494,-2.48493955
517.867,1118,1114.42721,3.572789722
517.902,1108,1114.371278,-6.371277864
517.936,1112,1114.320084,-2.320084137
517.971,1112,1114.270377,-2.270377219
518.005,1110,1114.224787,-4.224786711
518.04,1106,1114.180431,-8.180430902
518.074,1110,1114.139669,-4.139668674
518.109,1108,1114.099935,-6.099935121
518.144,1108,1114.062306,-6.062306166
518.178,1108,1114.027631,-6.027631208
518.213,1114,1113.993742,0.006258339739
518.247,1108,1113.96246,-5.962460026
518.282,1102,1113.931837,-11.93183705
518.316,1114,1113.903526,0.09647421415
518.351,1114,1113.875768,0.1242320308
518.385,1117,1113.850067,3.149932835
518.42,1120,1113.824832,6.175167861
518.454,1120,1113.801434,6.198565877
518.489,1117,1113.778429,3.221571432
518.523,1117,1113.757069,3.242930818
518.558,1117,1113.736041,3.263959269
518.593,1110,1113.71593,-3.715929887
518.627,1110,1113.697223,-3.697222875
518.662,1112,1113.678772,-1.678771907
518.696,1110,1113.661589,-3.661588817
518.731,1110,1113.644622,-3.644621596
518.765,1112,1113.628803,-1.628802732
518.8,1112,1113.613166,-1.613165678
518.834,1112,1113.598572,-1.598571546
518.869,1112,1113.58413,-1.584130283
518.903,1106,1113.570639,-7.57063863
518.938,1100,1113.557275,-13.5572752
518.972,1100,1113.544779,-13.54477853
519.007,1102,1113.532389,-11.53238905
519.041,1102,1113.520793,-11.52079258
519.076,1109,1113.509285,-4.509285312
519.11,1109,1113.498505,-4.498505183
519.145,1109,1113.487799,-4.487798856
519.179,1105,1113.477761,-8.477760696
519.214,1105,1113.467783,-8.467783134
519.248,1105,1113.458421,-8.458420797
519.283,1113,1113.449108,-0.4491077228
519.317,1113,1113.440362,-0.4403622297
519.352,1114,1113.431656,0.5683437435
519.387,1113,1113.423238,-0.4232382532
519.421,1110,1113.415325,-3.415324659
519.456,1110,1113.407438,-3.407438414
519.49,1112,1113.40002,-1.400019625
519.525,1112,1113.392622,-1.392621504
519.559,1112,1113.385657,-1.385657319
519.594,1112,1113.378708,-1.378708052
519.628,1110,1113.372162,-3.37216225
519.663,1105,1113.365626,-8.365626418
519.697,1105,1113.359466,-8.3594663
519.732,1105,1113.353312,-8.353311892
519.766,1108,1113.347508,-5.347507876
519.801,1108,1113.341706,-5.34170591
519.835,1108,1113.336231,-5.336231186
519.87,1108,1113.330755,-5.330755367
519.904,1108,1113.325586,-5.325585589
519.939,1108,1113.320412,-5.320412022
519.973,1108,1113.315525,-5.315525044
520.008,1106,1113.310632,-7.310631971
520.042,1107,1113.306008,-6.306007616
520.077,1106,1113.301375,-7.301375198
