x,y,lorentz_fit_y,residual
498.215,1100,,
498.25,1105,,
498.285,1100,,
498.32,1110,,
498.355,1110,,
498.39,1106,,
498.425,1106,,
498.46,1110,,
498.495,1108,,
498.53,1110,,
498.565,1110,,
498.6,1108,,
498.635,1107,,
498.67,1107,,
498.705,1106,,
498.74,1107,,
498.775,1106,,
498.81,1109,,
498.845,1111,,
498.88,1111,,
498.915,1111,,
498.95,1111,,
498.985,1107,,
499.02,1107,,
499.055,1106,,
499.09,1106,,
499.125,1106,,
499.16,1115,,
499.195,1106,,
499.23,1106,,
499.265,1121,,
499.3,1119,,
499.335,1110,,
499.37,1115,,
499.405,1115,,
499.44,1110,,
499.475,1110,,
499.51,1105,,
499.545,1104,,
499.58,1105,,
499.615,1108,,
499.65,1108,,
499.685,1111,,
499.72,1111,,
499.755,1111,,
499.79,1111,,
499.825,1110,,
499.86,1110,,
499.894,1110,,
499.929,1112,,
499.964,1112,,
499.999,1112,,
500.034,1111,,
500.069,1111,,
500.104,1111,,
500.139,1111,,
500.174,1107,,
500.209,1111,,
500.244,1111,,
500.279,1111,,
500.314,1111,,
500.349,1111,,
500.384,1113,,
500.419,1120,,
500.454,1113,,
500.489,1112,,
500.524,1116,,
500.559,1112,,
500.594,1109,,
500.629,1109,,
500.664,1107,,
500.699,1107,,
500.734,1108,,
500.768,1108,,
500.803,1108,,
500.838,1110,,
500.873,1110,,
500.908,1111,,
500.943,1111,,
500.978,1112,,
501.013,1112,,
501.048,1112,,
501.083,1104,,
501.118,1104,,
501.153,1104,,
501.188,1104,,
501.223,1108,,
501.258,1108,,
501.293,1108,,
501.328,1108,,
501.362,1108,,
501.397,1107,,
501.432,1108,,
501.467,1108,,
501.502,1107,,
501.537,1107,,
501.572,1112,,
501.607,1112,,
501.642,1112,,
501.677,1112,,
501.712,1112,,
501.747,1111,,
501.782,1111,,
501.817,1110,,
501.852,1111,,
501.886,1109,,
501.921,1117,,
501.956,1109,,
501.991,1109,,
502.026,1109,,
502.061,1108,,
502.096,1106,,
502.131,1108,,
502.166,1110,,
502.201,1113,,
502.236,1113,,
502.271,1113,,
502.305,1109,,
502.34,1107,,
502.375,1106,,
502.41,1105,,
502.445,1105,,
502.48,1106,,
502.515,1105,,
502.55,1106,,
502.585,1108,,
502.62,1108,,
502.655,1108,,
502.69,1117,,
502.724,1108,,
502.759,1108,,
502.794,1106,,
502.829,1102,,
502.864,1102,,
502.899,1106,,
502.934,1108,,
502.969,1109,,
503.004,1113,,
503.039,1113,,
503.073,1113,,
