cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-09 20:26:54,True,True,center_aligned,455.53451043338686,529.3780096308186,458.824,525.882,3.289489566613156,-3.496009630818662,5.0,1246,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0001_20260609_202653_998_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0001_20260609_202653_998_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0001_20260609_202653_998_action_0_color_region_mask.png
1,2026-06-09 20:30:16,True,False,moving_verified,451.3402390438247,534.8501992031872,458.824,525.882,7.483760956175331,-8.968199203187282,5.0,1255,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0001_20260609_203013_957_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0001_20260609_203013_957_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0001_20260609_203013_957_action_1_color_region_mask.png
2,2026-06-09 20:30:22,True,False,moving_verified,452.53691813804176,532.3948635634029,458.824,525.882,6.2870818619582565,-6.512863563402902,5.0,1246,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0002_20260609_203016_920_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0002_20260609_203016_920_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0002_20260609_203016_920_action_1_color_region_mask.png
3,2026-06-09 20:30:28,True,False,moving_verified,455.5344687753447,531.8686131386861,458.824,525.882,3.2895312246553203,-5.9866131386861525,5.0,1233,,,20,上,True,False,-10.0,-10.0,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0003_20260609_203022_521_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0003_20260609_203022_521_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0003_20260609_203022_521_action_20_color_region_mask.png
4,2026-06-09 20:30:32,True,False,moving_verified,455.33495539334956,530.9870235198703,458.824,525.882,3.4890446066504524,-5.105023519870315,5.0,1233,,,20,上,True,False,-5.0,-5.0,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0004_20260609_203029_090_action_20_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0004_20260609_203029_090_action_20_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0004_20260609_203029_090_action_20_color_region_mask.png
5,2026-06-09 20:30:32,True,True,center_aligned,455.2548036758563,530.53216374269,458.824,525.882,3.569196324143718,-4.650163742690097,5.0,1197,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0005_20260609_203032_370_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0005_20260609_203032_370_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0005_20260609_203032_370_action_0_color_region_mask.png
1,2026-06-09 20:31:10,True,False,moving_verified,453.7449139280125,532.7198748043819,458.824,525.882,5.07908607198749,-6.837874804381954,5.0,1278,,,1,右上,True,False,-20.0,0.0,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0001_20260609_203105_209_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0001_20260609_203105_209_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0001_20260609_203105_209_action_1_color_region_mask.png
2,2026-06-09 20:31:14,True,False,moving_verified,453.23433874709974,531.3588553750967,458.824,525.882,5.589661252900271,-5.476855375096761,5.0,1293,,,1,右上,True,False,-10.0,0.0,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0002_20260609_203110_837_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0002_20260609_203110_837_action_1_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0002_20260609_203110_837_action_1_color_region_mask.png
3,2026-06-09 20:31:17,True,False,moving_verified,451.38615384615383,529.5861538461538,458.824,525.882,7.437846153846181,-3.704153846153872,5.0,1300,,,10,右,True,False,-5.0,5.0,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0003_20260609_203114_504_action_10_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0003_20260609_203114_504_action_10_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0003_20260609_203114_504_action_10_color_region_mask.png
4,2026-06-09 20:31:19,True,False,verified_motion_failed_stop,448.957757296467,529.0407066052227,458.824,525.882,9.866242703533032,-3.158706605222733,5.0,1302,,,10,右,True,False,-2.5,2.5,measurement_output\step9_bc_center_align\run_20260609_202333_025\overlays\step9_cycle_0004_20260609_203117_719_action_10_overlay.png,measurement_output\step9_bc_center_align\run_20260609_202333_025\frames\step9_cycle_0004_20260609_203117_719_action_10_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_202333_025\masks\step9_cycle_0004_20260609_203117_719_action_10_color_region_mask.png
