a_area,a_conf,a_source,a_x,a_y,ab_b_contact_x,ab_b_contact_y,ab_edge_dist,ab_overlap,ab_overlap_area,ab_status,ac_c_contact_x,ac_c_contact_y,ac_clearance,ac_collision_like,ac_raw_dist,ac_status,action_id,action_name,action_step,b_area,b_conf,b_edge_angle_deg,b_edge_x1,b_edge_x2,b_edge_y1,b_edge_y2,b_source,b_x,b_y,c_area,c_conf,c_contour_points,c_source,c_x,c_y,contact_valid,cycle,direction,distance_status,ok,stage_x,stage_y,static_c_map_name,time
8717.5,1.0,sam2,590.5851639422617,250.35891406175315,530.1632808199589,224.25069295952355,65.82129723097326,False,0.0,ab_no_overlap,489.4580463920325,368.612398293876,155.5974949575179,False,155.5974949575179,ac_too_far,2,DOWN,20,8340.5,1.0,113.36911316348208,462.0,532.0,382.0,220.0,sam2,471.79123953400074,300.64644405811003,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,1,down,ac_too_far|ab_no_overlap,True,0.0,0.0,default_static_c_map,1780931308.426948
8917.0,1.0,sam2,590.6635452880266,248.793802100856,530.7977425208359,222.76519220207743,65.27942152181635,False,0.0,ab_no_overlap,488.73024371457245,367.9900015214275,156.83791609803225,False,156.83791609803225,ac_too_far,2,DOWN,20,8635.0,1.0,113.4985656759521,462.0,532.0,381.0,220.0,sam2,472.6022389500096,298.1652383709708,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,2,down,ac_too_far|ab_no_overlap,True,0.0,20.0,default_static_c_map,1780931314.236181
9009.0,1.0,sam2,590.547656047656,248.8339068339068,530.2117332062388,222.63087748563422,65.7801058995186,False,0.0,ab_no_overlap,488.6831162131703,367.94969938229735,156.73211703452083,False,156.73211703452083,ac_too_far,2,DOWN,20,8560.5,1.0,113.47461759813535,461.0,537.0,382.0,207.0,sam2,473.1933687674006,298.0773514008138,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,3,down,ac_too_far|ab_no_overlap,True,0.0,40.0,default_static_c_map,1780931319.7588358
8771.5,1.0,sam2,590.6812023789165,249.41163617017233,530.9867508055505,223.66840392915825,65.00878059816016,False,0.0,ab_no_overlap,489.04561683350505,368.25969991279055,156.3798404671398,False,156.3798404671398,ac_too_far,2,DOWN,20,8451.5,1.0,113.32812106806034,464.0,533.0,379.0,219.0,sam2,472.2803052712536,299.9943205348163,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,4,down,ac_too_far|ab_no_overlap,True,0.0,60.0,default_static_c_map,1780931325.3694413
8824.0,1.0,sam2,590.5462375339982,249.23077213659712,530.6347313341363,223.13434919064494,65.3483883941304,False,0.0,ab_no_overlap,488.8783255176597,368.1166369944124,156.42957903399432,False,156.42957903399432,ac_too_far,2,DOWN,20,8512.0,1.0,113.53711407528019,461.0,532.0,383.0,220.0,sam2,472.7469846491228,298.5961975250626,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,5,down,ac_too_far|ab_no_overlap,True,0.0,80.0,default_static_c_map,1780931330.8225658
9052.0,1.0,sam2,590.1621372808955,248.4692149064663,531.5548534843822,222.89512743162413,63.94409796201628,False,0.0,ab_no_overlap,488.2803060451387,367.60522723860134,156.7587221508069,False,156.7587221508069,ac_too_far,2,DOWN,20,8723.5,1.0,113.5747062019126,463.0,535.0,380.0,215.0,sam2,473.5064289944785,297.0374849544334,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,6,down,ac_too_far|ab_no_overlap,True,0.0,100.0,default_static_c_map,1780931334.9853427
9086.5,1.0,sam2,590.2115776151434,248.36666116399786,532.2802622674059,222.61940989833676,63.39525412565276,False,0.0,ab_no_overlap,488.258206837369,367.58632860575005,156.86879523306195,False,156.86879523306195,ac_too_far,2,DOWN,20,8984.0,1.0,113.96248897457818,461.0,537.0,383.0,212.0,sam2,473.890249332146,295.859713564856,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,7,down,ac_too_far|ab_no_overlap,True,0.0,120.0,default_static_c_map,1780931340.3013718
9215.5,1.0,sam2,590.2913207820158,245.44190042139147,532.4365175630736,220.15207625981796,63.140743277426076,False,0.0,ab_no_overlap,486.8596024564847,366.39028072140763,159.1434291856542,False,159.1434291856542,ac_too_far,2,DOWN,20,8926.0,1.0,113.61137717218115,463.0,536.0,379.0,212.0,sam2,473.8739823735902,295.383318395698,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,8,down,ac_too_far|ab_no_overlap,True,0.0,140.0,default_static_c_map,1780931343.5505505
9181.5,1.0,sam2,589.6600773294124,245.4696037321425,532.8501227340515,220.4063884694833,62.09296015193153,False,0.0,ab_no_overlap,486.5086838535979,366.090184812732,158.71211219129233,False,158.71211219129233,ac_too_far,2,DOWN,20,8770.0,1.0,113.80594351845771,462.0,537.0,381.0,211.0,sam2,473.84135309768146,296.17168377042947,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,9,down,ac_too_far|ab_no_overlap,True,0.0,160.0,default_static_c_map,1780931349.155221
8931.5,1.0,sam2,589.7418686670771,246.0696971393383,531.8775221954857,220.27474750742402,63.35346887974941,False,0.0,ab_no_overlap,486.8523376635422,366.38406807089126,158.30920201549466,False,158.30920201549466,ac_too_far,2,DOWN,20,8511.5,1.0,114.0265065786792,458.0,532.0,386.0,220.0,sam2,472.0980046603614,299.00448412931524,12095.5,1.0,4,full_calibration_static_c,469.6438067444877,403.65418287937746,False,10,down,ac_too_far|ab_no_overlap,True,0.0,180.0,default_static_c_map,1780931354.4001098
