metric,reference_mean
tenengrad,489.81043115883955
laplacian_var,307.72913212935157
brenner,18.664662732786855
highfreq_ratio,0.052814869608576134
local_contrast,0.06754918619970662
edge_width,121.0
halo_width,5.0
brightness_mean,65.98648501362398
brightness_std,13.15709159392101
red_blue_ratio,366.7886111595151
modified_laplacian,16.67810867126142
dct_energy,0.003876339535641239
smd,1.8741947254944762
entropy,5.234751419303486
