x,y,lorentz_fit_y,residual
498.215,1107,,
498.25,1106,,
498.285,1107,,
498.32,1108,,
498.355,1108,,
498.39,1107,,
498.425,1107,,
498.46,1105,,
498.495,1103,,
498.53,1105,,
498.565,1103,,
498.6,1103,,
498.635,1103,,
498.67,1106,,
498.705,1105,,
498.74,1107,,
498.775,1107,,
498.81,1105,,
498.845,1105,,
498.88,1113,,
498.915,1103,,
498.95,1107,,
498.985,1113,,
499.02,1113,,
499.055,1107,,
499.09,1107,,
499.125,1113,,
499.16,1104,,
499.195,1104,,
499.23,1107,,
499.265,1110,,
499.3,1107,,
499.335,1108,,
499.37,1108,,
499.405,1108,,
499.44,1103,,
499.475,1106,,
499.51,1103,,
499.545,1101,,
499.58,1103,,
499.615,1101,,
499.65,1099,,
499.685,1099,,
499.72,1097,,
499.755,1097,,
499.79,1097,,
499.825,1104,,
499.86,1108,,
499.894,1109,,
499.929,1109,,
499.964,1110,,
499.999,1112,,
500.034,1112,,
500.069,1112,,
500.104,1106,,
500.139,1106,,
500.174,1106,,
500.209,1110,,
500.244,1110,,
500.279,1111,,
500.314,1110,,
500.349,1108,,
500.384,1108,,
500.419,1110,,
500.454,1108,,
500.489,1108,,
500.524,1108,,
500.559,1108,,
500.594,1106,,
500.629,1108,,
500.664,1101,,
500.699,1101,,
500.734,1101,,
500.768,1113,,
500.803,1108,,
500.838,1110,,
500.873,1112,,
500.908,1112,,
500.943,1110,,
500.978,1110,,
501.013,1112,,
501.048,1110,,
501.083,1108,,
501.118,1108,,
501.153,1108,,
501.188,1108,,
501.223,1109,,
501.258,1110,,
501.293,1109,,
501.328,1109,,
501.362,1109,,
501.397,1107,,
501.432,1101,,
501.467,1101,,
501.502,1102,,
501.537,1099,,
501.572,1102,,
501.607,1102,,
501.642,1102,,
501.677,1101,,
501.712,1105,,
501.747,1106,,
501.782,1106,,
501.817,1106,,
501.852,1106,,
501.886,1106,,
501.921,1101,,
501.956,1099,,
501.991,1099,,
502.026,1100,,
502.061,1099,,
502.096,1100,,
502.131,1104,,
502.166,1104,,
502.201,1110,,
502.236,1112,,
502.271,1113,,
502.305,1114,,
502.34,1113,,
502.375,1112,,
502.41,1109,,
502.445,1109,,
502.48,1105,,
502.515,1105,,
502.55,1105,,
502.585,1107,,
502.62,1105,,
502.655,1107,,
502.69,1103,,
502.724,1104,,
502.759,1104,,
502.794,1107,,
502.829,1107,,
502.864,1107,,
502.899,1107,,
502.934,1105,,
502.969,1105,,
503.004,1105,,
