x,y,lorentz_fit_y,residual
498.215,1109,,
498.25,1108.5,,
498.285,1108,,
498.32,1108,,
498.355,1103,,
498.39,1101,,
498.425,1101,,
498.46,1103,,
498.495,1104,,
498.53,1104,,
498.565,1106,,
498.6,1106,,
498.635,1105,,
498.67,1116,,
498.705,1116,,
498.74,1110,,
498.775,1106,,
498.81,1106,,
498.845,1106,,
498.88,1109,,
498.915,1101,,
498.95,1109,,
498.985,1109,,
499.02,1115,,
499.055,1111,,
499.09,1111,,
499.125,1111,,
499.16,1113,,
499.195,1111,,
499.23,1110,,
499.265,1113,,
499.3,1110,,
499.335,1107,,
499.37,1100,,
499.405,1100,,
499.44,1100,,
499.475,1100,,
499.51,1100,,
499.545,1111,,
499.58,1100,,
499.615,1113,,
499.65,1104,,
499.685,1107,,
499.72,1105,,
499.755,1105,,
499.79,1104,,
499.825,1105,,
499.86,1104,,
499.894,1104,,
499.929,1107,,
499.964,1110,,
499.999,1116,,
500.034,1116,,
500.069,1116,,
500.104,1112,,
500.139,1109,,
500.174,1106,,
500.209,1106,,
500.244,1106,,
500.279,1106,,
500.314,1116,,
500.349,1116,,
500.384,1115,,
500.419,1116,,
500.454,1116,,
500.489,1115,,
500.524,1115,,
500.559,1109,,
500.594,1107,,
500.629,1107,,
500.664,1109,,
500.699,1109,,
500.734,1113,,
500.768,1113,,
500.803,1113,,
500.838,1113,,
500.873,1109,,
500.908,1105,,
500.943,1105,,
500.978,1103,,
501.013,1102,,
501.048,1103,,
501.083,1102,,
501.118,1102,,
501.153,1108,,
501.188,1108,,
501.223,1106,,
501.258,1106,,
501.293,1105,,
501.328,1105,,
501.362,1106,,
501.397,1105,,
501.432,1105,,
501.467,1106,,
501.502,1106,,
501.537,1102,,
501.572,1105,,
501.607,1107,,
501.642,1105,,
501.677,1105,,
501.712,1105,,
501.747,1105,,
501.782,1105,,
501.817,1106,,
501.852,1111,,
501.886,1111,,
501.921,1111,,
501.956,1111,,
501.991,1111,,
502.026,1110,,
502.061,1110,,
502.096,1110,,
502.131,1110,,
502.166,1110,,
502.201,1106,,
502.236,1105,,
502.271,1106,,
502.305,1106,,
502.34,1105,,
502.375,1104,,
502.41,1106,,
502.445,1103,,
502.48,1103,,
