index,time,action_name,annotated_frame_path,angle_deg,angle_source,ac_distance_px,a_center_x,a_center_y,b_center_x,b_center_y,c_center_x,c_center_y,a_mask_area_px,b_mask_area_px,c_mask_area_px
80,2026-06-10 17:28:10.237,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000080_20260610_172810_197281_ROUTE_SAFE_STAY.png,17.969139740157004,route_internal_pre_move_guarded_bmask_frame,128.11223164008874,595.5711965349215,586.8322685435842,523.5622857142857,505.0520380952381,553.3253595760788,385.1504163512491,9235,13125,13210
81,2026-06-10 17:28:10.705,ANGLE_rule_ab_edge_step_41_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000081_20260610_172810_666527_ANGLE_rule_ab_edge_step_41_before_move.png,16.990823291986146,rule_ab_guarded_bmask,128.08510799961127,595.6307366189719,586.7825119236884,523.6039138349514,504.91337985436894,553.3253595760788,385.1504163512491,9435,13184,13210
82,2026-06-10 17:28:10.986,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000082_20260610_172810_946564_ROUTE_SAFE_STAY.png,16.144338780283476,route_internal_pre_move_guarded_bmask_frame,128.23337365643988,595.6391996557659,586.9367469879518,523.6111658954715,504.8656603201092,553.3253595760788,385.1504163512491,9296,13183,13210
83,2026-06-10 17:28:11.451,ANGLE_rule_ab_edge_step_42_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000083_20260610_172811_412669_ANGLE_rule_ab_edge_step_42_before_move.png,17.592424562181577,rule_ab_guarded_bmask,128.1168103472185,595.672057406019,586.8015422512584,523.5109250095165,505.1027788351732,553.3253595760788,385.1504163512491,9337,13135,13210
84,2026-06-10 17:28:11.735,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000084_20260610_172811_696065_ROUTE_SAFE_STAY.png,16.699244233993596,route_internal_pre_move_guarded_bmask_frame,128.17577582575186,595.7417498914459,586.8394485453756,523.5346957450054,505.01006557877076,553.3253595760788,385.1504163512491,9212,13114,13210
85,2026-06-10 17:28:12.198,ANGLE_rule_ab_edge_step_43_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000085_20260610_172812_159209_ANGLE_rule_ab_edge_step_43_before_move.png,16.55707137563664,rule_ab_guarded_bmask,128.05292161761562,595.6409653994019,586.7447671935071,523.4706061297437,505.10053996501637,553.3253595760788,385.1504163512491,9364,13149,13210
86,2026-06-10 17:28:12.463,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000086_20260610_172812_424485_ROUTE_SAFE_STAY.png,15.945395900922875,route_internal_pre_move_guarded_bmask_frame,128.3351297702703,595.7187601603988,587.0165817708897,523.5491561341104,505.1920078710361,553.3253595760788,385.1504163512491,9227,13213,13210
87,2026-06-10 17:28:12.937,ANGLE_rule_ab_edge_step_44_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000087_20260610_172812_897390_ANGLE_rule_ab_edge_step_44_before_move.png,13.73626830562256,rule_ab_guarded_bmask,128.01737594164902,595.5028236547682,586.7557805007991,523.5491479001826,505.0626141205113,553.3253595760788,385.1504163512491,9385,13144,13210
88,2026-06-10 17:28:13.214,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000088_20260610_172813_174969_ROUTE_SAFE_STAY.png,16.699244233993596,route_internal_pre_move_guarded_bmask_frame,128.18453064684167,595.6923660811104,586.8661895467361,523.4676034941132,505.2595518420053,553.3253595760788,385.1504163512491,9222,13165,13210
89,2026-06-10 17:28:13.689,ANGLE_rule_ab_edge_step_45_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000089_20260610_172813_650680_ANGLE_rule_ab_edge_step_45_before_move.png,16.699244233993596,rule_ab_guarded_bmask,127.92052769404512,595.5958654670094,586.6202870608398,523.5064836581482,504.8084477136574,553.3253595760788,385.1504163512491,9336,13187,13210
90,2026-06-10 17:28:13.967,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000090_20260610_172813_927959_ROUTE_SAFE_STAY.png,16.55707137563664,route_internal_pre_move_guarded_bmask_frame,128.15621495222322,595.6976871045167,586.8342788566441,523.4924202026358,505.31812295269293,553.3253595760788,385.1504163512491,9166,13127,13210
91,2026-06-10 17:28:14.432,ANGLE_rule_ab_edge_step_46_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000091_20260610_172814_393519_ANGLE_rule_ab_edge_step_46_before_move.png,17.10272896905238,rule_ab_guarded_bmask,128.1217156112174,595.6310407921644,586.8212248412442,523.4531143052703,505.29279793140165,553.3253595760788,385.1504163512491,9291,13149,13210
92,2026-06-10 17:28:14.718,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000092_20260610_172814_678570_ROUTE_SAFE_STAY.png,16.699244233993596,route_internal_pre_move_guarded_bmask_frame,127.96973504604915,595.5171560718511,586.7002258793159,523.31944760604,505.69034069352756,553.3253595760788,385.1504163512491,9297,13179,13210
93,2026-06-10 17:28:15.184,ANGLE_rule_ab_edge_step_47_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000093_20260610_172815_144957_ANGLE_rule_ab_edge_step_47_before_move.png,17.10272896905238,rule_ab_guarded_bmask,128.12448033355753,595.460981409425,586.8840250756593,523.3061488181196,505.74789085657824,553.3253595760788,385.1504163512491,9252,13157,13210
94,2026-06-10 17:28:15.451,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000094_20260610_172815_412123_ROUTE_SAFE_STAY.png,16.699244233993596,route_internal_pre_move_guarded_bmask_frame,128.18148810529607,595.62502671511,586.8867279333191,523.440397602246,505.1220881705744,553.3253595760788,385.1504163512491,9358,13179,13210
95,2026-06-10 17:28:15.925,ANGLE_rule_ab_edge_step_48_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000095_20260610_172815_885992_ANGLE_rule_ab_edge_step_48_before_move.png,13.091893064346863,rule_ab_guarded_bmask,128.14091554294748,595.6016330038676,586.8519553072625,523.5380637310822,505.2061753745532,553.3253595760788,385.1504163512491,9308,13149,13210
1,2026-06-10 17:36:43.862,ANGLE_current_angle,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000001_20260610_173643_820263_ANGLE_current_angle.png,105.39881974771339,rule_ab_guarded_bmask_nearest_to_a_center,161.8115816899744,592.8375163554181,589.4920899250625,521.1509573994359,508.01885112067686,552.6389435234616,390.04874964877774,8407,13474,7118
2,2026-06-10 17:36:54.214,ROUTE_SAFE_UP,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000002_20260610_173654_174367_ROUTE_SAFE_UP.png,105.91412091521184,route_internal_pre_move_guarded_bmask_nearest_to_a_center,161.5571470441087,593.3416224580018,588.9555702917772,520.7654432184943,507.7172558733018,552.6389435234616,390.04874964877774,9048,13323,7118
3,2026-06-10 17:36:54.695,ANGLE_rule_ab_edge_step_2_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000003_20260610_173654_655049_ANGLE_rule_ab_edge_step_2_before_move.png,105.69492414342001,rule_ab_guarded_bmask_nearest_to_a_center,156.16346318159208,597.6534611288605,580.7693290734825,520.9086404924556,507.84775917723897,552.6389435234616,390.04874964877774,9390,13321,7118
4,2026-06-10 17:37:01.775,ROUTE_SAFE_UP,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000004_20260610_173701_734598_ROUTE_SAFE_UP.png,106.61208033645963,route_internal_pre_move_guarded_bmask_nearest_to_a_center,155.48507066504462,597.6099081018274,580.0326396957854,520.9418286755772,507.51822600243014,552.6389435234616,390.04874964877774,9467,13168,7118
5,2026-06-10 17:37:02.256,ANGLE_rule_ab_edge_step_3_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000005_20260610_173702_216151_ANGLE_rule_ab_edge_step_3_before_move.png,105.63350034530703,rule_ab_guarded_bmask_nearest_to_a_center,145.0780883214442,597.9217662337662,568.2413506493507,520.9256761819136,508.29737019554955,552.6389435234616,390.04874964877774,9625,13347,7118
6,2026-06-10 17:37:09.114,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000006_20260610_173709_075613_ROUTE_LEFT.png,105.19240900955027,route_internal_pre_move_guarded_bmask_nearest_to_a_center,143.72741180644456,597.6953379478828,566.8444625407166,520.7913931980906,508.6763126491647,552.6389435234616,390.04874964877774,9824,13408,7118
7,2026-06-10 17:37:09.596,ANGLE_rule_ab_edge_step_4_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000007_20260610_173709_556407_ANGLE_rule_ab_edge_step_4_before_move.png,105.39881974771339,rule_ab_guarded_bmask_nearest_to_a_center,152.02191433443136,598.7691581926827,575.5810881643778,520.998220376687,508.29482426219784,552.6389435234616,390.04874964877774,9539,13486,7118
8,2026-06-10 17:37:16.676,ROUTE_SAFE_UP,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000008_20260610_173716_635270_ROUTE_SAFE_UP.png,105.39881974771339,route_internal_pre_move_guarded_bmask_nearest_to_a_center,153.09128956074306,599.0595039599833,576.631513130471,520.9498229488435,507.85564680177805,552.6389435234616,390.04874964877774,9596,13273,7118
9,2026-06-10 17:37:17.143,ANGLE_rule_ab_edge_step_5_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000009_20260610_173717_103754_ANGLE_rule_ab_edge_step_5_before_move.png,105.3369113377359,rule_ab_guarded_bmask_nearest_to_a_center,144.29620662238707,599.248908761844,566.7036090705844,520.77059712774,508.63703703703703,552.6389435234616,390.04874964877774,9393,13230,7118
10,2026-06-10 17:37:24.016,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000010_20260610_173723_976190_ROUTE_LEFT.png,105.3369113377359,route_internal_pre_move_guarded_bmask_nearest_to_a_center,144.47972233302008,599.3429277199012,566.8617763935131,520.7211574315758,508.80259527183233,552.6389435234616,390.04874964877774,9311,13409,7118
11,2026-06-10 17:37:24.512,ANGLE_rule_ab_edge_step_6_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000011_20260610_173724_472140_ANGLE_rule_ab_edge_step_6_before_move.png,105.3762512488262,rule_ab_guarded_bmask_nearest_to_a_center,147.19370847731352,597.6767558350208,570.7291910902696,520.8852188274153,508.4620523984686,552.6389435234616,390.04874964877774,9383,13321,7118
12,2026-06-10 17:37:31.378,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000012_20260610_173731_336796_ROUTE_LEFT.png,105.23448644629273,route_internal_pre_move_guarded_bmask_nearest_to_a_center,147.26654817953317,597.8370708895739,570.7304708258051,520.6571686339373,508.9908277573115,552.6389435234616,390.04874964877774,9409,13301,7118
13,2026-06-10 17:37:31.865,ANGLE_rule_ab_edge_step_7_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000013_20260610_173731_825873_ANGLE_rule_ab_edge_step_7_before_move.png,105.3369113377359,rule_ab_guarded_bmask_nearest_to_a_center,149.3910784648591,596.033928951287,574.0073388640715,520.673844773441,508.9798115746972,552.6389435234616,390.04874964877774,9402,13374,7118
14,2026-06-10 17:37:38.717,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000014_20260610_173738_677111_ROUTE_LEFT.png,105.23448644629273,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.23497046374203,595.4477948277712,574.1258718746647,520.6779330028542,509.02486104852034,552.6389435234616,390.04874964877774,9319,13314,7118
15,2026-06-10 17:37:39.195,ANGLE_rule_ab_edge_step_8_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000015_20260610_173739_154739_ANGLE_rule_ab_edge_step_8_before_move.png,105.23448644629273,rule_ab_guarded_bmask_nearest_to_a_center,151.44042025785052,593.9839456955069,577.3235642710915,520.7420542490045,508.8925539108874,552.6389435234616,390.04874964877774,9281,13309,7118
16,2026-06-10 17:37:46.076,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000016_20260610_173746_036601_ROUTE_LEFT.png,105.13020077704799,route_internal_pre_move_guarded_bmask_nearest_to_a_center,151.33867188146087,593.9938544474394,577.2048517520216,520.5445108289769,509.34936519790887,552.6389435234616,390.04874964877774,9275,13390,7118
17,2026-06-10 17:37:46.568,ANGLE_rule_ab_edge_step_9_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000017_20260610_173746_529134_ANGLE_rule_ab_edge_step_9_before_move.png,105.9767908454592,rule_ab_guarded_bmask_nearest_to_a_center,150.10075914235992,592.344440849779,576.6455300334304,520.4269721621016,508.87416971415774,552.6389435234616,390.04874964877774,9273,13399,7118
18,2026-06-10 17:37:53.417,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000018_20260610_173753_377976_ROUTE_LEFT.png,105.35910366967542,route_internal_pre_move_guarded_bmask_nearest_to_a_center,150.13212433547105,592.2530651753066,576.7262852226286,520.374841547983,509.01946163597046,552.6389435234616,390.04874964877774,9298,13411,7118
19,2026-06-10 17:37:53.895,ANGLE_rule_ab_edge_step_10_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000019_20260610_173753_855776_ANGLE_rule_ab_edge_step_10_before_move.png,105.59796158465997,rule_ab_guarded_bmask_nearest_to_a_center,149.95030960765428,590.1300699300699,577.5845077998924,520.1680114621823,508.85061458411883,552.6389435234616,390.04874964877774,9295,13261,7118
20,2026-06-10 17:38:00.777,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000020_20260610_173800_737954_ROUTE_LEFT.png,105.56151032532848,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.94652196032962,589.7633194474896,577.7636483227362,520.1241810377287,508.88975073424206,552.6389435234616,390.04874964877774,9122,13279,7118
21,2026-06-10 17:38:01.261,ANGLE_rule_ab_edge_step_11_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000021_20260610_173801_221685_ANGLE_rule_ab_edge_step_11_before_move.png,105.56151032532848,rule_ab_guarded_bmask_nearest_to_a_center,149.54154859539477,586.753242506812,578.8159128065395,520.1527327553713,508.81831888428195,552.6389435234616,390.04874964877774,9175,13265,7118
22,2026-06-10 17:38:08.119,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000022_20260610_173808_078455_ROUTE_LEFT.png,105.56151032532848,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.36067542714898,586.4123841617524,578.7841196293176,520.2488824910978,508.6306538374119,552.6389435234616,390.04874964877774,9496,13199,7118
23,2026-06-10 17:38:08.591,ANGLE_rule_ab_edge_step_12_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000023_20260610_173808_552325_ANGLE_rule_ab_edge_step_12_before_move.png,105.66002913184354,rule_ab_guarded_bmask_nearest_to_a_center,149.14509787941304,583.3145108338805,580.0920332676734,520.2610115431348,508.5177703523694,552.6389435234616,390.04874964877774,9138,13168,7118
24,2026-06-10 17:38:15.477,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000024_20260610_173815_437898_ROUTE_LEFT.png,105.66002913184354,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.6043316703949,583.9996708360763,580.2628922536757,520.2113135914958,508.35618830675776,552.6389435234616,390.04874964877774,9114,13170,7118
25,2026-06-10 17:38:15.959,ANGLE_rule_ab_edge_step_13_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000025_20260610_173815_920334_ANGLE_rule_ab_edge_step_13_before_move.png,107.0601140423526,rule_ab_guarded_bmask_nearest_to_a_center,149.7582005251232,582.1490599820949,581.3602282900627,520.4195489867438,507.30390065518816,552.6389435234616,390.04874964877774,8936,13126,7118
26,2026-06-10 17:38:22.821,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000026_20260610_173822_779214_ROUTE_LEFT.png,105.88205067575025,route_internal_pre_move_guarded_bmask_nearest_to_a_center,150.40542764759525,582.8258717660292,581.74544431946,520.432508564903,507.60274076893796,552.6389435234616,390.04874964877774,8890,13135,7118
27,2026-06-10 17:38:23.309,ANGLE_rule_ab_edge_step_14_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000027_20260610_173823_269380_ANGLE_rule_ab_edge_step_14_before_move.png,107.74467162505694,rule_ab_guarded_bmask_nearest_to_a_center,150.4849845827812,580.0987927788237,583.1912725661757,520.4261328842621,506.4632578077159,552.6389435234616,390.04874964877774,9029,13064,7118
28,2026-06-10 17:38:30.195,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000028_20260610_173830_152378_ROUTE_LEFT.png,105.78562001973158,route_internal_pre_move_guarded_bmask_nearest_to_a_center,150.21600802974322,579.7146385271666,583.0793668612483,520.5636712749616,506.6161290322581,552.6389435234616,390.04874964877774,8908,13020,7118
29,2026-06-10 17:38:30.754,ANGLE_rule_ab_edge_step_15_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000029_20260610_173830_709490_ANGLE_rule_ab_edge_step_15_before_move.png,107.26182037161276,rule_ab_guarded_bmask_nearest_to_a_center,149.53804629057112,576.6680497925311,583.7731299764495,520.4582375478927,505.90375478927206,552.6389435234616,390.04874964877774,8917,13050,7118
30,2026-06-10 17:38:37.621,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000030_20260610_173837_580489_ROUTE_LEFT.png,107.4471884232822,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.59950120722718,576.546545212175,583.8968007109531,520.4343113726097,506.08593326623827,552.6389435234616,390.04874964877774,9002,12917,7118
31,2026-06-10 17:38:38.110,ANGLE_rule_ab_edge_step_16_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000031_20260610_173838_070168_ANGLE_rule_ab_edge_step_16_before_move.png,107.54132628848318,rule_ab_guarded_bmask_nearest_to_a_center,148.8584507774755,573.7829241071429,584.3262276785714,520.5917512985503,505.703387859524,552.6389435234616,390.04874964877774,8960,12899,7118
32,2026-06-10 17:38:44.983,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000032_20260610_173844_940117_ROUTE_LEFT.png,107.8297342256772,route_internal_pre_move_guarded_bmask_nearest_to_a_center,148.44447043515734,574.175,583.7008849557523,520.4031097702483,506.2068538717413,552.6389435234616,390.04874964877774,9040,12927,7118
33,2026-06-10 17:38:45.495,ANGLE_rule_ab_edge_step_17_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000033_20260610_173845_454033_ANGLE_rule_ab_edge_step_17_before_move.png,107.12613410644049,rule_ab_guarded_bmask_nearest_to_a_center,150.31609212650446,573.6330496780129,585.98125574977,521.0121885366042,506.25781069196944,552.6389435234616,390.04874964877774,8696,12963,7118
34,2026-06-10 17:38:52.422,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000034_20260610_173852_380291_ROUTE_LEFT.png,105.69492414342001,route_internal_pre_move_guarded_bmask_nearest_to_a_center,151.11421223865875,574.7328887328887,586.3727623727624,521.2445263712286,508.12038221352793,552.6389435234616,390.04874964877774,8547,13291,7118
35,2026-06-10 17:38:52.907,ANGLE_rule_ab_edge_step_18_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000035_20260610_173852_866834_ANGLE_rule_ab_edge_step_18_before_move.png,94.9697407281103,rule_ab_guarded_bmask_nearest_to_a_center,149.4175787798084,572.6039281841186,585.4452343655862,521.1791134036032,507.9874411302983,552.6389435234616,390.04874964877774,8299,13377,7118
36,2026-06-10 17:38:53.402,ROUTE_PRESTOP_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000036_20260610_173853_361982_ROUTE_PRESTOP_LEFT.png,109.72227776444704,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.9102085669106,572.695652173913,585.9416218856863,521.466525615838,507.00506271724345,552.6389435234616,390.04874964877774,8188,13234,7118
37,2026-06-10 17:38:56.248,ANGLE_current_angle,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000037_20260610_173856_209331_ANGLE_current_angle.png,104.59917515251205,rule_ab_guarded_bmask_nearest_to_a_center,149.47122169722053,571.6215658454792,585.9180962208178,521.2982639928165,508.4865309787489,552.6389435234616,390.04874964877774,7753,13364,7118
38,2026-06-10 17:39:06.523,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000038_20260610_173906_482263_ROUTE_LEFT.png,106.38954033403478,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.19750911458289,571.3288926912735,585.7435834759227,520.8732246186217,507.716239573157,552.6389435234616,390.04874964877774,8182,13307,7118
39,2026-06-10 17:39:07.002,ANGLE_rule_ab_edge_step_2_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000039_20260610_173906_962610_ANGLE_rule_ab_edge_step_2_before_move.png,116.56505117707799,rule_ab_guarded_bmask_nearest_to_a_center,150.1153422183668,572.0801411290323,586.4243951612904,521.0146140853345,508.81743408974074,552.6389435234616,390.04874964877774,7936,13617,7118
40,2026-06-10 17:39:14.324,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000040_20260610_173914_282414_ROUTE_LEFT.png,105.18583726220133,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.66426818516751,571.2325863113265,586.2889158086009,520.7936186186187,508.04992492492494,552.6389435234616,390.04874964877774,8255,13320,7118
41,2026-06-10 17:39:14.806,ANGLE_rule_ab_edge_step_3_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000041_20260610_173914_767227_ANGLE_rule_ab_edge_step_3_before_move.png,118.8865817669107,rule_ab_guarded_bmask_nearest_to_a_center,148.4586513318326,567.2082481664062,586.596008176025,518.9726619816201,505.2487450768399,552.6389435234616,390.04874964877774,8317,12949,7118
42,2026-06-10 17:39:22.121,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000042_20260610_173922_081946_ROUTE_LEFT.png,105.58630449147316,route_internal_pre_move_guarded_bmask_nearest_to_a_center,148.1601457657142,569.3408150470219,585.4366144200627,518.5902247436177,508.6450650956433,552.6389435234616,390.04874964877774,7975,13749,7118
43,2026-06-10 17:39:22.603,ANGLE_rule_ab_edge_step_4_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000043_20260610_173922_563989_ANGLE_rule_ab_edge_step_4_before_move.png,115.64100582430528,rule_ab_guarded_bmask_nearest_to_a_center,148.9332192848829,567.1171403962102,587.1390426971823,519.3244781783682,506.32971537001896,552.6389435234616,390.04874964877774,8127,13175,7118
44,2026-06-10 17:39:29.723,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000044_20260610_173929_682912_ROUTE_LEFT.png,105.27876532966117,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.22159712479316,568.4458219687577,586.9342920902554,519.8717052791493,506.83843524496774,552.6389435234616,390.04874964877774,8066,13165,7118
45,2026-06-10 17:39:30.206,ANGLE_rule_ab_edge_step_5_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000045_20260610_173930_165697_ANGLE_rule_ab_edge_step_5_before_move.png,102.38075692880717,rule_ab_guarded_bmask_nearest_to_a_center,148.95769567745623,568.4152487336017,586.6628133523834,519.4236714264684,508.6696599440601,552.6389435234616,390.04874964877774,7699,13586,7118
46,2026-06-10 17:39:37.096,ROUTE_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000046_20260610_173937_057558_ROUTE_LEFT.png,102.72435568542237,route_internal_pre_move_guarded_bmask_nearest_to_a_center,148.88882692306046,568.7114479874542,586.472164140094,519.4695422147108,508.80410022779046,552.6389435234616,390.04874964877774,7652,13609,7118
47,2026-06-10 17:39:37.573,ANGLE_rule_ab_edge_step_6_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000047_20260610_173937_533823_ANGLE_rule_ab_edge_step_6_before_move.png,105.34527721166997,rule_ab_guarded_bmask_nearest_to_a_center,148.75773309827233,566.1575848849945,587.3142113910186,519.6676877101232,508.9882704519985,552.6389435234616,390.04874964877774,7304,13385,7118
48,2026-06-10 17:39:37.854,ROUTE_PRESTOP_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000048_20260610_173937_815146_ROUTE_PRESTOP_LEFT.png,98.85795876362835,route_internal_pre_move_guarded_bmask_nearest_to_a_center,150.10026342759966,567.9038987196087,588.0873255646669,519.5991180027029,510.5476918699765,552.6389435234616,390.04874964877774,6951,14059,7118
49,2026-06-10 17:39:40.699,ANGLE_current_angle,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000049_20260610_173940_660294_ANGLE_current_angle.png,104.2952056797456,rule_ab_guarded_bmask_nearest_to_a_center,147.9627548764231,566.8217644424541,586.2130168681892,521.5586469468443,509.2796895592327,552.6389435234616,390.04874964877774,6699,13658,7118
50,2026-06-10 17:39:44.352,ROUTE_PRESTOP_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000050_20260610_173944_312407_ROUTE_PRESTOP_LEFT.png,111.5713071912546,route_internal_pre_move_guarded_bmask_nearest_to_a_center,148.56056705764934,566.2762232745014,587.0591189553738,521.5664201183432,508.91752958579883,552.6389435234616,390.04874964877774,6969,13520,7118
51,2026-06-10 17:39:47.254,ANGLE_current_angle,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000051_20260610_173947_214579_ANGLE_current_angle.png,112.4794343971031,rule_ab_guarded_bmask_nearest_to_a_center,148.72655920404503,568.517230527144,586.3743509047994,521.4014246804944,512.5349535582094,552.6389435234616,390.04874964877774,6355,14319,7118
52,2026-06-10 17:39:51.057,ROUTE_PRESTOP_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000052_20260610_173951_017806_ROUTE_PRESTOP_LEFT.png,104.93141717813755,route_internal_pre_move_guarded_bmask_nearest_to_a_center,147.28791862318766,567.7417118746233,585.133363471971,521.6835940341942,509.9390323754092,552.6389435234616,390.04874964877774,6636,13745,7118
53,2026-06-10 17:40:04.024,ANGLE_current_angle,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000053_20260610_174003_985136_ANGLE_current_angle.png,90.0,rule_ab_guarded_bmask_nearest_to_a_center,150.3505673105365,568.514746703678,588.1193615544761,517.9747185330008,517.7233870424054,552.6389435234616,390.04874964877774,5764,14833,7118
54,2026-06-10 17:40:07.620,ROUTE_PRESTOP_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000054_20260610_174007_579010_ROUTE_PRESTOP_LEFT.png,99.97205768733107,route_internal_pre_move_guarded_bmask_nearest_to_a_center,149.13696194802208,566.0131521262604,587.7729066199036,516.9115540109227,512.7802681041209,552.6389435234616,390.04874964877774,6843,14099,7118
55,2026-06-10 17:40:10.643,ANGLE_current_angle,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000055_20260610_174010_603941_ANGLE_current_angle.png,115.08359400619092,rule_ab_guarded_bmask_nearest_to_a_center,148.42731199124898,564.2097819681792,587.6769298762522,517.0978533593532,512.770002787845,552.6389435234616,390.04874964877774,6788,14348,7118
56,2026-06-10 17:40:14.260,ROUTE_PRESTOP_LEFT,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000056_20260610_174014_220683_ROUTE_PRESTOP_LEFT.png,107.3674491391818,route_internal_pre_move_guarded_bmask_nearest_to_a_center,147.31017501747183,561.9155405405405,587.2996361746361,516.8367939272159,509.08684974324626,552.6389435234616,390.04874964877774,7696,13437,7118
