index,wavelength,raw_y,threshold_filtered_y,median_filtered_y,angle_deg
0,498.215,1102.0,1102.0,1096.0,65.72800530014757
1,498.25,1095.0,1095.0,1099.0,65.72800530014757
2,498.285,1096.0,1096.0,1096.0,65.72800530014757
3,498.32,1105.0,1105.0,1096.0,65.72800530014757
4,498.355,1089.0,1089.0,1096.0,65.72800530014757
5,498.39,1096.0,1096.0,1089.0,65.72800530014757
6,498.425,1088.0,1088.0,1088.0,65.72800530014757
7,498.46,1086.0,1086.0,1088.0,65.72800530014757
8,498.495,1086.0,1086.0,1087.0,65.72800530014757
9,498.53,1097.0,1097.0,1087.0,65.72800530014757
10,498.565,1087.0,1087.0,1097.0,65.72800530014757
11,498.6,1102.0,1102.0,1102.0,65.72800530014757
12,498.635,1109.0,1109.0,1102.0,65.72800530014757
13,498.67,1110.0,1110.0,1102.0,65.72800530014757
14,498.705,1099.0,1099.0,1102.0,65.72800530014757
15,498.74,1102.0,1102.0,1102.0,65.72800530014757
16,498.775,1091.0,1091.0,1102.0,65.72800530014757
17,498.81,1107.0,1107.0,1102.0,65.72800530014757
18,498.845,1104.0,1104.0,1103.0,65.72800530014757
19,498.88,1091.0,1091.0,1104.0,65.72800530014757
20,498.915,1103.0,1103.0,1104.0,65.72800530014757
21,498.95,1105.0,1105.0,1103.0,65.72800530014757
22,498.985,1106.0,1106.0,1104.0,65.72800530014757
23,499.02,1098.0,1098.0,1105.0,65.72800530014757
24,499.055,1104.0,1104.0,1104.0,65.72800530014757
25,499.09,1113.0,1113.0,1104.0,65.72800530014757
26,499.125,1095.0,1095.0,1111.0,65.72800530014757
27,499.16,1111.0,1111.0,1113.0,65.72800530014757
28,499.195,1144.0,1144.0,1111.0,65.72800530014757
29,499.23,1113.0,1113.0,1111.0,65.72800530014757
30,499.265,1099.0,1099.0,1113.0,65.72800530014757
31,499.3,1108.0,1108.0,1108.0,65.72800530014757
32,499.335,1122.0,1122.0,1099.0,65.72800530014757
33,499.37,1098.0,1098.0,1102.0,65.72800530014757
34,499.405,1095.0,1095.0,1100.0,65.72800530014757
35,499.44,1102.0,1102.0,1098.0,65.72800530014757
36,499.475,1100.0,1100.0,1100.0,65.72800530014757
37,499.51,1095.0,1095.0,1100.0,65.72800530014757
38,499.545,1100.0,1100.0,1100.0,65.72800530014757
39,499.58,1090.0,1090.0,1100.0,65.72800530014757
40,499.615,1100.0,1100.0,1100.0,65.72800530014757
41,499.65,1100.0,1100.0,1097.0,65.72800530014757
42,499.685,1097.0,1097.0,1097.0,65.72800530014757
43,499.72,1093.0,1093.0,1095.0,65.72800530014757
44,499.755,1080.0,1080.0,1095.0,65.72800530014757
45,499.79,1095.0,1095.0,1093.0,65.72800530014757
46,499.825,1099.0,1099.0,1093.0,65.72800530014757
47,499.86,1093.0,1093.0,1093.0,65.72800530014757
48,499.894,1091.0,1091.0,1093.0,65.72800530014757
49,499.929,1091.0,1091.0,1093.0,65.72800530014757
50,499.964,1103.0,1103.0,1103.0,65.72800530014757
51,499.999,1107.0,1107.0,1107.0,65.72800530014757
52,500.034,1121.0,1121.0,1107.0,65.72800530014757
53,500.069,1119.0,1119.0,1107.0,65.72800530014757
54,500.104,1088.0,1088.0,1102.0,65.72800530014757
55,500.139,1095.0,1095.0,1102.0,65.72800530014757
56,500.174,1102.0,1102.0,1102.0,65.72800530014757
57,500.209,1111.0,1111.0,1102.0,65.72800530014757
58,500.244,1108.0,1108.0,1102.0,65.72800530014757
59,500.279,1100.0,1100.0,1108.0,65.72800530014757
60,500.314,1094.0,1094.0,1104.0,65.72800530014757
61,500.349,1115.0,1115.0,1100.0,65.72800530014757
62,500.384,1104.0,1104.0,1103.0,65.72800530014757
63,500.419,1097.0,1097.0,1104.0,65.72800530014757
64,500.454,1103.0,1103.0,1103.0,65.72800530014757
65,500.489,1106.0,1106.0,1103.0,65.72800530014757
66,500.524,1097.0,1097.0,1106.0,65.72800530014757
67,500.559,1107.0,1107.0,1106.0,65.72800530014757
68,500.594,1106.0,1106.0,1103.0,65.72800530014757
69,500.629,1103.0,1103.0,1103.0,65.72800530014757
70,500.664,1090.0,1090.0,1102.0,65.72800530014757
71,500.699,1092.0,1092.0,1092.0,65.72800530014757
72,500.734,1102.0,1102.0,1092.0,65.72800530014757
73,500.768,1091.0,1091.0,1093.0,65.72800530014757
74,500.803,1093.0,1093.0,1100.0,65.72800530014757
75,500.838,1104.0,1104.0,1097.0,65.72800530014757
76,500.873,1100.0,1100.0,1099.0,65.72800530014757
77,500.908,1097.0,1097.0,1100.0,65.72800530014757
78,500.943,1099.0,1099.0,1099.0,65.72800530014757
79,500.978,1100.0,1100.0,1097.0,65.72800530014757
80,501.013,1097.0,1097.0,1097.0,65.72800530014757
81,501.048,1097.0,1097.0,1097.0,65.72800530014757
82,501.083,1093.0,1093.0,1097.0,65.72800530014757
83,501.118,1109.0,1109.0,1097.0,65.72800530014757
84,501.153,1091.0,1091.0,1101.0,65.72800530014757
85,501.188,1101.0,1101.0,1101.0,65.72800530014757
86,501.223,1103.0,1103.0,1101.0,65.72800530014757
87,501.258,1101.0,1101.0,1101.0,65.72800530014757
88,501.293,1097.0,1097.0,1097.0,65.72800530014757
89,501.328,1092.0,1092.0,1097.0,65.72800530014757
90,501.362,1095.0,1095.0,1097.0,65.72800530014757
91,501.397,1097.0,1097.0,1097.0,65.72800530014757
92,501.432,1099.0,1099.0,1098.0,65.72800530014757
93,501.467,1098.0,1098.0,1099.0,65.72800530014757
94,501.502,1106.0,1106.0,1100.0,65.72800530014757
95,501.537,1104.0,1104.0,1100.0,65.72800530014757
96,501.572,1100.0,1100.0,1104.0,65.72800530014757
97,501.607,1087.0,1087.0,1100.0,65.72800530014757
98,501.642,1111.0,1111.0,1096.0,65.72800530014757
99,501.677,1096.0,1096.0,1096.0,65.72800530014757
100,501.712,1092.0,1092.0,1096.0,65.72800530014757
101,501.747,1114.0,1114.0,1095.0,65.72800530014757
102,501.782,1093.0,1093.0,1095.0,65.72800530014757
103,501.817,1095.0,1095.0,1100.0,65.72800530014757
104,501.852,1100.0,1100.0,1095.0,65.72800530014757
105,501.886,1101.0,1101.0,1098.0,65.72800530014757
106,501.921,1095.0,1095.0,1100.0,65.72800530014757
107,501.956,1098.0,1098.0,1100.0,65.72800530014757
108,501.991,1100.0,1100.0,1098.0,65.72800530014757
109,502.026,1114.0,1114.0,1098.0,65.72800530014757
110,502.061,1090.0,1090.0,1096.0,65.72800530014757
111,502.096,1094.0,1094.0,1094.0,65.72800530014757
112,502.131,1096.0,1096.0,1093.0,65.72800530014757
113,502.166,1093.0,1093.0,1093.0,65.72800530014757
114,502.201,1088.0,1088.0,1093.0,65.72800530014757
115,502.236,1092.0,1092.0,1093.0,65.72800530014757
116,502.271,1094.0,1094.0,1094.0,65.72800530014757
117,502.305,1101.0,1101.0,1097.0,65.72800530014757
118,502.34,1105.0,1105.0,1101.0,65.72800530014757
119,502.375,1097.0,1097.0,1101.0,65.72800530014757
120,502.41,1103.0,1103.0,1097.0,65.72800530014757
121,502.445,1092.0,1092.0,1097.0,65.72800530014757
122,502.48,1088.0,1088.0,1097.0,65.72800530014757
123,502.515,1097.0,1097.0,1097.0,65.72800530014757
124,502.55,1097.0,1097.0,1097.0,65.72800530014757
125,502.585,1102.0,1102.0,1097.0,65.72800530014757
126,502.62,1100.0,1100.0,1098.0,65.72800530014757
127,502.655,1096.0,1096.0,1098.0,65.72800530014757
128,502.69,1098.0,1098.0,1098.0,65.72800530014757
129,502.724,1098.0,1098.0,1098.0,65.72800530014757
130,502.759,1096.0,1096.0,1098.0,65.72800530014757
131,502.794,1104.0,1104.0,1101.0,65.72800530014757
132,502.829,1106.0,1106.0,1101.0,65.72800530014757
133,502.864,1101.0,1101.0,1101.0,65.72800530014757
134,502.899,1094.0,1094.0,1101.0,65.72800530014757
135,502.934,1096.0,1096.0,1096.0,65.72800530014757
136,502.969,1101.0,1101.0,1096.0,65.72800530014757
137,503.004,1082.0,1082.0,1096.0,65.72800530014757
138,503.039,1112.0,1112.0,1091.0,65.72800530014757
139,503.073,1088.0,1088.0,1091.0,65.72800530014757
140,503.108,1091.0,1091.0,1098.0,65.72800530014757
141,503.143,1098.0,1098.0,1098.0,65.72800530014757
142,503.178,1099.0,1099.0,1099.0,65.72800530014757
143,503.213,1106.0,1106.0,1099.0,65.72800530014757
144,503.248,1112.0,1112.0,1103.0,65.72800530014757
145,503.283,1089.0,1089.0,1103.0,65.72800530014757
146,503.318,1103.0,1103.0,1096.0,65.72800530014757
147,503.353,1088.0,1088.0,1095.0,65.72800530014757
148,503.388,1096.0,1096.0,1095.0,65.72800530014757
149,503.422,1095.0,1095.0,1095.0,65.72800530014757
150,503.457,1091.0,1091.0,1095.0,65.72800530014757
151,503.492,1102.0,1102.0,1091.0,65.72800530014757
152,503.527,1088.0,1088.0,1091.0,65.72800530014757
153,503.562,1086.0,1086.0,1094.0,65.72800530014757
154,503.597,1097.0,1097.0,1094.0,65.72800530014757
155,503.632,1094.0,1094.0,1094.0,65.72800530014757
156,503.667,1101.0,1101.0,1094.0,65.72800530014757
157,503.702,1091.0,1091.0,1094.0,65.72800530014757
158,503.736,1089.0,1089.0,1101.0,65.72800530014757
159,503.771,1101.0,1101.0,1101.0,65.72800530014757
160,503.806,1110.0,1110.0,1101.0,65.72800530014757
161,503.841,1105.0,1105.0,1105.0,65.72800530014757
162,503.876,1090.0,1090.0,1105.0,65.72800530014757
163,503.911,1107.0,1107.0,1105.0,65.72800530014757
164,503.946,1092.0,1092.0,1092.0,65.72800530014757
165,503.981,1106.0,1106.0,1099.0,65.72800530014757
166,504.015,1092.0,1092.0,1093.0,65.72800530014757
167,504.05,1099.0,1099.0,1097.0,65.72800530014757
168,504.085,1093.0,1093.0,1097.0,65.72800530014757
169,504.12,1097.0,1097.0,1097.0,65.72800530014757
170,504.155,1098.0,1098.0,1097.0,65.72800530014757
171,504.19,1094.0,1094.0,1098.0,65.72800530014757
172,504.225,1110.0,1110.0,1102.0,65.72800530014757
173,504.26,1109.0,1109.0,1109.0,65.72800530014757
174,504.294,1102.0,1102.0,1109.0,65.72800530014757
175,504.329,1112.0,1112.0,1103.0,65.72800530014757
176,504.364,1101.0,1101.0,1102.0,65.72800530014757
177,504.399,1103.0,1103.0,1103.0,65.72800530014757
178,504.434,1100.0,1100.0,1101.0,65.72800530014757
179,504.469,1106.0,1106.0,1100.0,65.72800530014757
180,504.504,1098.0,1098.0,1098.0,65.72800530014757
181,504.539,1097.0,1097.0,1097.0,65.72800530014757
182,504.573,1095.0,1095.0,1097.0,65.72800530014757
183,504.608,1097.0,1097.0,1097.0,65.72800530014757
184,504.643,1107.0,1107.0,1097.0,65.72800530014757
185,504.678,1105.0,1105.0,1104.0,65.72800530014757
186,504.713,1097.0,1097.0,1104.0,65.72800530014757
187,504.748,1104.0,1104.0,1104.0,65.72800530014757
188,504.783,1103.0,1103.0,1104.0,65.72800530014757
189,504.817,1114.0,1114.0,1104.0,65.72800530014757
190,504.852,1104.0,1104.0,1110.0,65.72800530014757
191,504.887,1112.0,1112.0,1112.0,65.72800530014757
192,504.922,1110.0,1110.0,1110.0,65.72800530014757
193,504.957,1113.0,1113.0,1112.0,65.72800530014757
194,504.992,1105.0,1105.0,1112.0,65.72800530014757
195,505.027,1122.0,1122.0,1112.0,65.72800530014757
196,505.061,1112.0,1112.0,1105.0,65.72800530014757
197,505.096,1091.0,1091.0,1110.0,65.72800530014757
198,505.131,1105.0,1105.0,1105.0,65.72800530014757
199,505.166,1110.0,1110.0,1105.0,65.72800530014757
200,505.201,1087.0,1087.0,1106.0,65.72800530014757
201,505.236,1106.0,1106.0,1106.0,65.72800530014757
202,505.271,1116.0,1116.0,1101.0,65.72800530014757
203,505.305,1101.0,1101.0,1101.0,65.72800530014757
204,505.34,1099.0,1099.0,1101.0,65.72800530014757
205,505.375,1096.0,1096.0,1101.0,65.72800530014757
206,505.41,1105.0,1105.0,1105.0,65.72800530014757
207,505.445,1118.0,1118.0,1105.0,65.72800530014757
208,505.48,1112.0,1112.0,1105.0,65.72800530014757
209,505.514,1093.0,1093.0,1097.0,65.72800530014757
210,505.549,1097.0,1097.0,1097.0,65.72800530014757
211,505.584,1091.0,1091.0,1097.0,65.72800530014757
212,505.619,1109.0,1109.0,1109.0,65.72800530014757
213,505.654,1112.0,1112.0,1109.0,65.72800530014757
214,505.689,1112.0,1112.0,1109.0,65.72800530014757
215,505.724,1092.0,1092.0,1102.0,65.72800530014757
216,505.758,1102.0,1102.0,1097.0,65.72800530014757
217,505.793,1097.0,1097.0,1097.0,65.72800530014757
218,505.828,1097.0,1097.0,1098.0,65.72800530014757
219,505.863,1103.0,1103.0,1097.0,65.72800530014757
220,505.898,1098.0,1098.0,1097.0,65.72800530014757
221,505.933,1096.0,1096.0,1098.0,65.72800530014757
222,505.967,1095.0,1095.0,1098.0,65.72800530014757
223,506.002,1108.0,1108.0,1096.0,65.72800530014757
224,506.037,1103.0,1103.0,1095.0,65.72800530014757
225,506.072,1087.0,1087.0,1098.0,65.72800530014757
226,506.107,1093.0,1093.0,1093.0,65.72800530014757
227,506.142,1098.0,1098.0,1092.0,65.72800530014757
228,506.176,1081.0,1081.0,1093.0,65.72800530014757
229,506.211,1092.0,1092.0,1098.0,65.72800530014757
230,506.246,1101.0,1101.0,1099.0,65.72800530014757
231,506.281,1104.0,1104.0,1099.0,65.72800530014757
232,506.316,1099.0,1099.0,1099.0,65.72800530014757
233,506.35,1096.0,1096.0,1099.0,65.72800530014757
234,506.385,1099.0,1099.0,1099.0,65.72800530014757
235,506.42,1098.0,1098.0,1099.0,65.72800530014757
236,506.455,1109.0,1109.0,1103.0,65.72800530014757
237,506.49,1103.0,1103.0,1103.0,65.72800530014757
238,506.525,1118.0,1118.0,1103.0,65.72800530014757
239,506.559,1099.0,1099.0,1099.0,65.72800530014757
240,506.594,1089.0,1089.0,1099.0,65.72800530014757
