metric,reference_mean
tenengrad,23697.34873351087
laplacian_var,58009.07846386975
brenner,870.9402283619936
highfreq_ratio,0.6884225129537135
local_contrast,0.05256760220827349
edge_width,17.0
halo_width,1.0
brightness_mean,247.4397617720526
brightness_std,28.94731825681411
red_blue_ratio,0.9999769738514056
modified_laplacian,55.761885592782974
dct_energy,0.010824865661561489
smd,4.009642588981617
entropy,1.1980494500261583
