cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-08 15:15:10,True,False,moving,601.7595196250733,326.1133567662566,609.412,327.059,7.652480374926768,0.9456432337434535,1.0,3414,9260,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0001_20260608_151510_400_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0001_20260608_151510_400_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0001_20260608_151510_400_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0001_20260608_151510_400_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0001_20260608_151510_400_action_-2_overlap_mask.png
2,2026-06-08 15:15:11,True,False,moving,601.7815249266862,325.9592375366569,609.412,327.059,7.630475073313846,1.0997624633431542,1.0,3410,9364,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0002_20260608_151511_086_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0002_20260608_151511_086_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0002_20260608_151511_086_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0002_20260608_151511_086_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0002_20260608_151511_086_action_-2_overlap_mask.png
3,2026-06-08 15:15:11,True,False,moving,601.8552979160552,325.9647783974171,609.412,327.059,7.556702083944856,1.0942216025829339,1.0,3407,9360,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0003_20260608_151511_487_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0003_20260608_151511_487_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0003_20260608_151511_487_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0003_20260608_151511_487_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0003_20260608_151511_487_action_-2_overlap_mask.png
4,2026-06-08 15:15:12,True,False,moving,601.8187426556992,325.91186839012926,609.412,327.059,7.59325734430081,1.147131609870769,1.0,3404,9397,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0004_20260608_151511_885_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0004_20260608_151511_885_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0004_20260608_151511_885_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0004_20260608_151511_885_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0004_20260608_151511_885_action_-2_overlap_mask.png
5,2026-06-08 15:15:12,True,False,moving,601.7126909518214,325.8933607520564,609.412,327.059,7.699309048178634,1.1656392479436022,1.0,3404,9290,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0005_20260608_151512_286_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0005_20260608_151512_286_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0005_20260608_151512_286_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0005_20260608_151512_286_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0005_20260608_151512_286_action_-2_overlap_mask.png
6,2026-06-08 15:15:12,True,False,moving,601.6900087899209,325.8250805742748,609.412,327.059,7.721991210079182,1.2339194257252188,1.0,3413,9402,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0006_20260608_151512_683_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0006_20260608_151512_683_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0006_20260608_151512_683_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0006_20260608_151512_683_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0006_20260608_151512_683_action_-2_overlap_mask.png
7,2026-06-08 15:15:13,True,False,moving,601.6353526485221,325.86889083991804,609.412,327.059,7.776647351477891,1.1901091600819882,1.0,3417,9410,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0007_20260608_151513_083_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0007_20260608_151513_083_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0007_20260608_151513_083_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0007_20260608_151513_083_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0007_20260608_151513_083_action_-2_overlap_mask.png
8,2026-06-08 15:15:13,True,False,moving,601.6548698449839,325.81134834747,609.412,327.059,7.757130155016171,1.2476516525300099,1.0,3419,9365,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0008_20260608_151513_485_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0008_20260608_151513_485_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0008_20260608_151513_485_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0008_20260608_151513_485_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0008_20260608_151513_485_action_-2_overlap_mask.png
9,2026-06-08 15:15:14,True,False,moving,601.532865907099,325.85130002921414,609.412,327.059,7.87913409290104,1.2076999707858818,1.0,3423,9343,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0009_20260608_151513_882_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0009_20260608_151513_882_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0009_20260608_151513_882_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0009_20260608_151513_882_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0009_20260608_151513_882_action_-2_overlap_mask.png
10,2026-06-08 15:15:14,True,False,moving,601.5426061493412,325.87672035139093,609.412,327.059,7.8693938506588665,1.1822796486090965,1.0,3415,9337,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0010_20260608_151514_285_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0010_20260608_151514_285_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0010_20260608_151514_285_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0010_20260608_151514_285_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0010_20260608_151514_285_action_-2_overlap_mask.png
11,2026-06-08 15:15:14,True,False,moving,601.5312408330889,325.8281020827222,609.412,327.059,7.880759166911162,1.2308979172778436,1.0,3409,9243,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0011_20260608_151514_685_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0011_20260608_151514_685_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0011_20260608_151514_685_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0011_20260608_151514_685_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0011_20260608_151514_685_action_-2_overlap_mask.png
12,2026-06-08 15:15:15,True,False,moving,601.5058651026393,325.7900293255132,609.412,327.059,7.906134897360744,1.268970674486809,1.0,3410,9291,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0012_20260608_151515_083_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0012_20260608_151515_083_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0012_20260608_151515_083_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0012_20260608_151515_083_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0012_20260608_151515_083_action_-2_overlap_mask.png
13,2026-06-08 15:15:15,True,False,moving,601.4154970760234,325.8280701754386,609.412,327.059,7.996502923976664,1.2309298245614286,1.0,3420,9255,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0013_20260608_151515_486_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0013_20260608_151515_486_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0013_20260608_151515_486_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0013_20260608_151515_486_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0013_20260608_151515_486_action_-2_overlap_mask.png
14,2026-06-08 15:15:16,True,False,moving,601.422514619883,325.8312865497076,609.412,327.059,7.989485380117003,1.2277134502924127,1.0,3420,9307,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0014_20260608_151515_884_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0014_20260608_151515_884_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0014_20260608_151515_884_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0014_20260608_151515_884_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0014_20260608_151515_884_action_-2_overlap_mask.png
15,2026-06-08 15:15:16,True,False,moving,601.2969343065694,325.9080291970803,609.412,327.059,8.115065693430665,1.150970802919744,1.0,3425,9262,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0015_20260608_151516_288_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0015_20260608_151516_288_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0015_20260608_151516_288_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0015_20260608_151516_288_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0015_20260608_151516_288_action_-2_overlap_mask.png
16,2026-06-08 15:15:16,True,False,moving,601.3224956063269,325.7820738137083,609.412,327.059,8.08950439367311,1.276926186291746,1.0,3414,9207,9432,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_151454_204\overlays\step9_cycle_0016_20260608_151516_683_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\frames\step9_cycle_0016_20260608_151516_683_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0016_20260608_151516_683_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0016_20260608_151516_683_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_151454_204\masks\step9_cycle_0016_20260608_151516_683_action_-2_overlap_mask.png
