x,y,lorentz_fit_y,residual
498.215,1100,,
498.25,1098.5,,
498.285,1100,,
498.32,1100,,
498.355,1100,,
498.39,1098,,
498.425,1102,,
498.46,1102,,
498.495,1098,,
498.53,1108,,
498.565,1109,,
498.6,1109,,
498.635,1109,,
498.67,1110,,
498.705,1109,,
498.74,1104,,
498.775,1102,,
498.81,1103,,
498.845,1102,,
498.88,1102,,
498.915,1102,,
498.95,1101,,
498.985,1101,,
499.02,1101,,
499.055,1103,,
499.09,1103,,
499.125,1106,,
499.16,1114,,
499.195,1114,,
499.23,1106,,
499.265,1116,,
499.3,1108,,
499.335,1106,,
499.37,1108,,
499.405,1108,,
499.44,1101,,
499.475,1101,,
499.51,1101,,
499.545,1100,,
499.58,1096,,
499.615,1100,,
499.65,1100,,
499.685,1093,,
499.72,1101,,
499.755,1103,,
499.79,1102,,
499.825,1102,,
499.86,1104,,
499.894,1104,,
499.929,1108,,
499.964,1108,,
499.999,1114,,
500.034,1114,,
500.069,1111,,
500.104,1107,,
500.139,1106,,
500.174,1106,,
500.209,1104,,
500.244,1104,,
500.279,1104,,
500.314,1106,,
500.349,1107,,
500.384,1107,,
500.419,1113,,
500.454,1106,,
500.489,1113,,
500.524,1106,,
500.559,1110,,
500.594,1106,,
500.629,1105,,
500.664,1104,,
500.699,1104,,
500.734,1104,,
500.768,1105,,
500.803,1105,,
500.838,1107,,
500.873,1107,,
500.908,1107,,
500.943,1101,,
500.978,1103,,
501.013,1103,,
501.048,1101,,
501.083,1103,,
501.118,1103,,
501.153,1104,,
501.188,1104,,
501.223,1105,,
501.258,1105,,
501.293,1105,,
501.328,1105,,
501.362,1107,,
501.397,1106,,
501.432,1106,,
501.467,1106,,
501.502,1103,,
501.537,1098,,
501.572,1097,,
501.607,1098,,
501.642,1103,,
501.677,1104,,
501.712,1104,,
501.747,1104,,
501.782,1104,,
501.817,1101,,
501.852,1100,,
501.886,1101,,
501.921,1103,,
501.956,1103,,
501.991,1109,,
502.026,1109,,
502.061,1109,,
502.096,1106,,
502.131,1106,,
502.166,1105,,
502.201,1105,,
502.236,1105,,
502.271,1107,,
502.305,1109,,
502.34,1109,,
502.375,1109,,
502.41,1109,,
502.445,1096,,
502.48,1096,,
502.515,1096,,
502.55,1096,,
502.585,1100,,
502.62,1100,,
502.655,1103,,
502.69,1101,,
502.724,1103,,
502.759,1103,,
502.794,1109,,
502.829,1109,,
502.864,1109,,
502.899,1109,,
502.934,1103,,
502.969,1103,,
503.004,1113,,
503.039,1113,,
503.073,1107,,
503.108,1107,,
503.143,1107,,
503.178,1107,,
503.213,1107,,
503.248,1107,,
503.283,1112,,
503.318,1107,,
503.353,1112,,
503.388,1112,,
503.422,1111,,
503.457,1105,,
503.492,1111,,
503.527,1109,,
503.562,1111,,
503.597,1109,,
503.632,1109,,
503.667,1108,,
503.702,1108,,
503.736,1107,,
503.771,1107,,
503.806,1109,,
503.841,1109,,
503.876,1109,,
503.911,1110,,
503.946,1109,,
503.981,1110,,
504.015,1110,,
504.05,1104,,
504.085,1102,,
504.12,1104,,
504.155,1104,,
504.19,1105,,
504.225,1118,,
504.26,1120,,
504.294,1120,,
504.329,1118,,
504.364,1107,,
504.399,1107,,
504.434,1107,,
504.469,1107,,
504.504,1107,,
504.539,1105,,
504.573,1102,,
504.608,1102,,
504.643,1102,,
504.678,1102,,
504.713,1103,,
504.748,1108,,
504.783,1106,,
504.817,1106,,
504.852,1108,,
504.887,1106,,
504.922,1106,,
504.957,1112,,
504.992,1120,,
505.027,1120,,
505.061,1120,,
505.096,1118,,
505.131,1116,,
505.166,1114,,
505.201,1113,,
505.236,1111,,
505.271,1110,,
505.305,1106,,
505.34,1110,,
505.375,1111,,
505.41,1109,,
505.445,1109,,
505.48,1118,,
505.514,1114,,
505.549,1114,,
505.584,1114,,
505.619,1114,,
505.654,1114,,
505.689,1114,,
505.724,1114,,
505.758,1116,,
505.793,1116,,
505.828,1116,,
505.863,1116,,
505.898,1116,,
505.933,1110,,
505.967,1110,,
506.002,1115,,
506.037,1115,,
506.072,1115,,
506.107,1115,,
506.142,1115,,
506.176,1115,,
506.211,1115,,
506.246,1110,,
506.281,1110,,
