cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-18 16:14:38,True,False,moving,545.7373834779813,430.20572163291547,542.353,437.647,-3.3843834779813733,7.4412783670845215,5.0,3111,35,27889,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_161433_933_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_161433_933_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161433_933_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_161433_933_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161433_933_action_-20_b_mask.png
2,2026-06-18 16:14:39,True,True,center_aligned,545.1571798188875,433.4495472186287,542.353,437.647,-2.804179818887519,4.1974527813712825,5.0,3092,27,27878,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0002_20260618_161439_905_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0002_20260618_161439_905_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0002_20260618_161439_905_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0002_20260618_161439_905_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0002_20260618_161439_905_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0002_20260618_161439_905_action_0_b_mask.png
1,2026-06-18 16:15:30,True,True,center_aligned,545.7395833333334,432.71338383838383,542.353,437.647,-3.3865833333334194,4.933616161616158,5.0,3168,28,28236,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_161530_218_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_161530_218_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161530_218_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_161530_218_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161530_218_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161530_218_action_0_b_mask.png
1,2026-06-18 16:15:54,True,True,center_aligned,545.1445976274447,432.9073420968259,542.353,437.647,-2.7915976274447303,4.739657903174077,5.0,3119,86,28465,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_161554_291_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_161554_291_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161554_291_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_161554_291_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161554_291_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161554_291_action_0_b_mask.png
1,2026-06-18 16:16:21,True,True,center_aligned,545.4546915167095,433.12596401028276,542.353,437.647,-3.101691516709593,4.521035989717234,5.0,3112,96,28756,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_161621_820_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_161621_820_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161621_820_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_161621_820_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161621_820_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161621_820_action_0_b_mask.png
1,2026-06-18 16:17:54,True,False,moving,545.4589280050745,432.371709483032,542.353,437.647,-3.1059280050745883,5.275290516967971,5.0,3153,93,27534,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_161749_454_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_161749_454_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161749_454_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_161749_454_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161749_454_action_-20_b_mask.png
2,2026-06-18 16:17:55,True,True,center_aligned,545.76736,435.9408,542.353,437.647,-3.4143600000001015,1.706199999999967,5.0,3125,111,27743,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0002_20260618_161755_434_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0002_20260618_161755_434_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0002_20260618_161755_434_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0002_20260618_161755_434_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0002_20260618_161755_434_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0002_20260618_161755_434_action_0_b_mask.png
1,2026-06-18 16:18:24,True,True,center_aligned,545.8845169545746,435.52303262955854,542.353,437.647,-3.531516954574613,2.1239673704414486,5.0,3126,35,26993,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_161824_666_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_161824_666_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161824_666_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_161824_666_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161824_666_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161824_666_action_0_b_mask.png
1,2026-06-18 16:19:26,True,True,center_aligned,546.0081683945963,436.0348727615457,542.353,437.647,-3.6551683945963305,1.6121272384542635,5.0,3183,22,26512,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_161926_276_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_161926_276_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161926_276_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_161926_276_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161926_276_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_161926_276_action_0_b_mask.png
1,2026-06-18 16:20:38,True,True,center_aligned,545.7916120576671,436.2054390563565,542.353,437.647,-3.4386120576671146,1.4415609436434806,5.0,3052,27,25763,0,,False,,,,measurement_output\step9_color_center_align\run_20260618_161215_983\overlays\step9_cycle_0001_20260618_162038_364_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260618_161215_983\frames\step9_cycle_0001_20260618_162038_364_action_0_frame.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_162038_364_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\masks\step9_cycle_0001_20260618_162038_364_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_162038_364_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260618_161215_983\ab_masks\step9_cycle_0001_20260618_162038_364_action_0_b_mask.png
