cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-08 15:59:25,True,False,moving,584.0652443220922,390.8169304886442,584.706,395.294,0.640755677907805,4.477069511355808,1.0,7265,9255,14389,-2,右下,True,False,100.0,-100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0001_20260608_155924_555_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0001_20260608_155924_555_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0001_20260608_155924_555_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0001_20260608_155924_555_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0001_20260608_155924_555_action_-2_overlap_mask.png
2,2026-06-08 15:59:25,True,False,moving,596.2012676526188,402.92405204047594,584.706,395.294,-11.495267652618736,-7.6300520404759595,1.0,8993,9301,16013,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0002_20260608_155925_277_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0002_20260608_155925_277_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0002_20260608_155925_277_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0002_20260608_155925_277_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0002_20260608_155925_277_action_2_overlap_mask.png
3,2026-06-08 15:59:25,True,False,moving,597.027654267433,403.69395944040775,584.706,395.294,-12.321654267433019,-8.39995944040777,1.0,9221,9362,16373,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0003_20260608_155925_706_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0003_20260608_155925_706_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0003_20260608_155925_706_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0003_20260608_155925_706_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0003_20260608_155925_706_action_2_overlap_mask.png
4,2026-06-08 15:59:26,True,False,moving,597.8345548609614,404.88208665660704,584.706,395.294,-13.128554860961344,-9.58808665660706,1.0,9278,9388,16454,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0004_20260608_155926_137_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0004_20260608_155926_137_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0004_20260608_155926_137_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0004_20260608_155926_137_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0004_20260608_155926_137_action_2_overlap_mask.png
5,2026-06-08 15:59:26,True,False,moving,598.3958602846054,405.6886589047003,584.706,395.294,-13.689860284605402,-10.394658904700293,1.0,9276,9385,16454,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0005_20260608_155926_587_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0005_20260608_155926_587_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0005_20260608_155926_587_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0005_20260608_155926_587_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0005_20260608_155926_587_action_2_overlap_mask.png
6,2026-06-08 15:59:27,True,False,moving,598.621416159861,406.1585577758471,584.706,395.294,-13.915416159861024,-10.864557775847118,1.0,9208,9323,16410,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0006_20260608_155927_039_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0006_20260608_155927_039_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0006_20260608_155927_039_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0006_20260608_155927_039_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0006_20260608_155927_039_action_2_overlap_mask.png
7,2026-06-08 15:59:27,True,False,moving,599.2560658578856,406.89698873483536,584.706,395.294,-14.550065857885556,-11.602988734835378,1.0,9232,9352,16359,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0007_20260608_155927_507_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0007_20260608_155927_507_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0007_20260608_155927_507_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0007_20260608_155927_507_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0007_20260608_155927_507_action_2_overlap_mask.png
8,2026-06-08 15:59:28,True,False,moving,599.8657407407408,407.8814599483204,584.706,395.294,-15.159740740740745,-12.58745994832043,1.0,9288,9403,16370,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0008_20260608_155927_971_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0008_20260608_155927_971_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0008_20260608_155927_971_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0008_20260608_155927_971_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0008_20260608_155927_971_action_2_overlap_mask.png
9,2026-06-08 15:59:28,True,False,moving,600.0718726142436,408.304831497437,584.706,395.294,-15.365872614243585,-13.010831497437039,1.0,9169,9301,16280,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0009_20260608_155928_420_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0009_20260608_155928_420_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0009_20260608_155928_420_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0009_20260608_155928_420_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0009_20260608_155928_420_action_2_overlap_mask.png
10,2026-06-08 15:59:29,True,False,moving,600.1747391543108,408.53706754530475,584.706,395.294,-15.46873915431081,-13.243067545304768,1.0,9105,9222,16239,2,左上,True,False,-100.0,100.0,measurement_output\step9_bc_center_align\run_20260608_155801_347\overlays\step9_cycle_0010_20260608_155928_854_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\frames\step9_cycle_0010_20260608_155928_854_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0010_20260608_155928_854_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0010_20260608_155928_854_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155801_347\masks\step9_cycle_0010_20260608_155928_854_action_2_overlap_mask.png
