x,y,lorentz_fit_y,residual
498.215,1105,,
498.25,1104.5,,
498.285,1104,,
498.32,1105,,
498.355,1106,,
498.39,1104,,
498.425,1104,,
498.46,1108,,
498.495,1114,,
498.53,1114,,
498.565,1116,,
498.6,1116,,
498.635,1116,,
498.67,1109,,
498.705,1108,,
498.74,1108,,
498.775,1108,,
498.81,1101,,
498.845,1108,,
498.88,1112,,
498.915,1101,,
498.95,1112,,
498.985,1112,,
499.02,1118,,
499.055,1107,,
499.09,1107,,
499.125,1107,,
499.16,1113,,
499.195,1107,,
499.23,1113,,
499.265,1117,,
499.3,1113,,
499.335,1113,,
499.37,1113,,
499.405,1110,,
499.44,1109,,
499.475,1109,,
499.51,1107,,
499.545,1107,,
499.58,1106,,
499.615,1106,,
499.65,1106,,
499.685,1106,,
499.72,1102,,
499.755,1106,,
499.79,1109,,
499.825,1109,,
499.86,1109,,
499.894,1109,,
499.929,1115,,
499.964,1111,,
499.999,1120,,
500.034,1120,,
500.069,1111,,
500.104,1111,,
500.139,1111,,
500.174,1111,,
500.209,1111,,
500.244,1112,,
500.279,1115,,
500.314,1112,,
500.349,1110,,
500.384,1108,,
500.419,1108,,
500.454,1108,,
500.489,1108,,
500.524,1108,,
500.559,1108,,
500.594,1112,,
500.629,1109,,
500.664,1112,,
500.699,1112,,
500.734,1111,,
500.768,1109,,
500.803,1111,,
500.838,1111,,
500.873,1111,,
500.908,1113,,
500.943,1113,,
500.978,1111,,
501.013,1111,,
501.048,1107,,
501.083,1102,,
501.118,1104,,
501.153,1103,,
501.188,1103,,
501.223,1104,,
501.258,1104,,
501.293,1111,,
501.328,1111,,
501.362,1111,,
501.397,1109,,
501.432,1109,,
501.467,1103,,
501.502,1103,,
501.537,1103,,
501.572,1103,,
501.607,1103,,
501.642,1103,,
501.677,1104,,
501.712,1108,,
501.747,1108,,
501.782,1108,,
501.817,1108,,
501.852,1108,,
501.886,1109,,
501.921,1109,,
501.956,1109,,
501.991,1111,,
502.026,1105,,
502.061,1105,,
502.096,1105,,
502.131,1109,,
502.166,1109,,
502.201,1110,,
502.236,1110,,
502.271,1110,,
502.305,1113,,
502.34,1108,,
502.375,1108,,
502.41,1108,,
502.445,1106,,
502.48,1104,,
502.515,1104,,
502.55,1103,,
502.585,1103,,
502.62,1108,,
502.655,1112,,
502.69,1113,,
502.724,1115,,
502.759,1115,,
502.794,1115,,
502.829,1115,,
502.864,1108,,
502.899,1108,,
502.934,1108,,
502.969,1114,,
503.004,1114,,
503.039,1114,,
503.073,1105,,
503.108,1116,,
503.143,1116,,
503.178,1116,,
503.213,1116,,
503.248,1118,,
503.283,1118,,
503.318,1116,,
503.353,1112,,
503.388,1112,,
503.422,1103,,
503.457,1103,,
503.492,1110,,
503.527,1106,,
503.562,1110,,
503.597,1110,,
503.632,1106,,
503.667,1106,,
503.702,1109,,
503.736,1109,,
503.771,1110,,
503.806,1117,,
503.841,1116,,
503.876,1117,,
503.911,1116,,
503.946,1116,,
503.981,1114,,
504.015,1112,,
504.05,1108,,
504.085,1108,,
504.12,1106,,
504.155,1110,,
504.19,1110,,
504.225,1111,,
504.26,1115,,
504.294,1115,,
504.329,1111,,
504.364,1111,,
504.399,1108,,
504.434,1108,,
504.469,1110,,
504.504,1110,,
504.539,1108,,
504.573,1108,,
504.608,1107,,
504.643,1107,,
504.678,1107,,
504.713,1108,,
504.748,1108,,
504.783,1108,,
504.817,1103,,
504.852,1103,,
504.887,1103,,
504.922,1114,,
504.957,1116,,
504.992,1116,,
505.027,1116,,
505.061,1119,,
505.096,1119,,
505.131,1118,,
505.166,1118,,
505.201,1118,,
505.236,1118,,
505.271,1118,,
505.305,1115,,
505.34,1112,,
505.375,1112,,
505.41,1112,,
505.445,1112,,
505.48,1112,,
505.514,1112,,
505.549,1117,,
505.584,1117,,
505.619,1110,,
505.654,1110,,
505.689,1118,,
