cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-16 20:55:15,True,True,center_aligned,481.62211283604694,280.455887921242,485.882,285.882,4.259887163953067,5.426112078758024,10.0,2641,9626,18568,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_205515_931_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_205515_931_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205515_931_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_205515_931_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205515_931_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205515_931_action_0_b_mask.png
1,2026-06-16 20:56:46,True,True,center_aligned,481.2073359073359,279.9799227799228,485.882,285.882,4.674664092664102,5.902077220077217,10.0,2590,8873,18085,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_205646_701_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_205646_701_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205646_701_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_205646_701_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205646_701_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205646_701_action_0_b_mask.png
1,2026-06-16 20:57:20,True,True,center_aligned,481.1523588553751,279.8143851508121,485.882,285.882,4.729641144624907,6.067614849187919,10.0,2586,8951,17930,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_205720_400_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_205720_400_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205720_400_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_205720_400_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205720_400_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205720_400_action_0_b_mask.png
1,2026-06-16 20:57:54,True,True,center_aligned,480.9957676029242,279.3662947287418,485.882,285.882,4.886232397075787,6.515705271258184,10.0,2599,9215,17549,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_205754_263_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_205754_263_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205754_263_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_205754_263_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205754_263_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205754_263_action_0_b_mask.png
1,2026-06-16 20:58:39,True,True,center_aligned,480.9164742109315,279.1081601231717,485.882,285.882,4.965525789068522,6.773839876828333,10.0,2598,8900,18001,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_205838_965_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_205838_965_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205838_965_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_205838_965_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205838_965_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_205838_965_action_0_b_mask.png
1,2026-06-16 21:00:09,True,True,center_aligned,480.2091121495327,279.1670560747664,485.882,285.882,5.672887850467305,6.7149439252336265,10.0,2568,9092,17901,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_210009_394_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_210009_394_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210009_394_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_210009_394_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210009_394_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210009_394_action_0_b_mask.png
1,2026-06-16 21:01:34,True,True,center_aligned,479.74523720582744,279.11318640268956,485.882,285.882,6.136762794172569,6.768813597310441,10.0,2677,8895,17438,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_210134_528_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_210134_528_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210134_528_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_210134_528_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210134_528_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210134_528_action_0_b_mask.png
1,2026-06-16 21:05:15,True,False,moving,478.9807132459971,279.3839155749636,485.882,285.882,6.901286754002911,6.498084425036382,5.0,2748,8935,17823,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_210513_259_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_210513_259_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210513_259_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_210513_259_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210513_259_action_-2_b_mask.png
2,2026-06-16 21:05:16,True,True,center_aligned,481.89967045038446,284.1585499816917,485.882,285.882,3.9823295496155424,1.7234500183083128,5.0,2731,8944,17702,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0002_20260616_210516_101_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0002_20260616_210516_101_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0002_20260616_210516_101_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0002_20260616_210516_101_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0002_20260616_210516_101_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0002_20260616_210516_101_action_0_b_mask.png
1,2026-06-16 21:05:51,True,True,center_aligned,481.7252510760402,283.95301291248205,485.882,285.882,4.15674892395981,1.9289870875179531,5.0,2788,8547,17224,0,,False,,,,measurement_output\step9_color_center_align\run_20260616_205408_151\overlays\step9_cycle_0001_20260616_210551_703_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260616_205408_151\frames\step9_cycle_0001_20260616_210551_703_action_0_frame.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210551_703_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\masks\step9_cycle_0001_20260616_210551_703_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210551_703_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260616_205408_151\ab_masks\step9_cycle_0001_20260616_210551_703_action_0_b_mask.png
