x,y,lorentz_fit_y,residual
498.215,1107,,
498.25,1106.5,,
498.285,1106,,
498.32,1107,,
498.355,1100,,
498.39,1096,,
498.425,1096,,
498.46,1106,,
498.495,1106,,
498.53,1106,,
498.565,1107,,
498.6,1109,,
498.635,1109,,
498.67,1109,,
498.705,1109,,
498.74,1109,,
498.775,1109,,
498.81,1108,,
498.845,1108,,
498.88,1108,,
498.915,1108,,
498.95,1108,,
498.985,1108,,
499.02,1107,,
499.055,1107,,
499.09,1106,,
499.125,1113,,
499.16,1108,,
499.195,1108,,
499.23,1108,,
499.265,1109,,
499.3,1109,,
499.335,1109,,
499.37,1114,,
499.405,1109,,
499.44,1114,,
499.475,1115,,
499.51,1115,,
499.545,1115,,
499.58,1115,,
499.615,1107,,
499.65,1103,,
499.685,1103,,
499.72,1103,,
499.755,1107,,
499.79,1107,,
499.825,1107,,
499.86,1108,,
499.894,1110,,
499.929,1111,,
499.964,1121,,
499.999,1121,,
500.034,1121,,
500.069,1123,,
500.104,1123,,
500.139,1117,,
500.174,1113,,
500.209,1123,,
500.244,1113,,
500.279,1113,,
500.314,1124,,
500.349,1124,,
500.384,1122,,
500.419,1122,,
500.454,1121,,
500.489,1119,,
500.524,1109,,
500.559,1109,,
500.594,1109,,
500.629,1107,,
500.664,1107,,
500.699,1107,,
500.734,1107,,
500.768,1112,,
500.803,1112,,
500.838,1112,,
500.873,1112,,
500.908,1109,,
500.943,1108,,
500.978,1103,,
501.013,1100,,
501.048,1100,,
501.083,1100,,
501.118,1108,,
501.153,1111,,
501.188,1111,,
501.223,1111,,
501.258,1111,,
501.293,1109,,
501.328,1109,,
501.362,1109,,
501.397,1109,,
501.432,1106,,
501.467,1106,,
501.502,1105,,
501.537,1105,,
501.572,1106,,
501.607,1113,,
501.642,1113,,
501.677,1113,,
501.712,1113,,
501.747,1103,,
501.782,1103,,
501.817,1106,,
501.852,1107,,
501.886,1107,,
501.921,1107,,
501.956,1106,,
501.991,1107,,
502.026,1106,,
502.061,1105,,
502.096,1106,,
502.131,1107,,
502.166,1107,,
502.201,1108,,
502.236,1109,,
502.271,1109,,
502.305,1109,,
502.34,1109,,
502.375,1107,,
502.41,1102,,
502.445,1104,,
502.48,1104,,
502.515,1104,,
502.55,1105,,
502.585,1105,,
502.62,1108,,
502.655,1110,,
502.69,1106,,
502.724,1111,,
502.759,1111,,
502.794,1116,,
502.829,1115,,
502.864,1116,,
502.899,1115,,
502.934,1115,,
502.969,1115,,
503.004,1116,,
503.039,1110,,
503.073,1110,,
503.108,1115,,
503.143,1114,,
503.178,1113,,
503.213,1113,,
503.248,1114,,
503.283,1113,,
503.318,1111,,
503.353,1109,,
503.388,1109,,
503.422,1105,,
503.457,1105,,
503.492,1105,,
503.527,1112,,
503.562,1117,,
503.597,1117,,
503.632,1116,,
503.667,1115,,
503.702,1116,,
503.736,1115,,
503.771,1112,,
503.806,1111,,
503.841,1108,,
503.876,1108,,
503.911,1108,,
503.946,1108,,
503.981,1107,,
504.015,1107,,
504.05,1112,,
504.085,1112,,
504.12,1112,,
504.155,1112,,
504.19,1116,,
504.225,1116,,
504.26,1119,,
504.294,1119,,
504.329,1119,,
504.364,1119,,
504.399,1119,,
504.434,1118,,
504.469,1118,,
504.504,1114,,
504.539,1116,,
504.573,1116,,
504.608,1114,,
504.643,1114,,
504.678,1114,,
504.713,1111,,
504.748,1108,,
504.783,1105,,
504.817,1105,,
504.852,1108,,
504.887,1110,,
504.922,1111,,
504.957,1117,,
504.992,1118,,
505.027,1118,,
505.061,1118,,
505.096,1117,,
505.131,1115,,
505.166,1105,,
505.201,1105,,
505.236,1105,,
505.271,1113,,
505.305,1113,,
505.34,1113,,
505.375,1113,,
505.41,1113,,
505.445,1117,,
505.48,1116,,
505.514,1116,,
505.549,1116,,
505.584,1115,,
505.619,1115,,
505.654,1115,,
505.689,1115,,
