cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-09 00:32:31,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003231_499_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003231_499_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003231_499_action_0_color_region_mask.png
1,2026-06-09 00:33:16,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003316_427_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003316_427_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003316_427_action_0_color_region_mask.png
1,2026-06-09 00:34:09,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003409_589_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003409_589_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003409_589_action_0_color_region_mask.png
1,2026-06-09 00:35:16,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003516_489_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003516_489_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003516_489_action_0_color_region_mask.png
1,2026-06-09 00:36:02,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003602_353_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003602_353_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003602_353_action_0_color_region_mask.png
1,2026-06-09 00:36:34,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003634_520_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003634_520_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003634_520_action_0_color_region_mask.png
1,2026-06-09 00:37:15,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003715_850_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003715_850_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003715_850_action_0_color_region_mask.png
1,2026-06-09 00:37:40,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003740_000_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003740_000_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003740_000_action_0_color_region_mask.png
1,2026-06-09 00:38:35,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003835_317_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003835_317_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003835_317_action_0_color_region_mask.png
1,2026-06-09 00:38:59,False,False,empty_color_region,,,449.412,360.0,,,5.0,0,,,0,,False,,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\overlays\step9_cycle_0001_20260609_003859_767_action_0_overlay.png,measurement_output\step9_bc_center_align\run_20260609_002812_544\frames\step9_cycle_0001_20260609_003859_767_action_0_frame.png,,,measurement_output\step9_bc_center_align\run_20260609_002812_544\masks\step9_cycle_0001_20260609_003859_767_action_0_color_region_mask.png
