index,wavelength,raw_y,threshold_filtered_y,median_filtered_y,angle_deg
0,498.215,1094.0,1094.0,1094.0,0.4643678962811678
1,498.25,1093.0,1093.0,1095.5,0.4643678962811678
2,498.285,1104.0,1104.0,1097.0,0.4643678962811678
3,498.32,1097.0,1097.0,1097.0,0.4643678962811678
4,498.355,1099.0,1099.0,1097.0,0.4643678962811678
5,498.39,1096.0,1096.0,1096.0,0.4643678962811678
6,498.425,1089.0,1089.0,1096.0,0.4643678962811678
7,498.46,1083.0,1083.0,1096.0,0.4643678962811678
8,498.495,1101.0,1101.0,1101.0,0.4643678962811678
9,498.53,1101.0,1101.0,1101.0,0.4643678962811678
10,498.565,1108.0,1108.0,1101.0,0.4643678962811678
11,498.6,1100.0,1100.0,1104.0,0.4643678962811678
12,498.635,1106.0,1106.0,1104.0,0.4643678962811678
13,498.67,1104.0,1104.0,1102.0,0.4643678962811678
14,498.705,1097.0,1097.0,1102.0,0.4643678962811678
15,498.74,1102.0,1102.0,1097.0,0.4643678962811678
16,498.775,1089.0,1089.0,1091.0,0.4643678962811678
17,498.81,1091.0,1091.0,1091.0,0.4643678962811678
18,498.845,1086.0,1086.0,1091.0,0.4643678962811678
19,498.88,1093.0,1093.0,1093.0,0.4643678962811678
20,498.915,1111.0,1111.0,1093.0,0.4643678962811678
21,498.95,1094.0,1094.0,1093.0,0.4643678962811678
22,498.985,1091.0,1091.0,1091.0,0.4643678962811678
23,499.02,1089.0,1089.0,1091.0,0.4643678962811678
24,499.055,1090.0,1090.0,1091.0,0.4643678962811678
25,499.09,1091.0,1091.0,1091.0,0.4643678962811678
26,499.125,1097.0,1097.0,1097.0,0.4643678962811678
27,499.16,1102.0,1102.0,1102.0,0.4643678962811678
28,499.195,1135.0,1135.0,1102.0,0.4643678962811678
29,499.23,1109.0,1109.0,1102.0,0.4643678962811678
30,499.265,1100.0,1100.0,1109.0,0.4643678962811678
31,499.3,1102.0,1102.0,1102.0,0.4643678962811678
32,499.335,1110.0,1110.0,1100.0,0.4643678962811678
33,499.37,1088.0,1088.0,1102.0,0.4643678962811678
34,499.405,1099.0,1099.0,1099.0,0.4643678962811678
