x,y,lorentz_fit_y,residual
498.215,1104,,
498.25,1105.5,,
498.285,1107,,
498.32,1109,,
498.355,1109,,
498.39,1107,,
498.425,1107,,
498.46,1107,,
498.495,1107,,
498.53,1107,,
498.565,1110,,
498.6,1114,,
498.635,1110,,
498.67,1110,,
498.705,1111,,
498.74,1111,,
498.775,1110,,
498.81,1110,,
498.845,1109,,
498.88,1102,,
498.915,1102,,
498.95,1102,,
498.985,1101,,
499.02,1102,,
499.055,1101,,
499.09,1101,,
499.125,1101,,
499.16,1110,,
499.195,1105,,
499.23,1114,,
499.265,1120,,
499.3,1114,,
499.335,1113,,
499.37,1113,,
499.405,1110,,
499.44,1109,,
499.475,1109,,
499.51,1109,,
499.545,1105,,
499.58,1102,,
499.615,1102,,
499.65,1098,,
499.685,1097,,
499.72,1098,,
499.755,1098,,
499.79,1101,,
499.825,1102,,
499.86,1102,,
499.894,1103,,
499.929,1109,,
499.964,1116,,
499.999,1116,,
500.034,1116,,
500.069,1116,,
500.104,1112,,
500.139,1112,,
500.174,1111,,
500.209,1112,,
500.244,1111,,
500.279,1114,,
500.314,1105,,
500.349,1112,,
500.384,1111,,
500.419,1111,,
500.454,1111,,
500.489,1111,,
500.524,1107,,
500.559,1107,,
500.594,1109,,
500.629,1107,,
500.664,1104,,
500.699,1109,,
500.734,1109,,
500.768,1110,,
500.803,1110,,
500.838,1111,,
500.873,1111,,
500.908,1111,,
500.943,1104,,
500.978,1111,,
501.013,1107,,
501.048,1107,,
501.083,1107,,
501.118,1107,,
501.153,1107,,
501.188,1107,,
501.223,1107,,
501.258,1112,,
501.293,1112,,
501.328,1110,,
501.362,1110,,
501.397,1110,,
501.432,1106,,
501.467,1106,,
501.502,1106,,
501.537,1106,,
501.572,1107,,
501.607,1107,,
501.642,1107,,
501.677,1107,,
501.712,1109,,
501.747,1106,,
501.782,1106,,
501.817,1100,,
501.852,1100,,
501.886,1100,,
501.921,1100,,
501.956,1107,,
501.991,1109,,
502.026,1107,,
502.061,1109,,
502.096,1111,,
502.131,1109,,
502.166,1101,,
502.201,1100,,
502.236,1100,,
502.271,1100,,
502.305,1108,,
502.34,1108,,
502.375,1113,,
502.41,1113,,
502.445,1113,,
502.48,1114,,
502.515,1116,,
502.55,1114,,
502.585,1114,,
502.62,1110,,
502.655,1110,,
502.69,1110,,
502.724,1110,,
502.759,1116,,
502.794,1116,,
502.829,1107,,
502.864,1106,,
502.899,1105,,
502.934,1104,,
502.969,1104,,
503.004,1105,,
503.039,1104,,
503.073,1107,,
503.108,1107,,
503.143,1107,,
503.178,1110,,
503.213,1110,,
503.248,1115,,
503.283,1115,,
503.318,1106,,
503.353,1106,,
503.388,1108,,
503.422,1106,,
503.457,1108,,
503.492,1108,,
503.527,1117,,
503.562,1118,,
503.597,1118,,
503.632,1114,,
503.667,1114,,
503.702,1114,,
503.736,1113,,
503.771,1114,,
503.806,1113,,
503.841,1116,,
503.876,1113,,
503.911,1116,,
503.946,1117,,
503.981,1117,,
504.015,1102,,
504.05,1107,,
504.085,1107,,
504.12,1105,,
504.155,1107,,
504.19,1109,,
504.225,1113,,
504.26,1110,,
504.294,1113,,
504.329,1115,,
504.364,1113,,
504.399,1114,,
504.434,1114,,
504.469,1108,,
504.504,1108,,
504.539,1112,,
504.573,1112,,
504.608,1112,,
504.643,1112,,
504.678,1107,,
504.713,1107,,
504.748,1107,,
504.783,1107,,
504.817,1108,,
504.852,1109,,
504.887,1112,,
504.922,1112,,
504.957,1121,,
504.992,1121,,
505.027,1121,,
505.061,1115,,
505.096,1115,,
505.131,1114,,
505.166,1111,,
505.201,1111,,
505.236,1116,,
505.271,1116,,
505.305,1116,,
505.34,1116,,
505.375,1112,,
505.41,1112,,
505.445,1110,,
505.48,1110,,
505.514,1111,,
505.549,1111,,
505.584,1111,,
505.619,1111,,
505.654,1111,,
505.689,1117,,
505.724,1117,,
505.758,1117,,
505.793,1117,,
505.828,1113,,
505.863,1113,,
505.898,1113,,
505.933,1110,,
505.967,1117,,
506.002,1117,,
506.037,1116,,
506.072,1110,,
506.107,1110,,
506.142,1110,,
506.176,1116,,
506.211,1110,,
506.246,1122,,
506.281,1122,,
506.316,1123,,
506.35,1116,,
506.385,1116,,
506.42,1116,,
506.455,1117,,
506.49,1116,,
506.525,1113,,
506.559,1113,,
506.594,1113,,
506.629,1113,,
506.664,1113,,
506.699,1119,,
506.734,1120,,
506.768,1119,,
506.803,1119,,
506.838,1120,,
506.873,1120,,
506.908,1119,,
506.942,1119,,
506.977,1115,,
507.012,1115,,
507.047,1115,,
507.082,1112,,
507.116,1112,,
507.151,1115,,
507.186,1116,,
507.221,1112,,
507.256,1110,,
507.29,1108,,
507.325,1108,,
507.36,1108,,
507.395,1109,,
507.43,1113,,
507.464,1118,,
507.499,1125,,
507.534,1125,,
507.569,1125,,
507.604,1126,,
507.638,1118,,
507.673,1118,,
507.708,1118,,
507.743,1126,,
507.778,1125,,
507.812,1125,,
507.847,1111,,
507.882,1113,,
507.917,1111,,
507.952,1111,,
507.986,1109,,
508.021,1113,,
508.056,1113,,
508.091,1114,,
508.126,1118,,
508.16,1118,,
508.195,1120,,
508.23,1120,,
508.265,1120,,
508.299,1116,,
508.334,1115,,
508.369,1115,,
508.404,1116,,
508.439,1118,,
508.473,1122,,
508.508,1122,,
508.543,1122,,
508.578,1111,,
508.612,1111,,
508.647,1111,,
508.682,1111,,
508.717,1111,,
508.752,1111,,
508.786,1111,,
508.821,1111,,
508.856,1112,,
508.891,1114,,
508.925,1117,,
508.96,1117,,
508.995,1117,,
509.03,1120,,
509.064,1120,,
509.099,1120,,
509.134,1120,,
509.169,1121,,
509.203,1121,,
509.238,1121,,
509.273,1121,,
509.308,1121,,
509.342,1110,,
509.377,1117,,
509.412,1110,,
509.447,1117,,
509.481,1110,,
509.516,1109,,
509.551,1109,,
509.586,1116,,
509.62,1116,,
509.655,1116,,
509.69,1117,,
509.725,1117,,
509.759,1116,,
509.794,1116,,
509.829,1116,,
509.864,1116,,
509.898,1121,,
509.933,1121,,
509.968,1121,,
510.003,1119,1113.840655,5.159344501
510.037,1115,1113.846178,1.153821593
510.072,1115,1113.851957,1.148043143
510.107,1114,1113.857832,0.1421681609
510.142,1115,1113.863806,1.136194491
510.176,1115,1113.869705,1.130294896
510.211,1117,1113.87588,3.124120116
510.246,1123,1113.88216,9.117839876
510.281,1123,1113.888548,9.111451765
510.315,1117,1113.894859,3.105140531
510.35,1120,1113.901468,6.098532437
