cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
11,2026-06-08 15:55:34,True,False,moving,578.8920570264766,431.4137329066046,577.647,405.882,-1.245057026476502,-25.53173290660459,1.0,13748,13773,27835,2,左上,True,False,-20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0011_20260608_155534_546_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0011_20260608_155534_546_action_2_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0011_20260608_155534_546_action_2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0011_20260608_155534_546_action_2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0011_20260608_155534_546_action_2_overlap_mask.png
12,2026-06-08 15:55:35,True,False,moving,554.1834963493594,429.90880286540846,577.647,405.882,23.463503650640632,-24.026802865408456,1.0,14518,16207,25592,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0012_20260608_155534_995_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0012_20260608_155534_995_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0012_20260608_155534_995_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0012_20260608_155534_995_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0012_20260608_155534_995_action_1_overlap_mask.png
13,2026-06-08 15:55:35,True,False,moving,496.318214032601,423.49822820694544,577.647,405.882,81.32878596739903,-17.616228206945436,1.0,7055,16527,155120,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0013_20260608_155535_461_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0013_20260608_155535_461_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0013_20260608_155535_461_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0013_20260608_155535_461_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0013_20260608_155535_461_action_1_overlap_mask.png
14,2026-06-08 15:55:36,True,False,moving,494.42260086802764,423.1739270213792,577.647,405.882,83.2243991319724,-17.291927021379195,1.0,6221,16619,704879,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0014_20260608_155535_909_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0014_20260608_155535_909_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0014_20260608_155535_909_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0014_20260608_155535_909_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0014_20260608_155535_909_action_1_overlap_mask.png
15,2026-06-08 15:55:36,True,False,moving,559.9042010684799,432.93206653715396,577.647,405.882,17.742798931520156,-27.050066537153953,1.0,16472,16631,969199,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0015_20260608_155536_394_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0015_20260608_155536_394_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0015_20260608_155536_394_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0015_20260608_155536_394_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0015_20260608_155536_394_action_1_overlap_mask.png
16,2026-06-08 15:55:37,True,False,moving,541.2025579270825,431.2881820446807,577.647,405.882,36.44444207291758,-25.40618204468069,1.0,12041,16649,958984,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0016_20260608_155536_879_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0016_20260608_155536_879_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0016_20260608_155536_879_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0016_20260608_155536_879_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0016_20260608_155536_879_action_1_overlap_mask.png
17,2026-06-08 15:55:37,True,False,moving,549.369307865495,432.32500544701867,577.647,405.882,28.27769213450506,-26.443005447018663,1.0,13769,16639,961372,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0017_20260608_155537_347_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0017_20260608_155537_347_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0017_20260608_155537_347_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0017_20260608_155537_347_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0017_20260608_155537_347_action_1_overlap_mask.png
18,2026-06-08 15:55:38,True,False,moving,541.5567153225148,430.976106988502,577.647,405.882,36.090284677485215,-25.094106988502006,1.0,12263,16590,958685,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0018_20260608_155537_796_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0018_20260608_155537_796_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0018_20260608_155537_796_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0018_20260608_155537_796_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0018_20260608_155537_796_action_1_overlap_mask.png
19,2026-06-08 15:55:38,True,False,moving,549.3930868167203,432.4454837766735,577.647,405.882,28.253913183279792,-26.56348377667348,1.0,13684,16545,962043,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0019_20260608_155538_266_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0019_20260608_155538_266_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0019_20260608_155538_266_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0019_20260608_155538_266_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0019_20260608_155538_266_action_1_overlap_mask.png
20,2026-06-08 15:55:38,True,False,moving,548.4428613831998,433.21868506975363,577.647,405.882,29.204138616800265,-27.336685069753628,1.0,13476,16596,960068,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0020_20260608_155538_728_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0020_20260608_155538_728_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0020_20260608_155538_728_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0020_20260608_155538_728_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0020_20260608_155538_728_action_1_overlap_mask.png
21,2026-06-08 15:55:39,True,False,moving,548.7082281301055,432.9027922174365,577.647,405.882,28.938771869894595,-27.020792217436508,1.0,13466,16564,961039,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0021_20260608_155539_213_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0021_20260608_155539_213_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0021_20260608_155539_213_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0021_20260608_155539_213_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0021_20260608_155539_213_action_1_overlap_mask.png
22,2026-06-08 15:55:39,True,False,moving,547.366592359136,433.84103313090935,577.647,405.882,30.28040764086404,-27.959033130909347,1.0,13009,16529,959523,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0022_20260608_155539_695_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0022_20260608_155539_695_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0022_20260608_155539_695_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0022_20260608_155539_695_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0022_20260608_155539_695_action_1_overlap_mask.png
23,2026-06-08 15:55:40,True,False,moving,546.7966706302021,435.2931430836306,577.647,405.882,30.85032936979792,-29.411143083630577,1.0,12615,16522,958717,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0023_20260608_155540_161_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0023_20260608_155540_161_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0023_20260608_155540_161_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0023_20260608_155540_161_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0023_20260608_155540_161_action_1_overlap_mask.png
24,2026-06-08 15:55:40,True,False,moving,548.3277121541809,435.6544140503575,577.647,405.882,29.31928784581919,-29.772414050357497,1.0,12868,16509,962061,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0024_20260608_155540_612_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0024_20260608_155540_612_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0024_20260608_155540_612_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0024_20260608_155540_612_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0024_20260608_155540_612_action_1_overlap_mask.png
25,2026-06-08 15:55:41,True,False,moving,544.733799495894,435.03138466542,577.647,405.882,32.913200504106044,-29.149384665419973,1.0,12299,16484,960904,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0025_20260608_155541_078_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0025_20260608_155541_078_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0025_20260608_155541_078_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0025_20260608_155541_078_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0025_20260608_155541_078_action_1_overlap_mask.png
26,2026-06-08 15:55:41,True,False,moving,553.0046066619419,435.9570517363572,577.647,405.882,24.642393338058127,-30.07505173635718,1.0,14110,16422,964029,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0026_20260608_155541_560_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0026_20260608_155541_560_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0026_20260608_155541_560_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0026_20260608_155541_560_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0026_20260608_155541_560_action_1_overlap_mask.png
27,2026-06-08 15:55:42,True,False,moving,543.2704206355896,436.255753182163,577.647,405.882,34.37657936441042,-30.373753182163,1.0,11863,16433,960990,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0027_20260608_155542_030_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0027_20260608_155542_030_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0027_20260608_155542_030_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0027_20260608_155542_030_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0027_20260608_155542_030_action_1_overlap_mask.png
28,2026-06-08 15:55:42,True,False,moving,550.1060492905153,436.54122479462285,577.647,405.882,27.54095070948472,-30.659224794622844,1.0,13390,16416,963172,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0028_20260608_155542_529_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0028_20260608_155542_529_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0028_20260608_155542_529_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0028_20260608_155542_529_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0028_20260608_155542_529_action_1_overlap_mask.png
29,2026-06-08 15:55:43,True,False,moving,549.5052599939886,436.8349113315299,577.647,405.882,28.141740006011446,-30.95291133152989,1.0,13308,16442,962483,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0029_20260608_155542_995_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0029_20260608_155542_995_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0029_20260608_155542_995_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0029_20260608_155542_995_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0029_20260608_155542_995_action_1_overlap_mask.png
30,2026-06-08 15:55:43,True,False,moving,544.8089240141599,437.433028731374,577.647,405.882,32.83807598584019,-31.551028731374004,1.0,12147,16452,960681,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0030_20260608_155543_461_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0030_20260608_155543_461_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0030_20260608_155543_461_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0030_20260608_155543_461_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0030_20260608_155543_461_action_1_overlap_mask.png
31,2026-06-08 15:55:44,True,False,moving,553.7562486945624,438.01399429088633,577.647,405.882,23.890751305437675,-32.131994290886325,1.0,14363,16507,965175,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0031_20260608_155543_926_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0031_20260608_155543_926_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0031_20260608_155543_926_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0031_20260608_155543_926_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0031_20260608_155543_926_action_1_overlap_mask.png
32,2026-06-08 15:55:44,True,False,moving,543.0748672118708,438.2278897226204,577.647,405.882,34.57213278812924,-32.34588972262037,1.0,11861,16511,960310,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0032_20260608_155544_412_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0032_20260608_155544_412_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0032_20260608_155544_412_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0032_20260608_155544_412_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0032_20260608_155544_412_action_1_overlap_mask.png
33,2026-06-08 15:55:45,True,False,moving,546.3740811760946,439.2852348993289,577.647,405.882,31.272918823905457,-33.40323489932888,1.0,12516,16587,960244,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0033_20260608_155544_900_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0033_20260608_155544_900_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0033_20260608_155544_900_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0033_20260608_155544_900_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0033_20260608_155544_900_action_1_overlap_mask.png
34,2026-06-08 15:55:45,True,False,moving,544.0135590365504,440.10805120431195,577.647,405.882,33.63344096344963,-34.22605120431194,1.0,11874,16707,959354,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_155349_241\overlays\step9_cycle_0034_20260608_155545_362_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\frames\step9_cycle_0034_20260608_155545_362_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0034_20260608_155545_362_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0034_20260608_155545_362_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_155349_241\masks\step9_cycle_0034_20260608_155545_362_action_1_overlap_mask.png
