cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-08 15:46:13,True,False,moving,546.551724137931,390.48275862068965,572.941,387.059,26.389275862068985,-3.4237586206896253,1.0,29,9261,7497,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0001_20260608_154613_202_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0001_20260608_154613_202_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0001_20260608_154613_202_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0001_20260608_154613_202_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0001_20260608_154613_202_action_1_overlap_mask.png
2,2026-06-08 15:46:14,True,False,moving,549.65,385.9,572.941,387.059,23.291000000000054,1.1590000000000487,1.0,20,9292,7351,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0002_20260608_154613_886_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0002_20260608_154613_886_action_-2_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0002_20260608_154613_886_action_-2_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0002_20260608_154613_886_action_-2_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0002_20260608_154613_886_action_-2_overlap_mask.png
3,2026-06-08 15:46:14,True,False,moving,551.4193548387096,391.7096774193548,572.941,387.059,21.521645161290394,-4.650677419354793,1.0,31,9278,7393,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0003_20260608_154614_299_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0003_20260608_154614_299_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0003_20260608_154614_299_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0003_20260608_154614_299_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0003_20260608_154614_299_action_1_overlap_mask.png
4,2026-06-08 15:46:14,True,False,moving,551.6,393.93333333333334,572.941,387.059,21.341000000000008,-6.874333333333311,1.0,30,9301,7413,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0004_20260608_154614_717_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0004_20260608_154614_717_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0004_20260608_154614_717_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0004_20260608_154614_717_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0004_20260608_154614_717_action_1_overlap_mask.png
5,2026-06-08 15:46:15,True,False,moving,547.6551724137931,392.0,572.941,387.059,25.285827586206892,-4.940999999999974,1.0,29,9329,7323,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0005_20260608_154615_149_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0005_20260608_154615_149_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0005_20260608_154615_149_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0005_20260608_154615_149_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0005_20260608_154615_149_action_1_overlap_mask.png
6,2026-06-08 15:46:15,True,False,moving,545.3333333333334,389.5833333333333,572.941,387.059,27.60766666666666,-2.5243333333332885,1.0,24,9344,7393,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0006_20260608_154615_567_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0006_20260608_154615_567_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0006_20260608_154615_567_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0006_20260608_154615_567_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0006_20260608_154615_567_action_1_overlap_mask.png
7,2026-06-08 15:46:16,True,False,moving,545.7142857142857,392.1904761904762,572.941,387.059,27.226714285714365,-5.131476190476178,1.0,21,9295,7366,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0007_20260608_154616_001_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0007_20260608_154616_001_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0007_20260608_154616_001_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0007_20260608_154616_001_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0007_20260608_154616_001_action_1_overlap_mask.png
8,2026-06-08 15:46:16,True,False,moving,546.0,391.2962962962963,572.941,387.059,26.94100000000003,-4.237296296296279,1.0,27,9297,7439,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0008_20260608_154616_435_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0008_20260608_154616_435_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0008_20260608_154616_435_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0008_20260608_154616_435_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0008_20260608_154616_435_action_1_overlap_mask.png
9,2026-06-08 15:46:17,True,False,moving,546.2592592592592,391.0740740740741,572.941,387.059,26.681740740740793,-4.01507407407405,1.0,27,9306,7351,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0009_20260608_154616_868_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0009_20260608_154616_868_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0009_20260608_154616_868_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0009_20260608_154616_868_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0009_20260608_154616_868_action_1_overlap_mask.png
10,2026-06-08 15:46:17,True,False,moving,543.2222222222222,394.4074074074074,572.941,387.059,29.71877777777786,-7.348407407407365,1.0,27,9277,7434,1,右上,True,False,20.0,20.0,measurement_output\step9_bc_center_align\run_20260608_154523_618\overlays\step9_cycle_0010_20260608_154617_321_action_1_overlay.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\frames\step9_cycle_0010_20260608_154617_321_action_1_frame.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0010_20260608_154617_321_action_1_b_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0010_20260608_154617_321_action_1_c_mask.png,measurement_output\step9_bc_center_align\run_20260608_154523_618\masks\step9_cycle_0010_20260608_154617_321_action_1_overlap_mask.png
