index,wavelength,raw_y,threshold_filtered_y,median_filtered_y,angle_deg
0,498.215,1096.0,1096.0,1096.0,63.351733169909835
1,498.25,1089.0,1089.0,1097.0,63.351733169909835
2,498.285,1098.0,1098.0,1098.0,63.351733169909835
3,498.32,1100.0,1100.0,1098.0,63.351733169909835
4,498.355,1098.0,1098.0,1098.0,63.351733169909835
5,498.39,1087.0,1087.0,1093.0,63.351733169909835
6,498.425,1091.0,1091.0,1093.0,63.351733169909835
7,498.46,1093.0,1093.0,1093.0,63.351733169909835
8,498.495,1097.0,1097.0,1094.0,63.351733169909835
9,498.53,1094.0,1094.0,1097.0,63.351733169909835
10,498.565,1114.0,1114.0,1102.0,63.351733169909835
11,498.6,1102.0,1102.0,1102.0,63.351733169909835
12,498.635,1107.0,1107.0,1102.0,63.351733169909835
13,498.67,1096.0,1096.0,1096.0,63.351733169909835
14,498.705,1096.0,1096.0,1096.0,63.351733169909835
15,498.74,1084.0,1084.0,1087.0,63.351733169909835
16,498.775,1086.0,1086.0,1087.0,63.351733169909835
17,498.81,1087.0,1087.0,1087.0,63.351733169909835
18,498.845,1092.0,1092.0,1089.0,63.351733169909835
19,498.88,1089.0,1089.0,1092.0,63.351733169909835
20,498.915,1092.0,1092.0,1092.0,63.351733169909835
21,498.95,1099.0,1099.0,1092.0,63.351733169909835
22,498.985,1095.0,1095.0,1095.0,63.351733169909835
23,499.02,1088.0,1088.0,1099.0,63.351733169909835
24,499.055,1101.0,1101.0,1096.0,63.351733169909835
25,499.09,1117.0,1117.0,1101.0,63.351733169909835
26,499.125,1096.0,1096.0,1108.0,63.351733169909835
27,499.16,1108.0,1108.0,1108.0,63.351733169909835
28,499.195,1144.0,1144.0,1104.0,63.351733169909835
29,499.23,1098.0,1098.0,1104.0,63.351733169909835
30,499.265,1104.0,1104.0,1104.0,63.351733169909835
31,499.3,1094.0,1094.0,1098.0,63.351733169909835
32,499.335,1106.0,1106.0,1094.0,63.351733169909835
33,499.37,1088.0,1088.0,1089.0,63.351733169909835
34,499.405,1088.0,1088.0,1089.0,63.351733169909835
35,499.44,1089.0,1089.0,1089.0,63.351733169909835
36,499.475,1089.0,1089.0,1089.0,63.351733169909835
37,499.51,1097.0,1097.0,1091.0,63.351733169909835
38,499.545,1101.0,1101.0,1091.0,63.351733169909835
39,499.58,1091.0,1091.0,1094.0,63.351733169909835
40,499.615,1083.0,1083.0,1094.0,63.351733169909835
41,499.65,1094.0,1094.0,1093.0,63.351733169909835
42,499.685,1098.0,1098.0,1093.0,63.351733169909835
43,499.72,1093.0,1093.0,1094.0,63.351733169909835
44,499.755,1090.0,1090.0,1093.0,63.351733169909835
45,499.79,1100.0,1100.0,1093.0,63.351733169909835
46,499.825,1088.0,1088.0,1092.0,63.351733169909835
47,499.86,1104.0,1104.0,1100.0,63.351733169909835
48,499.894,1092.0,1092.0,1100.0,63.351733169909835
