cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
1,2026-06-08 22:05:50,True,False,moving,497.11333376631814,379.03890368253553,442.353,364.706,-54.760333766318126,-14.332903682535516,5.0,15397,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0001_20260608_220550_716_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0001_20260608_220550_716_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0001_20260608_220550_716_action_2_color_region_mask.png
2,2026-06-08 22:05:50,True,False,moving,497.26797895147143,379.0628857272786,442.353,364.706,-54.914978951471426,-14.356885727278609,5.0,15393,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0002_20260608_220550_921_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0002_20260608_220550_921_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0002_20260608_220550_921_action_2_color_region_mask.png
3,2026-06-08 22:05:51,True,False,moving,497.31984435797665,378.8144617380026,442.353,364.706,-54.96684435797664,-14.108461738002575,5.0,15420,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0003_20260608_220551_111_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0003_20260608_220551_111_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0003_20260608_220551_111_action_2_color_region_mask.png
4,2026-06-08 22:05:51,True,False,moving,497.10855134713,379.09124040088506,442.353,364.706,-54.755551347129995,-14.385240400885039,5.0,15366,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0004_20260608_220551_315_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0004_20260608_220551_315_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0004_20260608_220551_315_action_2_color_region_mask.png
5,2026-06-08 22:05:51,True,False,moving,497.25084834246934,379.0576220308014,442.353,364.706,-54.89784834246933,-14.351622030801366,5.0,15324,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0005_20260608_220551_513_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0005_20260608_220551_513_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0005_20260608_220551_513_action_2_color_region_mask.png
6,2026-06-08 22:05:51,True,False,moving,496.9875437913585,379.25794732061763,442.353,364.706,-54.63454379135851,-14.551947320617614,5.0,15414,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0006_20260608_220551_710_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0006_20260608_220551_710_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0006_20260608_220551_710_action_2_color_region_mask.png
7,2026-06-08 22:05:51,True,False,moving,497.01178078625355,378.9573027857329,442.353,364.706,-54.658780786253544,-14.25130278573289,5.0,15364,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0007_20260608_220551_902_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0007_20260608_220551_902_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0007_20260608_220551_902_action_2_color_region_mask.png
8,2026-06-08 22:05:52,True,False,moving,497.19596616785947,379.25829538061157,442.353,364.706,-54.84296616785946,-14.552295380611554,5.0,15370,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0008_20260608_220552_085_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0008_20260608_220552_085_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0008_20260608_220552_085_action_2_color_region_mask.png
9,2026-06-08 22:05:52,True,False,moving,497.33707645100213,379.17751517921266,442.353,364.706,-54.984076451002124,-14.471515179212645,5.0,15317,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0009_20260608_220552_273_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0009_20260608_220552_273_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0009_20260608_220552_273_action_2_color_region_mask.png
10,2026-06-08 22:05:52,True,False,moving,497.1064596436059,379.0852987421384,442.353,364.706,-54.75345964360588,-14.37929874213836,5.0,15264,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0010_20260608_220552_477_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0010_20260608_220552_477_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0010_20260608_220552_477_action_2_color_region_mask.png
11,2026-06-08 22:05:52,True,False,moving,497.12779406972953,379.4001303356142,442.353,364.706,-54.77479406972952,-14.694130335614204,5.0,15345,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0011_20260608_220552_672_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0011_20260608_220552_672_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0011_20260608_220552_672_action_2_color_region_mask.png
12,2026-06-08 22:05:52,True,False,moving,497.2196732026144,379.22496732026144,442.353,364.706,-54.86667320261438,-14.518967320261424,5.0,15300,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0012_20260608_220552_872_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0012_20260608_220552_872_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0012_20260608_220552_872_action_2_color_region_mask.png
13,2026-06-08 22:05:53,True,False,moving,497.1909560892612,379.18879654472875,442.353,364.706,-54.83795608926118,-14.482796544728728,5.0,15281,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0013_20260608_220553_069_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0013_20260608_220553_069_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0013_20260608_220553_069_action_2_color_region_mask.png
14,2026-06-08 22:05:53,True,False,moving,497.04878525369634,379.29857356868365,442.353,364.706,-54.69578525369633,-14.592573568683633,5.0,15353,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0014_20260608_220553_252_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0014_20260608_220553_252_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0014_20260608_220553_252_action_2_color_region_mask.png
15,2026-06-08 22:05:53,True,False,moving,497.15637456707833,379.3592759589623,442.353,364.706,-54.80337456707832,-14.653275958962297,5.0,15303,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0015_20260608_220553_447_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0015_20260608_220553_447_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0015_20260608_220553_447_action_2_color_region_mask.png
16,2026-06-08 22:05:53,True,False,moving,497.1765858757431,379.23387992421766,442.353,364.706,-54.823585875743106,-14.527879924217643,5.0,15307,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0016_20260608_220553_639_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0016_20260608_220553_639_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0016_20260608_220553_639_action_2_color_region_mask.png
17,2026-06-08 22:05:53,True,False,moving,497.2232107811069,379.10486719874393,442.353,364.706,-54.87021078110689,-14.398867198743915,5.0,15286,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0017_20260608_220553_842_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0017_20260608_220553_842_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0017_20260608_220553_842_action_2_color_region_mask.png
18,2026-06-08 22:05:54,True,False,moving,497.15413459640814,379.0411157160713,442.353,364.706,-54.80113459640813,-14.3351157160713,5.0,15201,,,2,左上,False,True,0.0,20.0,measurement_output\step9_bc_center_align\run_20260608_220305_157\overlays\step9_cycle_0018_20260608_220554_042_action_2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_220305_157\frames\step9_cycle_0018_20260608_220554_042_action_2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_220305_157\masks\step9_cycle_0018_20260608_220554_042_action_2_color_region_mask.png
