cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-22 16:38:34,True,True,center_aligned,517.241935483871,427.9336917562724,527.059,432.941,9.817064516128994,5.00730824372755,10.0,558,8522,16926,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_163834_853_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_163834_853_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_163834_853_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_163834_853_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_163834_853_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_163834_853_action_0_b_mask.png
1,2026-06-22 16:39:32,True,True,center_aligned,517.6497890295359,427.80168776371306,527.059,432.941,9.409210970464073,5.139312236286912,10.0,474,8617,17250,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_163932_812_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_163932_812_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_163932_812_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_163932_812_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_163932_812_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_163932_812_action_0_b_mask.png
1,2026-06-22 16:40:57,True,True,center_aligned,519.9220055710307,427.5208913649025,527.059,432.941,7.136994428969274,5.420108635097449,10.0,359,8696,17531,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164057_196_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164057_196_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164057_196_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164057_196_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164057_196_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164057_196_action_0_b_mask.png
1,2026-06-22 16:42:06,True,True,center_aligned,518.3588110403397,427.63057324840764,527.059,432.941,8.700188959660295,5.310426751592331,10.0,471,8433,17008,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164206_766_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164206_766_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164206_766_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164206_766_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164206_766_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164206_766_action_0_b_mask.png
1,2026-06-22 16:43:29,True,True,center_aligned,522.9251336898395,432.0347593582888,527.059,432.941,4.1338663101604425,0.9062406417111788,10.0,374,8231,16333,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164329_885_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164329_885_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164329_885_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164329_885_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164329_885_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164329_885_action_0_b_mask.png
1,2026-06-22 16:44:33,True,True,center_aligned,528.328,432.12533333333334,527.059,432.941,-1.2690000000000055,0.8156666666666297,10.0,375,7851,15828,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164433_130_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164433_130_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164433_130_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164433_130_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164433_130_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164433_130_action_0_b_mask.png
1,2026-06-22 16:45:12,False,False,empty_color_region_mask,,,527.059,432.941,,,10.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164512_942_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164512_942_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164512_942_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164512_942_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164512_942_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164512_942_action_0_b_mask.png
1,2026-06-22 16:45:51,False,False,empty_color_region_mask,,,527.059,432.941,,,10.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164551_903_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164551_903_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164551_903_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164551_903_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164551_903_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164551_903_action_0_b_mask.png
1,2026-06-22 16:47:16,False,False,empty_color_region_mask,,,527.059,432.941,,,10.0,0,,,0,,False,,,,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164716_512_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164716_512_action_0_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164716_512_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164716_512_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164716_512_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164716_512_action_0_b_mask.png
1,2026-06-22 16:49:20,True,False,moving,369.495,306.965,527.059,432.941,157.56399999999996,125.976,10.0,200,7963,16019,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260622_163445_166\overlays\step9_cycle_0001_20260622_164918_298_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260622_163445_166\frames\step9_cycle_0001_20260622_164918_298_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164918_298_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260622_163445_166\masks\step9_cycle_0001_20260622_164918_298_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260622_163445_166\ab_masks\step9_cycle_0001_20260622_164918_298_action_-2_b_mask.png
