x,y,lorentz_fit_y,residual
498.215,1103,,
498.25,1103,,
498.285,1103,,
498.32,1101,,
498.355,1103,,
498.39,1106,,
498.425,1106,,
498.46,1106,,
498.495,1106,,
498.53,1106,,
498.565,1106,,
498.6,1102,,
498.635,1102,,
498.67,1102,,
498.705,1102,,
498.74,1102,,
498.775,1102,,
498.81,1112,,
498.845,1112,,
498.88,1112,,
498.915,1107,,
498.95,1107,,
498.985,1107,,
499.02,1107,,
499.055,1107,,
499.09,1107,,
499.125,1108,,
499.16,1115,,
499.195,1110,,
499.23,1112,,
499.265,1118,,
499.3,1112,,
499.335,1110,,
499.37,1112,,
499.405,1106,,
499.44,1106,,
499.475,1109,,
499.51,1109,,
499.545,1107,,
499.58,1107,,
499.615,1107,,
499.65,1105,,
499.685,1104,,
499.72,1104,,
499.755,1105,,
499.79,1103,,
499.825,1103,,
499.86,1103,,
499.894,1108,,
499.929,1108,,
499.964,1109,,
499.999,1123,,
500.034,1123,,
500.069,1123,,
500.104,1118,,
500.139,1116,,
500.174,1114,,
500.209,1114,,
500.244,1114,,
500.279,1114,,
500.314,1106,,
500.349,1106,,
500.384,1106,,
500.419,1111,,
500.454,1105,,
500.489,1107,,
500.524,1107,,
500.559,1105,,
500.594,1103,,
500.629,1103,,
500.664,1103,,
500.699,1104,,
500.734,1105,,
500.768,1105,,
500.803,1105,,
500.838,1109,,
500.873,1109,,
500.908,1109,,
500.943,1110,,
500.978,1109,,
501.013,1109,,
501.048,1105,,
501.083,1103,,
501.118,1098,,
501.153,1098,,
501.188,1097,,
501.223,1098,,
501.258,1099,,
501.293,1102,,
501.328,1102,,
501.362,1102,,
501.397,1102,,
501.432,1104,,
501.467,1104,,
501.502,1106,,
501.537,1107,,
501.572,1107,,
501.607,1107,,
501.642,1107,,
501.677,1110,,
501.712,1110,,
501.747,1110,,
501.782,1110,,
501.817,1110,,
501.852,1100,,
501.886,1114,,
501.921,1114,,
501.956,1114,,
501.991,1113,,
502.026,1113,,
502.061,1109,,
502.096,1109,,
502.131,1109,,
502.166,1108,,
502.201,1107,,
502.236,1107,,
502.271,1109,,
502.305,1106,,
502.34,1107,,
502.375,1109,,
502.41,1109,,
502.445,1107,,
502.48,1107,,
502.515,1109,,
502.55,1109,,
502.585,1109,,
502.62,1109,,
502.655,1109,,
502.69,1109,,
502.724,1107,,
502.759,1107,,
502.794,1107,,
502.829,1108,,
502.864,1108,,
502.899,1108,,
502.934,1111,,
502.969,1114,,
503.004,1113,,
503.039,1113,,
503.073,1113,,
503.108,1101,,
503.143,1101,,
503.178,1101,,
503.213,1106,,
503.248,1106,,
503.283,1106,,
503.318,1106,,
503.353,1103,,
503.388,1103,,
503.422,1106,,
503.457,1106,,
503.492,1108,,
503.527,1108,,
503.562,1108,,
503.597,1110,,
503.632,1110,,
503.667,1110,,
