cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-12 22:54:24,True,True,center_aligned,476.3369565217391,495.018115942029,480.0,497.647,3.6630434782608745,2.6288840579709927,20.0,828,8383,21153,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225424_593_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225424_593_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225424_593_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225424_593_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225424_593_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225424_593_action_0_b_mask.png
1,2026-06-12 22:55:47,True,True,center_aligned,478.24759615384613,497.9375,480.0,497.647,1.752403846153868,-0.29050000000000864,20.0,832,7707,19897,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225547_024_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225547_024_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225547_024_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225547_024_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225547_024_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225547_024_action_0_b_mask.png
1,2026-06-12 22:56:03,True,True,center_aligned,479.40506329113924,498.0392405063291,480.0,497.647,0.5949367088607573,-0.39224050632913077,20.0,790,8008,20421,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225603_509_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225603_509_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225603_509_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225603_509_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225603_509_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225603_509_action_0_b_mask.png
1,2026-06-12 22:56:20,True,True,center_aligned,478.0276442307692,497.06971153846155,480.0,497.647,1.9723557692307736,0.5772884615384442,20.0,832,8320,20355,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225620_906_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225620_906_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225620_906_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225620_906_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225620_906_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225620_906_action_0_b_mask.png
1,2026-06-12 22:56:51,True,True,center_aligned,478.3715596330275,497.48509174311926,480.0,497.647,1.6284403669724838,0.16190825688073573,20.0,872,7340,19632,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225651_507_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225651_507_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225651_507_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225651_507_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225651_507_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225651_507_action_0_b_mask.png
1,2026-06-12 22:57:03,True,True,center_aligned,480.00282087447107,497.885754583921,480.0,497.647,-0.002820874471069601,-0.2387545839210361,20.0,709,7880,19920,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225702_968_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225702_968_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225702_968_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225702_968_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225702_968_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225702_968_action_0_b_mask.png
1,2026-06-12 22:58:15,True,True,center_aligned,481.0826032540676,500.8423028785983,480.0,497.647,-1.0826032540675783,-3.1953028785982838,20.0,799,6908,18926,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225815_354_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225815_354_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225815_354_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225815_354_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225815_354_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225815_354_action_0_b_mask.png
1,2026-06-12 22:58:25,True,True,center_aligned,481.29072398190044,501.67194570135746,480.0,497.647,-1.2907239819004417,-4.024945701357467,20.0,884,7322,19435,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225825_518_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225825_518_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225825_518_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225825_518_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225825_518_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225825_518_action_0_b_mask.png
1,2026-06-12 22:58:42,True,True,center_aligned,481.15232558139536,500.99883720930234,480.0,497.647,-1.1523255813953597,-3.351837209302346,20.0,860,7524,19902,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225842_447_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225842_447_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225842_447_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225842_447_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225842_447_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225842_447_action_0_b_mask.png
1,2026-06-12 22:59:34,True,True,center_aligned,481.8657357679914,503.5069817400645,480.0,497.647,-1.8657357679913957,-5.859981740064484,20.0,931,7906,19723,0,,False,,,,measurement_output\step9_color_center_align\run_20260612_225120_591\overlays\step9_cycle_0001_20260612_225934_748_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260612_225120_591\frames\step9_cycle_0001_20260612_225934_748_action_0_frame.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225934_748_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\masks\step9_cycle_0001_20260612_225934_748_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225934_748_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260612_225120_591\ab_masks\step9_cycle_0001_20260612_225934_748_action_0_b_mask.png
