cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-07-09 21:11:11,True,True,center_aligned,511.22551928783383,403.72304648862513,509.412,404.706,-1.8135192878338557,0.9829535113748875,10.0,1011,8498,9386,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0001_20260709_211111_458_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0001_20260709_211111_458_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211111_458_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0001_20260709_211111_458_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211111_458_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211111_458_action_0_b_mask.png
1,2026-07-09 21:11:39,True,True,center_aligned,511.24287118977384,403.81907571288104,509.412,404.706,-1.830871189773859,0.8869242871189726,10.0,1017,8482,9343,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0001_20260709_211139_271_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0001_20260709_211139_271_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211139_271_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0001_20260709_211139_271_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211139_271_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211139_271_action_0_b_mask.png
1,2026-07-09 21:12:40,True,True,center_aligned,510.08089668615986,402.0029239766082,509.412,404.706,-0.6688966861598828,2.703076023391816,10.0,1026,7921,8097,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0001_20260709_211240_708_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0001_20260709_211240_708_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211240_708_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0001_20260709_211240_708_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211240_708_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211240_708_action_0_b_mask.png
1,2026-07-09 21:13:55,True,True,center_aligned,507.6195856873823,399.25800376647834,509.412,404.706,1.792414312617666,5.447996233521678,10.0,1062,7911,8645,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0001_20260709_211355_342_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0001_20260709_211355_342_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211355_342_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0001_20260709_211355_342_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211355_342_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211355_342_action_0_b_mask.png
1,2026-07-09 21:14:28,True,True,center_aligned,506.72844400396434,399.2428146679881,509.412,404.706,2.6835559960356363,5.4631853320119035,10.0,1009,7843,8274,0,,False,,,,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0001_20260709_211428_628_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0001_20260709_211428_628_action_0_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211428_628_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0001_20260709_211428_628_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211428_628_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211428_628_action_0_b_mask.png
1,2026-07-09 21:15:13,True,False,moving,507.3115207373272,398.98064516129034,509.412,404.706,2.1004792626727635,5.725354838709677,5.0,1085,7716,8373,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0001_20260709_211508_738_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0001_20260709_211508_738_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211508_738_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0001_20260709_211508_738_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0001_20260709_211508_738_action_-20_b_mask.png
2,2026-07-09 21:15:17,True,False,moving,501.02930402930406,410.45054945054943,509.412,404.706,8.38269597069592,-5.744549450549414,5.0,1092,7782,8337,1,右上,True,False,-20.0,0.0,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0002_20260709_211514_669_action_1_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0002_20260709_211514_669_action_1_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0002_20260709_211514_669_action_1_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0002_20260709_211514_669_action_1_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0002_20260709_211514_669_action_1_b_mask.png
3,2026-07-09 21:15:20,True,False,moving,501.9755213055304,409.7960108794198,509.412,404.706,7.436478694469599,-5.090010879419765,5.0,1103,7766,8307,1,右上,True,False,-20.0,0.0,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0003_20260709_211518_118_action_1_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0003_20260709_211518_118_action_1_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0003_20260709_211518_118_action_1_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0003_20260709_211518_118_action_1_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0003_20260709_211518_118_action_1_b_mask.png
4,2026-07-09 21:15:26,True,False,moving,504.54891774891775,409.79653679653677,509.412,404.706,4.863082251082233,-5.090536796536753,5.0,1155,7765,8320,20,上,True,False,-20.0,-20.0,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0004_20260709_211521_563_action_20_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0004_20260709_211521_563_action_20_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0004_20260709_211521_563_action_20_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0004_20260709_211521_563_action_20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0004_20260709_211521_563_action_20_b_mask.png
5,2026-07-09 21:15:32,True,False,moving,502.2371505861136,406.5698827772768,509.412,404.706,7.174849413886363,-1.8638827772767854,5.0,1109,7775,8285,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260709_211015_358\overlays\step9_cycle_0005_20260709_211527_478_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260709_211015_358\frames\step9_cycle_0005_20260709_211527_478_action_10_frame.png,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0005_20260709_211527_478_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260709_211015_358\masks\step9_cycle_0005_20260709_211527_478_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260709_211015_358\ab_masks\step9_cycle_0005_20260709_211527_478_action_10_b_mask.png
