cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,overlap_area_px,b_mask_area_px,c_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,c_mask_path,overlap_mask_path
11,2026-06-08 16:39:14,True,False,moving,556.3795359904818,333.859012492564,571.765,371.765,15.38546400951816,37.90598750743601,5.0,1681,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0011_20260608_163914_205_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0011_20260608_163914_205_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0011_20260608_163914_205_action_-2_color_region_mask.png
12,2026-06-08 16:39:14,True,False,moving,557.0174418604652,334.1744186046512,571.765,371.765,14.747558139534817,37.590581395348806,5.0,1720,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0012_20260608_163914_555_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0012_20260608_163914_555_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0012_20260608_163914_555_action_-2_color_region_mask.png
13,2026-06-08 16:39:15,True,False,moving,555.9301075268817,333.468339307049,571.765,371.765,15.834892473118316,38.29666069295098,5.0,1674,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0013_20260608_163914_921_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0013_20260608_163914_921_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0013_20260608_163914_921_action_-2_color_region_mask.png
14,2026-06-08 16:39:15,True,False,moving,556.1259519625073,333.2466315172818,571.765,371.765,15.639048037492671,38.51836848271819,5.0,1707,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0014_20260608_163915_272_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0014_20260608_163915_272_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0014_20260608_163915_272_action_-2_color_region_mask.png
15,2026-06-08 16:39:15,True,False,moving,556.3200948429164,333.2780082987552,571.765,371.765,15.444905157083554,38.48699170124479,5.0,1687,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0015_20260608_163915_638_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0015_20260608_163915_638_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0015_20260608_163915_638_action_-2_color_region_mask.png
16,2026-06-08 16:39:16,True,False,moving,555.3016627078384,332.03087885985747,571.765,371.765,16.463337292161555,39.73412114014252,5.0,1684,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0016_20260608_163915_973_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0016_20260608_163915_973_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0016_20260608_163915_973_action_-2_color_region_mask.png
17,2026-06-08 16:39:16,True,False,moving,555.4489425981873,332.70876132930516,571.765,371.765,16.316057401812714,39.056238670694825,5.0,1655,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0017_20260608_163916_339_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0017_20260608_163916_339_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0017_20260608_163916_339_action_-2_color_region_mask.png
18,2026-06-08 16:39:16,True,False,moving,555.328931572629,332.4321728691477,571.765,371.765,16.43606842737097,39.33282713085231,5.0,1666,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0018_20260608_163916_705_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0018_20260608_163916_705_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0018_20260608_163916_705_action_-2_color_region_mask.png
19,2026-06-08 16:39:17,True,False,moving,554.4523386619302,332.1059798697454,571.765,371.765,17.312661338069802,39.65902013025459,5.0,1689,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0019_20260608_163917_071_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0019_20260608_163917_071_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0019_20260608_163917_071_action_-2_color_region_mask.png
20,2026-06-08 16:39:17,True,False,moving,554.5360576923077,332.1129807692308,571.765,371.765,17.22894230769225,39.65201923076921,5.0,1664,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0020_20260608_163917_438_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0020_20260608_163917_438_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0020_20260608_163917_438_action_-2_color_region_mask.png
21,2026-06-08 16:39:18,True,False,moving,554.3486127864898,331.546441495778,571.765,371.765,17.416387213510234,40.21855850422196,5.0,1658,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0021_20260608_163917_804_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0021_20260608_163917_804_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0021_20260608_163917_804_action_-2_color_region_mask.png
22,2026-06-08 16:39:18,True,False,moving,554.244578313253,331.6885542168675,571.765,371.765,17.520421686747,40.0764457831325,5.0,1660,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0022_20260608_163918_155_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0022_20260608_163918_155_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0022_20260608_163918_155_action_-2_color_region_mask.png
23,2026-06-08 16:39:18,True,False,moving,554.0854392298436,331.3682310469314,571.765,371.765,17.6795607701564,40.3967689530686,5.0,1662,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0023_20260608_163918_522_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0023_20260608_163918_522_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0023_20260608_163918_522_action_-2_color_region_mask.png
24,2026-06-08 16:39:19,True,False,moving,553.426200355661,330.7646710136337,571.765,371.765,18.33879964433902,41.0003289863663,5.0,1687,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0024_20260608_163918_872_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0024_20260608_163918_872_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0024_20260608_163918_872_action_-2_color_region_mask.png
25,2026-06-08 16:39:19,True,False,moving,553.3244186046512,330.3732558139535,571.765,371.765,18.440581395348772,41.39174418604648,5.0,1720,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0025_20260608_163919_239_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0025_20260608_163919_239_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0025_20260608_163919_239_action_-2_color_region_mask.png
26,2026-06-08 16:39:19,True,False,moving,552.8626274745051,330.56988602279546,571.765,371.765,18.90237252549491,41.19511397720453,5.0,1667,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0026_20260608_163919_572_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0026_20260608_163919_572_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0026_20260608_163919_572_action_-2_color_region_mask.png
27,2026-06-08 16:39:20,True,False,moving,552.806116207951,330.49174311926606,571.765,371.765,18.958883792048937,41.273256880733925,5.0,1635,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0027_20260608_163919_938_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0027_20260608_163919_938_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0027_20260608_163919_938_action_-2_color_region_mask.png
28,2026-06-08 16:39:20,True,False,moving,552.9660714285715,330.25892857142856,571.765,371.765,18.79892857142852,41.50607142857143,5.0,1680,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0028_20260608_163920_305_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0028_20260608_163920_305_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0028_20260608_163920_305_action_-2_color_region_mask.png
29,2026-06-08 16:39:20,True,False,moving,552.5096385542168,329.69518072289156,571.765,371.765,19.255361445783137,42.06981927710842,5.0,1660,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0029_20260608_163920_689_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0029_20260608_163920_689_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0029_20260608_163920_689_action_-2_color_region_mask.png
30,2026-06-08 16:39:21,True,False,moving,552.2053462940462,329.5407047387606,571.765,371.765,19.559653705953792,42.22429526123938,5.0,1646,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0030_20260608_163921_054_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0030_20260608_163921_054_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0030_20260608_163921_054_action_-2_color_region_mask.png
31,2026-06-08 16:39:21,True,False,moving,551.8058717795087,329.76572798082685,571.765,371.765,19.959128220491266,41.999272019173134,5.0,1669,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0031_20260608_163921_421_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0031_20260608_163921_421_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0031_20260608_163921_421_action_-2_color_region_mask.png
32,2026-06-08 16:39:21,True,False,moving,551.649969824985,329.4532287266144,571.765,371.765,20.115030175015022,42.3117712733856,5.0,1657,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0032_20260608_163921_773_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0032_20260608_163921_773_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0032_20260608_163921_773_action_-2_color_region_mask.png
33,2026-06-08 16:39:22,True,False,moving,551.3853211009174,329.4764525993884,571.765,371.765,20.37967889908259,42.288547400611606,5.0,1635,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0033_20260608_163922_137_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0033_20260608_163922_137_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0033_20260608_163922_137_action_-2_color_region_mask.png
34,2026-06-08 16:39:22,True,False,moving,551.1725584182145,329.0760934691432,571.765,371.765,20.592441581785465,42.6889065308568,5.0,1669,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0034_20260608_163922_489_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0034_20260608_163922_489_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0034_20260608_163922_489_action_-2_color_region_mask.png
35,2026-06-08 16:39:23,True,False,moving,551.1725584182145,328.6470940683044,571.765,371.765,20.592441581785465,43.11790593169559,5.0,1669,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0035_20260608_163922_840_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0035_20260608_163922_840_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0035_20260608_163922_840_action_-2_color_region_mask.png
36,2026-06-08 16:39:23,True,False,moving,550.4725663716814,328.34513274336285,571.765,371.765,21.292433628318577,43.41986725663713,5.0,1695,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0036_20260608_163923_221_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0036_20260608_163923_221_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0036_20260608_163923_221_action_-2_color_region_mask.png
37,2026-06-08 16:39:23,True,False,moving,550.6611078022632,328.3519952352591,571.765,371.765,21.10389219773674,43.41300476474089,5.0,1679,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0037_20260608_163923_572_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0037_20260608_163923_572_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0037_20260608_163923_572_action_-2_color_region_mask.png
38,2026-06-08 16:39:24,True,False,moving,549.8961584633854,328.1440576230492,571.765,371.765,21.868841536614582,43.62094237695078,5.0,1666,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0038_20260608_163923_937_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0038_20260608_163923_937_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0038_20260608_163923_937_action_-2_color_region_mask.png
39,2026-06-08 16:39:24,True,False,moving,550.1286407766991,327.80764563106794,571.765,371.765,21.63635922330093,43.957354368932045,5.0,1648,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0039_20260608_163924_306_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0039_20260608_163924_306_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0039_20260608_163924_306_action_-2_color_region_mask.png
40,2026-06-08 16:39:24,True,False,moving,549.4693396226415,327.2753537735849,571.765,371.765,22.295660377358445,44.48964622641506,5.0,1696,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0040_20260608_163924_671_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0040_20260608_163924_671_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0040_20260608_163924_671_action_-2_color_region_mask.png
41,2026-06-08 16:39:25,True,False,moving,549.7988200589971,327.04424778761063,571.765,371.765,21.966179941002906,44.72075221238936,5.0,1695,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0041_20260608_163925_039_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0041_20260608_163925_039_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0041_20260608_163925_039_action_-2_color_region_mask.png
42,2026-06-08 16:39:25,True,False,moving,549.4154589371981,327.56099033816423,571.765,371.765,22.349541062801904,44.204009661835755,5.0,1656,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0042_20260608_163925_406_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0042_20260608_163925_406_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0042_20260608_163925_406_action_-2_color_region_mask.png
43,2026-06-08 16:39:26,True,False,moving,549.3884057971014,326.5559420289855,571.765,371.765,22.37659420289856,45.20905797101449,5.0,1725,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0043_20260608_163925_775_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0043_20260608_163925_775_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0043_20260608_163925_775_action_-2_color_region_mask.png
44,2026-06-08 16:39:26,True,False,moving,548.8435136707388,326.1692844677138,571.765,371.765,22.921486329261143,45.59571553228619,5.0,1719,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0044_20260608_163926_139_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0044_20260608_163926_139_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0044_20260608_163926_139_action_-2_color_region_mask.png
45,2026-06-08 16:39:26,True,False,moving,548.5552913198574,326.2330558858502,571.765,371.765,23.209708680142626,45.53194411414978,5.0,1682,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0045_20260608_163926_523_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0045_20260608_163926_523_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0045_20260608_163926_523_action_-2_color_region_mask.png
46,2026-06-08 16:39:27,True,False,moving,547.6714285714286,325.83452380952383,571.765,371.765,24.09357142857141,45.930476190476156,5.0,1680,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0046_20260608_163926_872_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0046_20260608_163926_872_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0046_20260608_163926_872_action_-2_color_region_mask.png
47,2026-06-08 16:39:27,True,False,moving,547.813245823389,326.19630071599045,571.765,371.765,23.95175417661096,45.56869928400954,5.0,1676,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0047_20260608_163927_238_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0047_20260608_163927_238_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0047_20260608_163927_238_action_-2_color_region_mask.png
48,2026-06-08 16:39:27,True,False,moving,547.6915024630542,325.7241379310345,571.765,371.765,24.07349753694575,46.04086206896551,5.0,1624,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0048_20260608_163927_622_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0048_20260608_163927_622_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0048_20260608_163927_622_action_-2_color_region_mask.png
49,2026-06-08 16:39:28,True,False,moving,547.3609431680774,325.4274486094317,571.765,371.765,24.404056831922617,46.33755139056831,5.0,1654,,,-2,右下,True,False,20.0,-20.0,measurement_output\step9_bc_center_align\run_20260608_163905_792\overlays\step9_cycle_0049_20260608_163927_954_action_-2_overlay.png,measurement_output\step9_bc_center_align\run_20260608_163905_792\frames\step9_cycle_0049_20260608_163927_954_action_-2_frame.png,,,measurement_output\step9_bc_center_align\run_20260608_163905_792\masks\step9_cycle_0049_20260608_163927_954_action_-2_color_region_mask.png
