x,y,lorentz_fit_y,residual
498.215,1105,,
498.25,1105.5,,
498.285,1105,,
498.32,1106,,
498.355,1109,,
498.39,1106,,
498.425,1105,,
498.46,1104,,
498.495,1104,,
498.53,1104,,
498.565,1105,,
498.6,1105,,
498.635,1105,,
498.67,1104,,
498.705,1099,,
498.74,1099,,
498.775,1100,,
498.81,1094,,
498.845,1100,,
498.88,1111,,
498.915,1104,,
498.95,1105,,
498.985,1106,,
499.02,1106,,
499.055,1106,,
499.09,1107,,
499.125,1110,,
499.16,1116,,
499.195,1110,,
499.23,1124,,
499.265,1126,,
499.3,1124,,
499.335,1124,,
499.37,1124,,
499.405,1118,,
499.44,1113,,
499.475,1109,,
499.51,1109,,
499.545,1109,,
499.58,1107,,
499.615,1109,,
499.65,1109,,
499.685,1109,,
499.72,1107,,
499.755,1107,,
499.79,1107,,
499.825,1107,,
499.86,1107,,
499.894,1107,,
499.929,1112,,
499.964,1114,,
499.999,1115,,
500.034,1115,,
500.069,1115,,
500.104,1113,,
500.139,1113,,
500.174,1103,,
500.209,1110,,
500.244,1113,,
500.279,1110,,
500.314,1109,,
500.349,1109,,
500.384,1109,,
500.419,1109,,
500.454,1107,,
500.489,1107,,
500.524,1106,,
500.559,1103,,
500.594,1103,,
500.629,1103,,
500.664,1107,,
500.699,1107,,
500.734,1107,,
500.768,1107,,
500.803,1106,,
500.838,1106,,
500.873,1103,,
500.908,1106,,
500.943,1104,,
500.978,1106,,
501.013,1108,,
501.048,1108,,
501.083,1108,,
501.118,1108,,
501.153,1108,,
501.188,1104,,
501.223,1104,,
501.258,1104,,
501.293,1102,,
501.328,1101,,
501.362,1101,,
501.397,1101,,
501.432,1100,,
501.467,1100,,
501.502,1100,,
501.537,1103,,
501.572,1107,,
501.607,1107,,
501.642,1108,,
501.677,1108,,
501.712,1105,,
501.747,1105,,
501.782,1104,,
501.817,1104,,
501.852,1104,,
501.886,1105,,
501.921,1103,,
501.956,1102,,
501.991,1102,,
502.026,1107,,
502.061,1105,,
502.096,1105,,
502.131,1107,,
502.166,1106,,
502.201,1105,,
502.236,1106,,
502.271,1106,,
502.305,1106,,
502.34,1108,,
502.375,1108,,
502.41,1105,,
502.445,1105,,
502.48,1104,,
502.515,1103,,
502.55,1103,,
502.585,1105,,
502.62,1103,,
502.655,1105,,
502.69,1105,,
502.724,1105,,
502.759,1112,,
502.794,1112,,
502.829,1112,,
502.864,1112,,
502.899,1111,,
502.934,1111,,
502.969,1111,,
503.004,1116,,
503.039,1116,,
503.073,1116,,
503.108,1109,,
503.143,1108,,
503.178,1108,,
503.213,1109,,
503.248,1109,,
503.283,1108,,
503.318,1108,,
503.353,1108,,
503.388,1108,,
503.422,1108,,
503.457,1108,,
503.492,1103,,
503.527,1103,,
503.562,1103,,
503.597,1099,,
503.632,1107,,
503.667,1107,,
503.702,1111,,
503.736,1111,,
503.771,1113,,
503.806,1111,,
503.841,1109,,
503.876,1109,,
503.911,1115,,
503.946,1109,,
503.981,1109,,
504.015,1109,,
504.05,1105,,
504.085,1105,,
504.12,1104,,
504.155,1104,,
504.19,1105,,
504.225,1107,,
504.26,1107,,
504.294,1114,,
504.329,1114,,
504.364,1114,,
504.399,1114,,
504.434,1114,,
504.469,1111,,
504.504,1111,,
504.539,1114,,
504.573,1114,,
504.608,1110,,
504.643,1111,,
504.678,1117,,
504.713,1117,,
504.748,1117,,
504.783,1117,,
504.817,1117,,
504.852,1115,,
504.887,1111,,
504.922,1111,,
504.957,1112,,
504.992,1115,,
505.027,1112,,
505.061,1120,,
505.096,1112,,
505.131,1112,,
505.166,1112,,
505.201,1117,,
505.236,1117,,
505.271,1117,,
505.305,1117,,
505.34,1114,,
505.375,1114,,
505.41,1114,,
505.445,1117,,
505.48,1117,,
505.514,1117,,
505.549,1116,,
505.584,1111,,
505.619,1111,,
505.654,1110,,
505.689,1110,,
505.724,1112,,
505.758,1112,,
505.793,1119,,
505.828,1119,,
505.863,1109,,
505.898,1109,,
505.933,1109,,
505.967,1109,,
506.002,1110,,
506.037,1110,,
506.072,1110,,
506.107,1110,,
506.142,1110,,
506.176,1114,,
506.211,1114,,
506.246,1116,,
506.281,1116,,
506.316,1116,,
506.35,1113,,
506.385,1108,,
506.42,1108,,
506.455,1108,,
506.49,1108,,
506.525,1113,,
506.559,1113,,
506.594,1108,,
506.629,1108,,
506.664,1115,,
506.699,1115,,
506.734,1115,,
506.768,1115,,
506.803,1115,,
506.838,1115,,
